prediction_date,target_date,predicted_ndvi,last_observed_ndvi,residual_delta,predicted_ndvi_scaled,climatology_ndvi,anomaly_vs_climatology,actual_date,actual_ndvi,source,days_to_actual,abs_error,abs_err_naive
2026-05-30,2026-06-06,0.6728000000000001,0.8713899850845337,-0.19858998508453363,1.0,0.4405583333333334,0.23224166666666668,2026-06-05,0.7989999999999999,s2_gee_raw,1,0.12619999999999987,0.07238998508453376
2026-05-31,2026-06-07,0.6728000000000001,0.8593250513076782,-0.18652505130767816,1.0,0.4405583333333334,0.23224166666666668,2026-06-07,0.8113999999999999,s2_gee_raw,0,0.13859999999999983,0.047925051307678324
2026-06-01,2026-06-08,0.6728000000000001,0.8472599983215332,-0.17445999832153314,1.0,0.4604,0.2124000000000001,2026-06-07,0.8113999999999999,s2_gee_raw,1,0.13859999999999983,0.035859998321533304
2026-06-02,2026-06-09,0.6728000000000001,0.835195004940033,-0.1623950049400329,1.0,0.464996875,0.2078031250000001,2026-06-10,0.68605,s2_gee_raw,1,0.013249999999999984,0.1491450049400329
2026-06-03,2026-06-10,0.6728000000000001,0.8231300115585327,-0.15033001155853265,1.0,0.44784027777777774,0.22495972222222232,2026-06-10,0.68605,s2_gee_raw,0,0.013249999999999984,0.13708001155853267
2026-06-04,2026-06-11,0.6728000000000001,0.8110650181770325,-0.1382650181770324,1.0,0.4894354166666666,0.18336458333333344,2026-06-10,0.68605,s2_gee_raw,1,0.013249999999999984,0.12501501817703242
2026-06-05,2026-06-12,0.6728000000000001,0.7989999651908875,-0.1261999651908874,1.0,0.4894354166666666,0.18336458333333344,2026-06-10,0.68605,s2_gee_raw,2,0.013249999999999984,0.1129499651908874
2026-06-06,2026-06-13,0.6728000000000001,0.8051999807357788,-0.13239998073577874,1.0,0.4527569444444444,0.22004305555555564,2026-06-15,0.4265,s2_gee_raw,2,0.24630000000000007,0.3786999807357788
2026-06-07,2026-06-14,0.6728000000000001,0.8113999962806702,-0.1385999962806701,1.0,0.3869552083333333,0.28584479166666676,2026-06-15,0.4265,s2_gee_raw,1,0.24630000000000007,0.3848999962806702
2026-06-08,2026-06-15,0.6728000000000001,0.7696166634559631,-0.09681666345596307,1.0,0.34924583333333326,0.3235541666666668,2026-06-15,0.4265,s2_gee_raw,0,0.24630000000000007,0.34311666345596314
2026-06-09,2026-06-16,0.6728000000000001,0.7278333306312561,-0.05503333063125604,1.0,0.2844749999999999,0.38832500000000014,2026-06-15,0.4265,s2_gee_raw,1,0.24630000000000007,0.3013333306312561
2026-06-10,2026-06-17,0.6427066310644151,0.6860499978065491,-0.043343366742134015,0.956681489944458,0.2844749999999999,0.35823163106441513,2026-06-15,0.4265,s2_gee_raw,2,0.21620663106441507,0.2595499978065491
2026-06-11,2026-06-18,0.5942743623375893,0.6341400146484375,-0.039865652310848154,0.8869646787643433,0.34155833333333335,0.252716029004256,2026-06-20,0.2711,s2_gee_raw,2,0.32317436233758934,0.3630400146484375
2026-06-12,2026-06-19,0.546903695166111,0.5822300314903259,-0.03532633632421489,0.81877601146698,0.339134375,0.20776932016611105,2026-06-20,0.2711,s2_gee_raw,1,0.27580369516611103,0.3111300314903259
2026-06-13,2026-06-20,0.499633150959015,0.5303199887275696,-0.030686837768554576,0.7507314682006836,0.3257125,0.173920650959015,2026-06-20,0.2711,s2_gee_raw,0,0.228533150959015,0.2592199887275696
2026-06-14,2026-06-21,0.4539489636123181,0.478410005569458,-0.024461041957139884,0.6849704384803772,0.39379375,0.060155213612318126,2026-06-20,0.2711,s2_gee_raw,1,0.18284896361231812,0.207310005569458
