date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-01-27,3.63,-0.34,1.85,1.04,8.22,0.74,3.94,86.08
2004-01-28,13.3,3.74,9.41,5.23,5.56,0.8,10.84,89.59
2004-01-29,15.26,8.52,12.42,13.87,3.65,0.81,10.15,83.77
2004-01-30,7.52,3.12,5.35,1.52,4.06,0.82,7.57,87.71
2004-01-31,6.76,1.62,4.11,0.75,5.01,0.81,11.19,77.21
2004-02-01,6.78,0.62,3.84,0.0,11.22,0.8,2.54,76.52
2004-02-02,12.69,4.33,7.93,0.0,11.35,0.8,3.4,79.69
2004-02-03,9.02,4.97,7.24,5.69,2.41,0.8,4.2,88.78
2004-02-04,6.87,2.7,4.34,0.02,7.78,0.81,6.24,83.6
2004-02-05,10.6,2.28,6.92,0.0,5.74,0.8,3.56,82.38
2004-02-06,15.74,8.48,11.23,0.0,11.49,0.8,4.1,86.39
2004-02-07,16.93,7.56,11.92,0.0,13.0,0.8,5.09,88.77
2004-02-08,15.32,9.08,11.86,0.0,12.0,0.8,5.0,89.94
2004-02-09,14.94,4.48,10.58,0.0,9.09,0.79,5.19,88.83
2004-02-10,8.43,1.53,4.78,0.11,13.56,0.79,5.62,64.39
2004-02-11,6.46,-0.39,3.24,0.0,14.02,0.79,4.28,65.86
2004-02-12,7.36,-4.25,2.62,7.73,2.49,0.79,8.6,80.76
2004-02-13,-3.82,-5.56,-4.69,3.24,4.61,0.79,12.11,76.91
2004-02-14,-0.84,-5.08,-3.02,0.38,7.62,0.79,3.41,68.2
2004-02-15,6.96,-0.94,3.48,0.08,6.45,0.79,5.11,70.04
2004-02-16,5.67,1.93,3.55,0.0,11.59,0.8,3.05,73.62
2004-02-17,5.56,1.63,3.58,0.0,12.22,0.8,6.62,75.86
2004-02-18,6.47,1.48,3.98,0.0,12.69,0.79,4.33,68.33
2004-02-19,10.41,2.22,6.15,0.0,13.51,0.79,2.2,66.22
2004-02-20,9.89,0.64,5.73,4.27,4.36,0.79,5.44,87.89
2004-02-21,0.89,-2.43,-0.74,0.08,12.42,0.79,8.21,75.85
2004-02-22,3.45,-1.84,1.03,0.0,6.56,0.79,3.54,75.69
2004-02-23,8.9,2.52,5.46,0.76,3.63,0.79,4.53,85.19
2004-02-24,13.98,8.69,11.31,9.11,4.71,0.8,5.7,92.91
2004-02-25,14.86,10.48,12.43,0.11,8.4,0.8,7.56,88.19
2004-02-26,15.68,11.17,13.11,0.08,9.67,0.8,7.32,81.59
2004-02-27,17.14,11.77,13.99,5.26,7.8,0.79,11.36,82.46
2004-02-28,17.22,11.46,13.91,1.81,12.73,0.8,6.83,80.84
2004-02-29,15.66,9.2,12.3,0.0,15.18,0.79,6.42,79.83
2004-03-01,15.16,7.54,10.78,0.0,16.26,0.79,3.12,79.08
2004-03-02,15.31,6.71,10.76,0.0,15.1,0.79,3.29,78.28
2004-03-03,8.72,5.02,7.05,2.03,6.04,0.78,7.44,86.73
2004-03-04,4.89,2.4,3.79,11.11,1.82,0.8,10.11,88.38
2004-03-05,5.95,0.64,2.96,1.02,11.88,0.8,8.12,74.27
2004-03-06,3.45,-0.01,1.49,0.07,14.15,0.8,3.77,71.56
2004-03-07,5.26,-1.09,1.91,0.0,17.63,0.79,4.02,71.81
2004-03-08,12.26,1.34,6.66,0.43,18.61,0.79,3.05,62.42
2004-03-09,13.86,7.67,10.52,12.65,4.72,0.79,6.86,82.27
2004-03-10,10.68,3.02,8.3,1.26,6.51,0.8,6.44,78.08
2004-03-11,8.82,0.99,4.76,0.04,12.81,0.8,4.43,78.89
2004-03-12,8.86,3.5,5.72,0.27,9.0,0.8,6.61,80.54
2004-03-13,8.8,3.84,5.75,0.01,9.42,0.79,7.27,82.14
2004-03-14,9.34,3.68,5.89,0.0,17.2,0.79,6.31,75.52
2004-03-15,10.91,2.9,6.75,0.0,17.56,0.79,3.46,76.64
2004-03-16,12.66,4.47,8.1,0.0,18.32,0.78,3.63,81.83
2004-03-17,12.25,3.68,8.01,0.0,17.81,0.78,3.07,82.06
2004-03-18,13.78,6.51,9.81,0.01,9.66,0.78,4.51,85.61
2004-03-19,14.82,6.02,10.06,0.0,19.48,0.78,1.96,80.35
2004-03-20,16.91,7.17,11.64,0.0,20.04,0.77,3.81,73.65
2004-03-21,18.04,9.29,13.09,0.0,19.42,0.77,6.07,81.6
2004-03-22,17.47,10.38,13.23,0.0,20.81,0.76,7.07,83.14
2004-03-23,16.56,10.12,12.67,0.0,16.12,0.76,4.75,83.3
2004-03-24,17.84,8.8,12.51,0.96,13.34,0.75,6.71,76.49
2004-03-25,15.33,10.24,12.55,0.01,19.43,0.75,8.42,74.45
2004-03-26,16.87,11.35,13.37,0.17,8.45,0.75,5.02,84.83
2004-03-27,18.97,12.13,14.91,0.16,12.33,0.74,6.31,78.13
2004-03-28,16.23,10.2,12.3,3.07,10.86,0.74,2.91,89.68
2004-03-29,14.0,6.95,10.24,7.01,14.4,0.75,6.22,78.35
2004-03-30,12.18,6.48,8.79,0.0,21.5,0.75,7.55,74.66
2004-03-31,12.15,5.6,8.49,0.0,21.82,0.75,6.85,75.28
2004-04-01,10.96,5.97,8.26,4.57,9.07,0.74,4.93,83.2
2004-04-02,12.98,4.85,8.53,0.37,16.48,0.75,8.49,74.93
2004-04-03,10.23,3.68,6.35,0.0,23.54,0.74,8.55,64.78
2004-04-04,9.26,3.16,5.99,0.0,23.97,0.74,5.82,67.51
2004-04-05,14.48,4.18,9.06,0.0,23.81,0.73,2.54,65.02
2004-04-06,17.34,6.64,11.93,0.0,22.45,0.73,5.16,78.65
2004-04-07,16.91,10.1,13.64,0.0,17.97,0.72,7.2,79.85
2004-04-08,18.95,12.09,15.15,0.0,21.58,0.72,7.73,78.25
2004-04-09,19.67,11.88,15.27,0.0,22.37,0.71,4.94,75.42
2004-04-10,21.58,11.55,16.17,0.0,16.27,0.71,5.62,63.9
2004-04-11,22.5,13.01,16.96,0.0,15.56,0.7,4.77,60.98
2004-04-12,20.77,12.86,15.99,0.0,10.17,0.69,4.03,69.46
2004-04-13,21.59,13.84,16.82,0.01,11.14,0.69,4.09,72.7
2004-04-14,18.21,11.79,15.06,2.91,19.09,0.69,3.35,77.22
2004-04-15,12.7,5.85,9.97,1.55,9.18,0.69,7.2,71.3
2004-04-16,14.93,4.32,10.0,0.0,26.25,0.68,4.12,62.57
2004-04-17,15.34,9.38,11.79,0.44,11.79,0.68,2.22,70.61
2004-04-18,16.52,8.6,12.53,7.08,13.64,0.68,3.46,85.88
2004-04-19,14.16,9.19,11.39,0.55,8.98,0.69,4.72,82.62
2004-04-20,17.44,8.36,12.91,1.19,18.8,0.69,2.71,81.15
2004-04-21,12.7,9.8,11.34,16.04,3.51,0.71,7.36,89.97
2004-04-22,17.12,8.22,12.24,0.1,20.27,0.71,5.94,75.94
2004-04-23,17.87,6.61,12.74,0.0,26.31,0.7,3.09,70.02
2004-04-24,19.6,10.33,15.07,0.02,21.14,0.69,2.34,65.95
2004-04-25,17.16,10.62,13.58,0.0,21.25,0.69,5.34,77.22
2004-04-26,14.96,10.22,12.28,0.37,14.23,0.68,6.07,79.58
2004-04-27,15.63,10.19,12.07,4.98,7.88,0.69,8.53,82.11
2004-04-28,15.88,8.88,12.18,1.64,11.61,0.69,3.59,79.25
2004-04-29,17.82,9.58,13.66,0.0,26.52,0.68,2.24,73.68
2004-04-30,18.28,9.79,14.21,0.0,27.59,0.67,3.48,67.95
2004-05-01,16.17,10.12,13.54,0.03,22.56,0.67,4.27,81.25
2004-05-02,17.45,11.01,14.02,0.0,18.66,0.66,3.86,82.12
2004-05-03,20.01,9.97,14.52,0.0,22.6,0.66,2.78,80.37
2004-05-04,23.6,11.13,17.48,0.01,25.23,0.65,2.3,72.37
2004-05-05,20.44,15.2,17.92,4.53,9.01,0.65,7.07,77.83
2004-05-06,21.79,15.18,18.18,0.08,23.73,0.65,7.21,73.26
2004-05-07,20.75,14.98,17.5,0.0,26.88,0.64,7.63,71.64
2004-05-08,21.08,13.24,16.79,0.0,28.6,0.63,5.45,68.42
2004-05-09,24.98,13.55,19.01,0.31,26.0,0.62,3.4,65.82
2004-05-10,21.27,15.38,17.97,3.0,22.45,0.62,3.87,77.29
2004-05-11,20.74,12.54,16.58,0.09,26.55,0.62,3.91,71.06
2004-05-12,21.67,12.77,17.33,0.0,27.43,0.61,2.64,66.31
2004-05-13,23.91,13.54,18.6,0.0,23.27,0.61,3.73,64.12
2004-05-14,21.35,14.48,17.6,1.75,17.93,0.6,3.22,78.97
2004-05-15,18.5,11.81,15.56,0.07,19.16,0.6,5.63,73.32
2004-05-16,17.59,10.16,14.0,0.15,27.4,0.6,4.46,68.99
2004-05-17,17.71,11.16,14.64,0.52,26.72,0.6,6.18,67.25
2004-05-18,18.42,12.59,15.22,0.07,22.92,0.6,5.77,67.01
2004-05-19,19.16,10.52,15.17,0.0,27.74,0.59,3.31,68.38
2004-05-20,22.44,12.3,17.67,0.0,25.76,0.59,2.74,68.31
2004-05-21,24.52,14.12,20.01,0.0,28.74,0.58,1.3,57.72
2004-05-22,24.44,15.43,19.8,0.0,28.07,0.58,3.22,61.21
2004-05-23,25.46,14.81,20.12,0.0,26.63,0.57,3.81,66.73
2004-05-24,22.99,9.38,17.77,7.52,18.25,0.57,4.54,74.31
2004-05-25,18.54,9.19,14.17,0.19,26.88,0.58,5.49,60.61
2004-05-26,20.03,11.93,15.8,0.0,31.48,0.58,7.8,57.68
2004-05-27,20.47,12.27,16.16,0.0,29.76,0.57,7.22,64.15
2004-05-28,20.94,11.87,16.41,0.0,27.42,0.57,7.71,69.3
2004-05-29,20.94,12.96,17.07,0.01,12.26,0.57,6.98,74.85
2004-05-30,22.71,13.29,18.46,0.08,26.67,0.56,4.53,68.92
2004-05-31,20.54,14.72,18.08,3.79,11.85,0.56,3.71,74.12
2004-06-01,24.89,16.25,20.46,2.1,23.37,0.57,2.13,66.17
2004-06-02,23.55,15.44,19.53,0.49,15.35,0.56,2.21,71.7
2004-06-03,21.16,16.58,19.0,0.55,17.3,0.56,3.96,76.28
2004-06-04,23.87,15.51,19.68,0.04,25.95,0.56,4.84,71.62
2004-06-05,25.28,17.01,20.1,8.41,17.14,0.57,4.42,79.77
2004-06-06,23.58,17.15,20.32,0.27,22.44,0.57,4.19,74.88
2004-06-07,24.38,16.5,20.77,1.61,22.72,0.57,1.63,69.02
2004-06-08,24.04,16.69,20.52,2.7,21.17,0.57,3.87,72.21
2004-06-09,26.41,16.14,21.99,0.02,27.51,0.56,3.01,64.09
2004-06-10,24.69,17.56,21.67,3.89,21.55,0.56,3.29,67.41
2004-06-11,24.89,16.07,20.72,0.07,30.35,0.56,3.49,61.02
2004-06-12,28.92,18.05,23.75,0.0,30.22,0.55,1.72,59.1
2004-06-13,33.05,19.84,26.79,0.0,30.49,0.55,1.12,49.18
2004-06-14,28.5,19.81,23.89,0.12,24.95,0.54,4.57,66.43
2004-06-15,27.17,18.68,22.69,0.0,28.41,0.54,5.16,67.74
2004-06-16,29.96,19.04,24.29,0.0,29.22,0.54,2.26,63.0
2004-06-17,28.66,20.67,24.27,0.06,25.54,0.53,4.37,67.59
2004-06-18,30.33,20.18,24.28,0.71,17.19,0.53,4.47,69.5
2004-06-19,25.77,19.58,22.31,15.15,20.75,0.55,3.13,76.76
2004-06-20,26.41,18.59,22.74,0.0,27.17,0.55,3.33,72.14
2004-06-21,29.21,19.52,24.43,3.95,28.05,0.55,2.76,66.54
2004-06-22,28.71,21.11,25.03,0.92,22.12,0.55,2.29,65.69
2004-06-23,22.94,19.98,21.34,1.7,10.29,0.55,5.3,77.2
2004-06-24,27.65,18.23,23.32,0.0,29.3,0.55,3.3,60.5
2004-06-25,29.54,20.17,25.15,0.0,30.25,0.54,1.8,53.02
2004-06-26,31.25,22.4,26.89,0.0,29.29,0.54,1.34,53.56
2004-06-27,29.12,19.47,23.62,0.37,27.01,0.53,5.52,65.57
2004-06-28,28.02,18.72,23.57,0.0,29.65,0.53,3.21,63.38
2004-06-29,30.13,20.81,25.76,0.03,29.72,0.53,1.86,53.46
2004-06-30,29.07,20.75,24.84,0.24,26.85,0.52,5.08,59.26
2004-07-01,28.42,20.05,24.44,0.0,29.79,0.52,3.63,56.51
2004-07-02,28.88,19.79,24.58,0.0,30.55,0.52,3.85,54.56
2004-07-03,31.52,19.8,25.65,0.0,29.94,0.52,3.27,55.69
2004-07-04,29.18,21.61,24.98,0.0,29.24,0.51,6.58,64.42
2004-07-05,28.4,19.86,23.89,0.0,30.8,0.51,8.36,63.1
2004-07-06,28.87,18.76,23.67,0.0,30.08,0.51,8.89,63.68
2004-07-07,28.81,17.89,23.28,0.0,29.37,0.51,8.43,63.85
2004-07-08,29.94,18.17,24.21,0.0,30.37,0.51,8.51,64.4
2004-07-09,30.1,20.45,25.07,0.19,28.9,0.51,6.52,67.89
2004-07-10,31.17,19.86,25.41,0.0,29.87,0.51,4.56,59.5
2004-07-11,34.26,21.78,27.69,0.0,29.55,0.51,2.0,53.8
2004-07-12,32.92,22.84,27.79,0.07,27.79,0.51,1.77,49.57
2004-07-13,30.45,22.12,26.07,0.51,24.52,0.51,4.34,54.98
2004-07-14,27.67,19.49,23.64,1.4,25.94,0.51,4.02,52.79
2004-07-15,26.6,19.27,23.08,0.13,27.05,0.51,3.32,55.45
2004-07-16,26.01,18.7,22.2,0.01,24.33,0.51,5.76,57.87
2004-07-17,26.52,18.41,22.47,0.0,25.65,0.51,6.2,59.23
2004-07-18,27.41,19.28,23.22,0.0,29.64,0.5,7.26,59.5
2004-07-19,28.65,18.71,23.75,0.0,29.37,0.5,7.86,62.88
2004-07-20,29.18,19.62,24.26,0.0,29.11,0.5,8.02,63.34
2004-07-21,28.64,19.72,24.05,0.0,29.24,0.5,7.48,64.72
2004-07-22,28.85,18.59,23.97,0.0,29.41,0.5,5.74,61.52
2004-07-23,31.9,20.09,26.36,0.0,28.38,0.5,4.18,57.95
2004-07-24,29.98,21.54,25.85,1.36,26.77,0.5,3.59,63.64
2004-07-25,29.04,21.0,25.23,0.13,26.13,0.5,3.91,64.26
2004-07-26,29.02,20.89,25.26,0.0,27.71,0.5,4.13,62.02
2004-07-27,33.82,21.26,27.09,0.16,26.57,0.5,3.59,62.11
2004-07-28,30.27,23.36,26.44,3.51,26.12,0.5,4.68,61.99
2004-07-29,32.22,22.32,27.17,0.18,25.6,0.5,1.39,54.13
2004-07-30,29.64,22.59,25.98,1.4,18.98,0.5,4.74,68.65
2004-07-31,28.99,21.02,25.25,0.0,18.95,0.5,4.0,63.92
2004-08-01,29.69,20.56,25.46,0.35,23.02,0.5,3.79,62.13
2004-08-02,30.59,21.77,26.33,0.05,22.92,0.5,2.7,58.9
2004-08-03,31.24,22.34,26.71,0.0,24.3,0.5,1.66,54.99
2004-08-04,29.74,22.86,26.64,0.0,20.31,0.5,1.52,53.12
2004-08-05,31.9,23.24,27.76,0.0,23.15,0.5,1.86,47.48
2004-08-06,30.68,22.81,26.71,0.04,23.92,0.5,3.5,61.07
2004-08-07,28.73,22.61,25.44,3.02,20.77,0.5,3.85,69.9
2004-08-08,29.8,21.45,25.66,0.0,23.23,0.5,3.85,67.95
2004-08-09,31.6,21.56,26.64,0.28,25.85,0.5,2.38,61.95
2004-08-10,29.28,22.55,25.54,2.62,23.01,0.5,2.88,66.95
2004-08-11,28.87,20.12,24.77,1.4,22.91,0.5,3.23,67.1
2004-08-12,30.27,22.07,26.08,0.0,24.68,0.5,1.97,58.7
2004-08-13,32.14,22.28,27.45,0.0,25.16,0.5,1.43,54.93
2004-08-14,33.53,23.59,28.39,0.0,25.43,0.5,4.04,50.0
2004-08-15,24.29,21.46,23.0,4.35,8.65,0.51,7.25,77.61
2004-08-16,26.57,19.85,22.91,2.86,8.35,0.51,9.15,70.44
2004-08-17,26.11,17.59,21.81,0.21,12.87,0.51,6.24,70.27
2004-08-18,28.73,17.95,23.42,0.0,24.84,0.51,3.05,58.06
2004-08-19,30.9,20.0,25.6,0.0,25.04,0.5,2.39,52.48
2004-08-20,32.11,22.74,27.03,0.0,24.25,0.5,1.81,51.84
2004-08-21,34.71,23.03,28.87,0.0,23.82,0.5,2.08,49.56
2004-08-22,36.31,22.28,29.53,0.0,23.72,0.5,2.98,43.18
2004-08-23,28.28,20.26,23.98,1.11,18.95,0.5,5.66,57.4
2004-08-24,28.06,20.13,23.61,0.0,24.86,0.5,5.58,58.71
2004-08-25,28.39,19.34,23.85,0.0,25.4,0.5,4.48,59.3
2004-08-26,31.05,20.48,25.47,0.04,24.28,0.5,2.56,57.58
2004-08-27,33.96,22.15,27.25,0.09,22.98,0.5,4.73,49.47
2004-08-28,26.79,19.43,22.79,8.47,15.09,0.5,4.85,61.23
2004-08-29,27.38,18.89,22.98,0.02,15.52,0.51,3.73,67.06
2004-08-30,28.56,19.7,24.1,0.0,20.45,0.51,3.1,69.85
2004-08-31,29.15,20.94,24.94,0.0,21.45,0.51,2.4,69.26
2004-09-01,28.97,20.91,24.72,0.0,22.07,0.5,4.32,69.78
2004-09-02,29.85,19.47,24.75,0.0,22.19,0.5,5.83,68.52
2004-09-03,29.19,20.77,24.49,0.0,20.04,0.5,8.24,72.6
2004-09-04,28.27,20.26,23.96,0.0,20.96,0.5,7.35,67.66
2004-09-05,26.44,19.28,22.37,0.01,20.06,0.5,8.73,65.42
2004-09-06,24.09,18.47,20.7,0.24,14.58,0.5,11.44,64.66
2004-09-07,24.03,18.56,20.79,0.0,17.98,0.5,10.63,56.06
2004-09-08,25.05,16.78,20.7,0.0,18.25,0.5,5.61,58.8
2004-09-09,25.86,17.33,20.5,0.03,16.88,0.5,5.16,56.45
2004-09-10,20.51,15.36,17.8,0.0,20.53,0.5,6.65,52.47
2004-09-11,21.9,14.98,17.82,0.0,20.95,0.5,6.9,52.47
2004-09-12,22.4,13.68,18.02,0.0,22.5,0.5,5.33,60.04
2004-09-13,24.88,14.47,19.49,0.0,22.96,0.5,3.54,63.41
2004-09-14,25.18,15.64,20.25,0.0,22.24,0.5,4.76,66.94
2004-09-15,25.6,16.05,20.62,0.0,21.59,0.5,4.52,70.1
2004-09-16,27.36,16.18,21.23,0.0,21.33,0.5,3.68,69.76
2004-09-17,25.87,17.4,21.02,0.0,21.14,0.5,7.07,67.35
2004-09-18,24.25,18.12,20.85,0.0,16.46,0.5,8.52,69.57
2004-09-19,25.41,17.09,21.06,0.0,15.59,0.5,5.66,73.61
2004-09-20,25.68,17.14,21.31,0.0,17.99,0.5,4.74,73.7
2004-09-21,26.02,17.51,21.36,0.0,16.0,0.5,3.94,75.68
2004-09-22,28.61,18.77,22.87,0.0,18.05,0.5,2.56,66.14
2004-09-23,26.76,18.69,21.85,0.0,15.13,0.49,3.86,70.21
2004-09-24,28.33,18.03,22.82,0.0,19.21,0.49,5.75,72.37
2004-09-25,27.34,20.4,23.74,0.15,12.88,0.49,7.16,70.64
2004-09-26,28.93,21.15,24.53,0.16,16.01,0.49,4.72,65.25
2004-09-27,29.97,21.03,24.53,0.1,17.33,0.49,3.81,64.57
2004-09-28,32.03,20.28,25.12,0.0,17.53,0.49,2.02,63.63
2004-09-29,28.85,19.02,22.74,0.14,13.38,0.49,3.52,74.99
2004-09-30,26.06,16.19,21.18,0.0,18.35,0.49,2.55,63.72
2004-10-01,25.85,17.6,21.52,0.0,17.9,0.49,2.47,62.65
2004-10-02,25.79,18.11,21.8,0.02,17.15,0.49,2.08,59.56
2004-10-03,22.25,17.65,19.91,0.17,13.1,0.49,5.35,65.05
2004-10-04,21.88,16.38,18.8,0.01,15.1,0.49,7.52,63.47
2004-10-05,21.89,15.19,18.41,0.03,14.88,0.49,9.13,69.75
2004-10-06,21.06,15.22,17.73,0.74,13.62,0.49,10.38,65.38
2004-10-07,20.04,14.76,16.85,9.05,4.64,0.51,7.52,76.14
2004-10-08,20.63,13.66,16.95,0.03,11.4,0.51,2.88,67.02
2004-10-09,22.72,15.03,18.15,0.01,16.25,0.51,2.81,66.9
2004-10-10,25.06,13.94,18.97,0.0,15.96,0.51,4.36,70.61
2004-10-11,25.18,16.58,20.23,0.37,12.42,0.51,5.74,78.13
2004-10-12,19.0,14.06,15.87,8.54,3.71,0.52,10.78,77.89
2004-10-13,17.33,13.79,14.92,0.62,5.21,0.52,12.15,67.17
2004-10-14,18.26,13.61,15.31,0.0,7.44,0.52,6.71,70.76
2004-10-15,21.8,13.25,16.58,0.0,12.92,0.52,2.51,74.7
2004-10-16,24.87,15.51,19.79,0.02,12.15,0.52,3.98,72.94
2004-10-17,26.06,18.5,22.04,0.0,13.67,0.51,7.19,64.2
2004-10-18,24.99,17.86,20.97,0.0,14.39,0.51,4.13,70.39
2004-10-19,24.96,16.59,20.04,0.03,13.26,0.51,3.48,68.35
2004-10-20,24.82,16.94,20.53,0.0,12.9,0.51,3.71,74.19
2004-10-21,22.37,16.25,19.21,0.0,14.55,0.51,4.02,76.61
2004-10-22,22.71,16.27,19.0,0.0,7.02,0.51,3.53,72.58
2004-10-23,20.99,14.86,17.31,0.0,14.69,0.51,4.95,72.96
2004-10-24,22.24,15.02,17.96,0.0,13.62,0.51,2.04,71.2
2004-10-25,21.75,14.88,17.7,0.03,14.12,0.5,2.9,75.25
2004-10-26,21.97,14.72,17.64,0.0,13.12,0.5,2.68,81.49
2004-10-27,23.91,14.7,18.09,0.0,10.26,0.5,2.83,79.87
2004-10-28,24.16,15.15,19.36,0.0,12.08,0.5,1.97,72.47
2004-10-29,24.81,15.52,19.64,0.03,12.76,0.5,1.53,65.88
2004-10-30,25.41,15.53,19.59,0.0,12.17,0.5,1.47,71.27
2004-10-31,24.74,14.89,18.92,0.0,10.97,0.5,1.49,74.86
2004-11-01,24.16,15.46,18.9,0.0,11.08,0.5,1.36,78.37
2004-11-02,21.17,14.75,17.67,0.0,6.88,0.5,5.15,86.28
2004-11-03,19.32,14.6,16.47,0.0,8.23,0.5,9.93,74.97
2004-11-04,18.15,13.68,15.21,0.0,8.88,0.5,11.76,69.0
2004-11-05,18.86,12.62,15.03,0.0,12.17,0.5,8.43,73.29
2004-11-06,17.04,13.02,14.51,0.0,9.76,0.5,4.9,77.26
2004-11-07,17.6,12.28,14.5,0.01,8.96,0.5,3.87,78.91
2004-11-08,21.06,12.03,16.44,1.38,8.45,0.5,3.93,79.33
2004-11-09,21.84,14.97,18.0,2.87,7.3,0.51,4.1,77.35
2004-11-10,20.13,15.06,17.19,1.15,5.61,0.51,1.48,79.82
2004-11-11,21.68,13.63,16.86,0.36,9.93,0.51,3.17,80.27
2004-11-12,20.03,14.4,16.67,0.0,4.6,0.51,4.01,88.5
2004-11-13,22.46,14.43,17.52,0.0,7.63,0.51,2.35,77.36
2004-11-14,24.24,13.94,19.06,0.32,2.01,0.51,6.89,62.57
2004-11-15,21.46,14.65,18.89,2.9,4.72,0.51,5.7,77.94
2004-11-16,14.76,8.1,11.2,19.91,2.63,0.53,6.8,89.53
2004-11-17,12.42,7.33,9.39,0.38,5.3,0.55,6.57,72.54
2004-11-18,13.46,8.09,10.05,0.0,10.76,0.54,2.92,64.18
2004-11-19,17.82,8.77,13.08,0.0,10.06,0.54,7.55,81.71
2004-11-20,16.53,4.82,10.31,9.02,1.38,0.55,9.32,62.1
2004-11-21,7.95,1.51,4.7,0.01,10.51,0.55,5.46,61.65
2004-11-22,7.92,1.97,4.33,0.0,8.71,0.55,5.39,63.14
2004-11-23,12.45,3.03,7.41,0.0,8.16,0.55,4.82,64.92
2004-11-24,12.33,3.75,8.1,3.11,2.19,0.55,6.3,70.95
2004-11-25,5.49,1.59,3.4,0.08,7.66,0.55,6.35,70.34
2004-11-26,6.8,-0.32,3.46,0.0,9.28,0.55,4.4,57.37
2004-11-27,14.21,3.33,8.08,0.0,9.45,0.55,5.09,78.47
2004-11-28,14.04,6.89,10.04,0.07,5.51,0.55,4.65,81.43
2004-11-29,16.07,8.45,11.47,0.14,8.37,0.55,4.88,84.03
2004-11-30,17.35,10.62,13.11,0.02,6.62,0.55,5.29,88.23
2004-12-01,16.97,11.04,13.23,2.37,5.78,0.55,2.07,88.78
2004-12-02,18.05,10.42,13.87,0.16,7.76,0.55,5.05,88.67
2004-12-03,19.18,13.37,15.25,0.0,8.4,0.55,5.5,89.76
2004-12-04,18.69,13.04,14.96,0.0,4.6,0.55,3.74,88.77
2004-12-05,12.68,9.24,11.63,1.32,3.38,0.55,5.53,90.71
2004-12-06,14.67,8.12,10.58,0.0,8.33,0.55,2.95,84.42
2004-12-07,11.52,6.64,9.1,9.62,5.04,0.57,5.25,79.39
2004-12-08,11.25,6.11,8.19,0.0,8.23,0.56,3.23,71.59
2004-12-09,10.46,5.71,7.9,0.0,7.29,0.56,4.21,73.44
2004-12-10,9.67,5.04,7.69,0.0,6.83,0.56,7.71,74.26
2004-12-11,8.64,4.1,5.98,0.0,5.59,0.56,6.45,78.25
2004-12-12,9.78,3.19,6.47,0.0,8.49,0.56,2.9,73.93
2004-12-13,10.68,5.71,7.58,0.01,8.63,0.56,2.7,69.82
2004-12-14,7.17,3.44,5.73,0.42,4.36,0.56,7.1,79.01
2004-12-15,7.32,1.65,3.82,0.0,7.42,0.56,5.68,74.89
2004-12-16,7.46,2.61,4.5,0.0,7.34,0.56,2.85,67.7
2004-12-17,11.83,2.12,6.16,0.0,9.05,0.56,4.2,72.61
2004-12-18,12.77,6.93,10.24,0.3,3.98,0.56,7.92,84.86
2004-12-19,14.34,9.86,11.99,2.06,1.85,0.56,6.68,79.91
