date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-02-15,6.05,-5.64,-0.83,1.19,6.65,0.82,4.45,77.57
2004-02-16,5.34,-3.72,0.44,0.0,9.87,0.82,1.69,77.57
2004-02-17,3.87,-2.84,-0.14,0.0,9.38,0.82,2.97,80.65
2004-02-18,5.58,-4.61,-0.09,0.0,13.3,0.82,1.84,70.9
2004-02-19,10.32,-1.82,2.69,0.0,13.39,0.82,2.91,83.31
2004-02-20,4.68,-4.73,1.05,0.53,6.2,0.82,3.76,90.23
2004-02-21,-0.37,-7.21,-4.55,0.01,14.93,0.81,4.94,68.63
2004-02-22,2.45,-6.78,-2.56,0.02,6.1,0.81,3.2,77.44
2004-02-23,4.84,-1.5,1.82,0.53,3.07,0.81,3.84,93.06
2004-02-24,12.07,2.2,6.43,1.95,7.08,0.82,3.93,95.0
2004-02-25,15.74,3.76,9.11,0.03,8.97,0.82,4.91,87.94
2004-02-26,15.98,3.14,10.07,0.06,7.83,0.81,7.41,86.68
2004-02-27,16.79,11.16,13.57,3.15,8.3,0.81,10.94,88.69
2004-02-28,18.52,8.1,12.62,1.29,14.53,0.82,6.06,84.08
2004-02-29,16.15,5.92,10.76,0.0,14.4,0.81,5.78,78.04
2004-03-01,15.19,1.38,7.52,0.0,16.14,0.81,3.22,71.16
2004-03-02,14.06,2.02,6.87,0.01,14.69,0.8,3.46,83.84
2004-03-03,7.15,0.99,3.82,0.2,6.56,0.8,4.09,81.73
2004-03-04,4.94,0.01,2.31,3.28,3.68,0.8,5.62,80.27
2004-03-05,3.61,-4.98,-0.75,0.06,12.73,0.8,5.03,75.18
2004-03-06,2.6,-5.63,-1.64,0.34,10.96,0.8,2.25,78.01
2004-03-07,5.51,-6.18,-1.43,0.0,17.65,0.8,2.81,74.46
2004-03-08,9.51,-4.77,1.81,1.65,16.61,0.8,3.53,74.43
2004-03-09,13.09,2.06,8.15,17.27,5.04,0.81,5.59,90.72
2004-03-10,9.09,-0.14,4.42,1.26,5.79,0.83,5.5,81.79
2004-03-11,8.44,-1.93,2.49,0.0,10.48,0.82,4.4,80.57
2004-03-12,8.99,-1.73,2.63,0.0,10.81,0.82,3.87,82.36
2004-03-13,8.98,-0.9,3.04,0.03,12.29,0.82,4.46,84.03
2004-03-14,10.51,-1.94,3.19,0.0,18.42,0.81,3.11,78.57
2004-03-15,13.41,-1.89,5.78,0.0,15.84,0.81,1.07,71.81
2004-03-16,14.18,2.12,7.34,0.0,14.28,0.81,3.27,79.59
2004-03-17,15.44,1.94,8.65,0.0,15.11,0.8,1.52,79.05
2004-03-18,15.66,4.74,9.74,0.0,8.46,0.8,3.81,84.08
2004-03-19,18.67,4.57,10.44,0.0,18.22,0.8,2.4,82.59
2004-03-20,20.8,5.46,11.86,0.0,17.53,0.79,5.24,81.55
2004-03-21,20.23,7.03,12.55,0.0,17.84,0.79,6.02,80.78
2004-03-22,18.65,9.13,12.79,0.0,17.95,0.79,7.28,83.07
2004-03-23,15.88,9.64,12.22,0.0,14.55,0.78,6.71,85.32
2004-03-24,16.32,7.93,11.43,4.02,10.38,0.78,7.94,81.43
2004-03-25,14.73,6.38,10.37,0.17,19.49,0.78,7.45,77.2
2004-03-26,15.75,5.7,10.95,0.41,5.78,0.78,5.21,86.16
2004-03-27,19.06,7.93,13.53,0.89,13.12,0.78,5.33,86.71
2004-03-28,10.78,5.73,8.19,1.08,6.03,0.78,2.99,86.1
2004-03-29,13.86,2.74,8.28,0.56,15.73,0.78,4.91,72.39
2004-03-30,13.62,1.37,6.66,0.0,17.73,0.77,3.02,75.09
2004-03-31,14.0,-0.98,6.15,0.0,20.64,0.77,3.4,73.73
2004-04-01,10.89,0.54,5.53,0.12,11.11,0.77,2.28,78.79
2004-04-02,12.69,-1.36,5.22,0.03,17.22,0.76,4.75,75.49
2004-04-03,11.65,-3.37,3.55,0.0,23.41,0.76,3.86,69.39
2004-04-04,11.72,-3.55,3.85,0.0,23.08,0.76,2.2,70.51
2004-04-05,17.12,-0.93,8.07,0.03,21.85,0.76,3.92,73.6
2004-04-06,17.57,5.83,11.26,0.13,19.04,0.75,5.44,83.67
2004-04-07,18.81,7.52,12.93,0.0,18.89,0.75,6.56,78.92
2004-04-08,20.34,9.53,14.27,0.14,20.26,0.74,6.85,79.65
2004-04-09,21.47,8.85,14.4,0.11,18.77,0.74,4.4,75.85
2004-04-10,22.69,9.58,15.59,0.0,17.72,0.73,6.5,72.28
2004-04-11,21.9,11.32,15.66,0.01,8.9,0.73,5.65,69.22
2004-04-12,22.92,10.29,15.2,0.17,5.62,0.72,4.2,82.37
2004-04-13,23.19,9.97,15.82,0.1,14.05,0.72,4.7,77.62
2004-04-14,18.49,8.37,13.08,2.17,13.27,0.72,3.36,73.65
2004-04-15,13.02,1.85,7.77,2.67,13.58,0.72,5.9,66.24
2004-04-16,16.89,1.15,8.98,0.0,25.94,0.72,2.28,56.47
2004-04-17,17.53,5.63,10.9,0.45,15.05,0.71,3.42,61.46
2004-04-18,15.84,5.04,10.99,5.68,14.7,0.71,2.99,83.01
2004-04-19,16.01,5.58,10.71,0.88,12.37,0.72,3.52,78.42
2004-04-20,17.15,4.05,10.74,0.28,22.26,0.72,2.51,79.03
2004-04-21,15.15,7.41,10.21,2.88,11.19,0.72,5.03,83.43
2004-04-22,19.38,4.99,11.83,0.0,20.26,0.72,5.54,65.97
2004-04-23,21.23,4.02,13.21,0.0,24.47,0.71,2.5,61.37
2004-04-24,20.34,8.59,14.56,0.22,20.71,0.71,2.75,69.4
2004-04-25,19.91,6.24,12.49,0.0,19.55,0.7,3.14,70.88
2004-04-26,19.98,5.97,11.99,0.21,12.53,0.7,3.21,71.3
2004-04-27,15.36,7.84,10.34,1.81,9.36,0.7,6.82,76.11
2004-04-28,18.82,5.33,12.1,0.18,10.63,0.7,3.41,68.78
2004-04-29,21.37,6.48,14.0,0.0,25.42,0.69,1.83,69.18
2004-04-30,22.87,7.64,14.7,0.0,27.11,0.69,2.52,62.51
2004-05-01,22.83,5.9,14.27,0.0,25.34,0.68,2.78,62.68
2004-05-02,23.02,7.99,14.89,0.01,16.69,0.68,2.46,68.36
2004-05-03,24.26,7.66,15.78,0.0,24.21,0.67,1.69,69.32
2004-05-04,25.05,8.41,16.53,0.16,25.1,0.67,3.51,69.29
2004-05-05,21.23,11.7,16.67,13.77,7.79,0.68,7.32,82.66
2004-05-06,22.73,12.53,17.66,0.36,19.66,0.69,7.34,75.37
2004-05-07,23.46,11.53,17.24,0.01,28.18,0.68,7.45,63.35
2004-05-08,24.57,9.08,16.45,0.0,26.89,0.68,4.69,57.34
2004-05-09,25.95,10.41,17.97,0.73,23.5,0.67,3.92,62.92
2004-05-10,21.92,12.4,17.43,8.71,20.41,0.67,1.64,74.43
2004-05-11,21.93,9.29,15.61,0.84,23.23,0.68,4.74,66.09
2004-05-12,24.4,8.88,16.78,0.0,27.15,0.68,2.96,58.63
2004-05-13,24.91,10.35,17.43,0.01,25.23,0.67,4.25,56.75
2004-05-14,20.34,11.19,15.37,4.2,13.3,0.67,3.62,76.3
2004-05-15,18.28,8.32,13.59,1.59,8.87,0.67,4.23,73.86
2004-05-16,19.45,6.48,13.55,2.13,18.03,0.67,1.55,66.84
2004-05-17,19.64,7.99,13.35,4.38,22.01,0.67,2.59,70.97
2004-05-18,18.77,8.15,13.55,1.98,14.17,0.67,3.34,69.57
2004-05-19,21.17,7.56,14.95,0.0,25.42,0.67,2.16,64.86
2004-05-20,23.84,9.84,17.89,0.0,20.51,0.67,2.28,58.48
2004-05-21,27.21,12.21,19.9,0.0,27.4,0.66,2.11,54.85
2004-05-22,27.06,12.61,19.71,0.01,28.96,0.66,4.21,55.15
2004-05-23,26.9,13.79,20.3,0.01,25.16,0.65,3.52,61.14
2004-05-24,16.85,6.53,12.77,10.83,5.72,0.66,5.4,77.6
2004-05-25,20.04,3.66,12.21,0.0,29.41,0.67,3.26,57.79
2004-05-26,22.29,5.06,13.8,0.0,30.17,0.66,3.12,59.16
2004-05-27,23.41,5.52,14.72,0.0,30.96,0.66,3.05,60.75
2004-05-28,23.96,7.7,15.19,0.0,30.45,0.65,3.57,60.37
2004-05-29,24.26,7.85,16.49,0.0,23.29,0.65,4.55,64.78
2004-05-30,24.01,11.42,17.55,1.81,22.08,0.65,3.82,61.43
2004-05-31,19.64,12.7,15.94,5.6,11.28,0.65,4.53,79.29
2004-06-01,24.78,12.37,19.11,3.93,21.32,0.66,2.29,67.71
2004-06-02,22.8,13.39,18.5,2.2,21.01,0.66,2.21,73.45
2004-06-03,21.74,13.15,17.35,2.76,17.2,0.66,3.76,74.32
2004-06-04,23.54,12.34,17.75,0.07,22.51,0.66,4.66,68.41
2004-06-05,21.61,13.6,17.83,5.82,8.46,0.66,4.38,83.59
2004-06-06,23.93,14.52,19.01,8.16,23.79,0.67,3.09,72.63
2004-06-07,21.82,12.58,17.49,2.8,13.14,0.67,2.55,78.54
2004-06-08,24.24,12.57,18.81,2.65,19.92,0.67,3.93,70.89
2004-06-09,27.96,13.38,21.08,0.02,28.07,0.67,3.83,63.14
2004-06-10,24.32,14.89,20.28,9.69,14.38,0.66,2.7,72.76
2004-06-11,27.43,12.52,20.36,1.34,27.05,0.67,1.42,64.92
2004-06-12,32.18,16.41,24.14,0.01,28.42,0.66,2.82,61.56
2004-06-13,33.81,16.85,25.42,0.02,28.82,0.66,3.01,55.48
2004-06-14,28.31,17.99,23.56,1.2,21.38,0.65,2.61,62.92
2004-06-15,29.48,15.99,23.04,0.02,25.73,0.65,2.78,64.37
2004-06-16,30.57,16.96,24.01,1.42,24.01,0.64,2.27,65.43
2004-06-17,29.47,17.43,24.25,0.65,21.91,0.64,3.28,62.66
2004-06-18,28.77,16.17,21.94,6.07,15.15,0.64,3.74,72.99
2004-06-19,25.07,17.48,20.59,13.13,17.8,0.66,3.62,80.56
2004-06-20,29.33,15.84,22.67,0.14,26.35,0.66,2.01,69.2
2004-06-21,30.26,16.39,23.61,2.71,24.86,0.66,2.29,66.18
2004-06-22,28.66,17.69,23.31,2.23,18.55,0.66,2.81,65.04
2004-06-23,24.29,16.15,19.86,4.17,14.99,0.66,4.4,74.34
2004-06-24,28.78,14.14,21.91,0.0,27.29,0.66,2.61,61.01
2004-06-25,31.56,16.18,24.31,0.0,29.22,0.65,1.5,55.08
2004-06-26,30.72,17.95,24.71,0.32,21.22,0.65,3.57,60.75
2004-06-27,29.17,16.29,22.06,0.6,26.92,0.64,3.53,61.87
2004-06-28,30.14,14.25,22.61,0.0,29.41,0.64,2.66,59.39
2004-06-29,33.77,17.07,25.89,4.56,25.88,0.63,1.7,54.69
2004-06-30,29.8,17.17,22.88,0.72,27.51,0.64,5.15,56.89
2004-07-01,29.9,15.03,22.41,0.0,27.47,0.63,2.21,55.42
2004-07-02,31.96,14.35,23.59,0.0,30.03,0.63,1.88,56.08
2004-07-03,34.76,15.49,25.14,0.0,27.27,0.62,3.06,57.17
2004-07-04,31.82,18.65,24.83,0.0,25.0,0.62,4.04,56.65
2004-07-05,31.71,15.18,23.14,0.0,30.94,0.62,4.3,51.16
2004-07-06,31.99,13.46,22.42,0.0,30.82,0.61,4.8,56.05
2004-07-07,32.48,13.63,22.48,0.0,31.22,0.61,5.01,55.24
2004-07-08,33.49,14.4,24.0,0.0,30.1,0.61,4.92,55.25
2004-07-09,35.32,17.31,26.3,0.0,28.61,0.61,3.55,56.98
2004-07-10,37.3,17.31,27.24,0.0,28.35,0.6,2.44,47.71
2004-07-11,36.65,19.96,28.86,0.02,28.54,0.6,1.81,43.49
2004-07-12,32.23,18.31,25.72,3.44,25.08,0.6,2.85,53.54
2004-07-13,29.92,16.77,23.37,5.45,21.62,0.61,4.49,59.74
2004-07-14,27.79,13.9,20.97,0.11,25.71,0.61,4.14,53.27
2004-07-15,26.59,14.54,20.29,1.43,22.91,0.61,3.92,53.44
2004-07-16,25.01,13.22,19.15,0.09,21.95,0.61,4.34,56.2
2004-07-17,28.27,12.43,20.76,0.02,27.25,0.61,3.28,56.53
2004-07-18,31.46,13.47,22.53,0.0,29.68,0.6,3.54,50.01
2004-07-19,33.18,14.2,23.71,0.0,29.62,0.6,4.1,46.39
2004-07-20,32.92,15.6,23.89,0.0,28.97,0.6,4.91,48.64
2004-07-21,32.86,15.36,24.01,0.0,29.2,0.6,4.43,53.97
2004-07-22,34.39,15.68,25.35,0.14,28.77,0.6,3.2,48.48
2004-07-23,36.01,20.89,28.34,0.07,25.73,0.6,3.2,41.72
2004-07-24,34.59,19.7,27.11,2.86,24.52,0.6,2.28,50.15
2004-07-25,31.87,18.8,25.4,0.55,23.97,0.6,2.71,56.72
2004-07-26,33.01,18.14,26.14,0.05,25.13,0.6,2.36,51.05
2004-07-27,34.51,18.83,26.32,0.18,25.8,0.6,4.14,56.92
2004-07-28,31.61,21.71,26.0,4.66,20.45,0.6,2.96,61.09
2004-07-29,28.6,18.9,23.64,3.3,16.67,0.61,3.3,67.76
2004-07-30,24.97,17.55,20.93,13.16,11.26,0.62,4.76,76.11
2004-07-31,29.81,14.87,22.5,0.0,25.62,0.63,3.12,59.76
2004-08-01,30.66,16.15,23.6,0.12,25.15,0.62,3.2,58.03
2004-08-02,31.11,17.86,24.45,0.02,23.33,0.62,3.53,57.6
2004-08-03,31.53,17.34,24.84,0.04,23.15,0.61,2.56,54.51
2004-08-04,30.95,18.3,25.47,0.0,21.75,0.61,1.95,49.25
2004-08-05,32.01,18.29,25.55,0.0,23.65,0.61,2.56,49.59
2004-08-06,31.24,18.18,24.8,1.78,21.49,0.61,1.86,62.43
2004-08-07,27.5,19.19,23.02,2.4,17.27,0.61,2.38,72.66
2004-08-08,31.09,18.13,24.17,0.24,23.57,0.61,2.58,66.06
2004-08-09,31.84,17.97,25.0,2.94,21.71,0.61,1.05,63.84
2004-08-10,28.67,19.01,23.42,6.12,18.88,0.61,3.32,69.02
2004-08-11,29.63,16.53,23.05,0.99,20.25,0.62,3.69,63.16
2004-08-12,32.27,18.06,25.25,0.0,24.21,0.61,1.17,55.13
2004-08-13,34.5,18.44,26.19,0.0,25.14,0.61,3.11,56.98
2004-08-14,36.63,20.0,27.66,1.23,23.94,0.61,4.66,53.52
2004-08-15,25.92,17.43,21.2,3.95,17.42,0.61,5.86,69.29
2004-08-16,27.19,15.49,20.79,0.22,17.42,0.61,6.35,65.01
2004-08-17,24.87,12.31,19.01,0.57,14.08,0.61,4.73,68.22
2004-08-18,30.24,12.98,22.23,0.0,26.12,0.61,2.63,50.69
2004-08-19,33.99,16.15,25.19,0.0,23.92,0.6,2.84,41.37
2004-08-20,35.28,18.79,27.13,0.0,23.9,0.6,1.94,43.09
2004-08-21,37.92,21.7,29.33,0.0,23.73,0.6,1.89,37.36
2004-08-22,38.03,18.73,27.13,2.01,21.03,0.6,5.14,45.45
2004-08-23,28.51,16.14,21.85,3.19,20.68,0.61,4.88,58.06
2004-08-24,29.18,15.29,21.93,0.0,23.93,0.6,2.44,57.01
2004-08-25,31.61,15.09,23.02,0.0,25.05,0.6,1.61,51.23
2004-08-26,35.36,16.36,25.23,0.0,23.02,0.6,3.65,53.59
2004-08-27,36.29,17.44,25.21,0.74,22.75,0.6,4.64,52.75
2004-08-28,27.62,16.4,21.04,1.7,15.49,0.6,5.97,59.34
2004-08-29,29.01,17.1,22.62,0.03,14.95,0.6,5.13,61.94
2004-08-30,29.63,17.25,23.56,0.01,18.42,0.6,3.3,62.11
2004-08-31,31.82,17.31,24.72,0.0,21.01,0.6,2.72,56.42
2004-09-01,32.82,17.1,24.69,0.0,21.82,0.6,2.84,57.62
2004-09-02,32.96,17.87,25.19,0.0,20.71,0.6,3.88,52.22
2004-09-03,32.03,17.77,24.26,0.04,19.74,0.6,4.76,60.85
2004-09-04,30.12,16.97,23.32,0.01,15.76,0.6,3.91,59.76
2004-09-05,27.22,15.79,21.01,0.02,18.06,0.6,5.67,53.31
2004-09-06,25.04,14.14,18.89,0.01,18.02,0.6,7.66,56.67
2004-09-07,24.39,12.51,17.89,0.0,16.58,0.6,6.3,52.46
2004-09-08,26.23,11.22,18.05,0.0,21.87,0.6,3.66,53.35
2004-09-09,22.07,12.52,17.4,0.48,14.53,0.6,4.79,49.43
2004-09-10,20.93,8.76,14.5,0.03,19.24,0.6,3.9,46.69
2004-09-11,22.31,6.99,14.29,0.0,22.83,0.6,3.38,43.94
2004-09-12,24.84,7.57,15.47,0.0,23.12,0.6,2.14,48.82
2004-09-13,28.35,9.69,18.15,0.0,22.68,0.6,1.74,54.05
2004-09-14,29.36,10.65,19.44,0.0,21.59,0.6,2.67,57.16
2004-09-15,29.83,11.66,20.12,0.0,21.17,0.6,2.33,59.26
2004-09-16,30.84,12.83,21.08,0.0,20.47,0.59,2.4,59.9
2004-09-17,28.97,13.64,20.63,0.04,20.52,0.59,4.17,59.88
2004-09-18,24.61,14.46,18.51,0.07,11.23,0.59,4.91,67.08
2004-09-19,27.77,13.56,19.77,0.0,18.15,0.59,3.86,65.94
2004-09-20,29.93,14.4,21.48,0.0,18.9,0.59,2.52,60.96
2004-09-21,31.72,13.81,22.13,0.0,19.39,0.59,2.26,57.22
2004-09-22,33.01,16.48,23.85,0.11,16.28,0.59,3.5,44.2
2004-09-23,29.19,15.11,21.18,0.26,16.72,0.59,4.17,46.66
2004-09-24,28.28,15.86,21.44,0.0,17.71,0.59,6.96,73.94
2004-09-25,27.93,19.03,22.76,0.81,12.67,0.59,7.37,74.14
2004-09-26,27.21,19.45,22.16,4.93,16.21,0.6,4.83,74.28
2004-09-27,28.69,17.53,22.11,2.87,14.56,0.61,4.23,72.28
2004-09-28,29.13,15.21,21.77,0.25,15.01,0.61,2.49,70.05
2004-09-29,27.35,15.27,19.93,4.55,7.21,0.61,3.7,77.46
2004-09-30,24.89,11.58,17.8,0.0,18.12,0.61,3.09,63.88
2004-10-01,26.45,11.32,18.51,0.0,17.65,0.61,2.11,62.4
2004-10-02,25.61,11.92,18.41,0.9,14.47,0.61,2.3,61.82
2004-10-03,22.5,11.58,16.68,0.09,11.65,0.61,3.26,67.12
2004-10-04,22.25,9.86,15.35,0.02,14.45,0.61,3.89,67.51
2004-10-05,20.8,9.47,14.56,0.01,10.91,0.61,5.26,72.64
2004-10-06,20.9,9.8,14.47,0.13,9.25,0.61,6.35,67.96
2004-10-07,19.3,9.62,13.97,0.16,11.5,0.6,5.57,67.58
2004-10-08,21.88,8.16,14.23,0.0,14.43,0.6,2.99,60.67
2004-10-09,25.11,8.22,15.96,0.0,16.03,0.6,2.36,63.07
2004-10-10,26.97,11.88,18.45,0.0,14.45,0.6,5.28,74.26
2004-10-11,22.95,12.61,18.38,2.14,7.69,0.6,5.92,83.54
2004-10-12,13.39,9.02,11.32,12.6,3.63,0.62,7.82,78.08
2004-10-13,15.97,7.54,10.86,0.39,7.95,0.63,7.01,66.62
2004-10-14,14.7,7.17,10.69,0.11,5.93,0.63,4.25,76.79
2004-10-15,17.38,8.01,11.64,0.12,11.21,0.62,1.81,86.09
2004-10-16,22.07,7.62,14.7,0.5,9.72,0.62,4.31,87.47
2004-10-17,25.65,13.96,18.9,0.0,12.5,0.62,5.59,82.34
2004-10-18,24.43,12.01,17.63,0.0,12.39,0.62,2.65,77.23
2004-10-19,26.07,12.88,18.39,0.02,12.35,0.62,2.31,72.82
2004-10-20,24.76,13.76,18.55,0.0,8.49,0.62,3.77,72.52
2004-10-21,23.19,11.35,17.31,0.0,11.63,0.62,1.88,75.45
2004-10-22,22.18,12.48,16.87,0.2,3.64,0.62,2.51,79.94
2004-10-23,22.11,9.73,15.12,0.0,12.07,0.61,1.88,75.97
2004-10-24,23.88,10.73,16.75,0.0,10.73,0.61,1.22,69.75
2004-10-25,24.03,12.54,17.24,0.01,13.1,0.61,1.27,67.6
2004-10-26,24.6,11.82,16.9,0.0,12.34,0.61,1.37,66.87
2004-10-27,22.35,11.91,15.61,0.0,8.29,0.61,1.9,80.11
2004-10-28,25.05,10.21,16.49,0.0,11.29,0.61,2.76,78.07
2004-10-29,24.16,13.26,17.99,0.01,11.02,0.61,1.3,73.1
2004-10-30,24.54,11.9,16.78,0.0,11.68,0.61,2.35,78.24
2004-10-31,24.93,10.61,16.56,0.0,9.82,0.61,2.8,81.18
2004-11-01,26.6,11.71,18.3,0.04,10.11,0.61,1.51,70.43
2004-11-02,23.77,12.06,16.58,0.0,10.39,0.61,2.98,73.06
2004-11-03,19.24,10.58,13.48,0.01,2.81,0.61,5.3,78.18
2004-11-04,17.01,7.36,11.6,0.03,7.6,0.61,6.06,68.3
2004-11-05,19.1,5.58,10.68,0.0,12.08,0.6,4.55,76.7
2004-11-06,16.71,6.81,11.23,0.0,10.7,0.6,2.83,74.99
2004-11-07,17.33,5.28,10.57,0.03,10.93,0.6,2.27,79.48
2004-11-08,17.93,8.54,13.19,2.56,6.32,0.6,5.06,85.47
2004-11-09,21.95,12.74,15.9,2.37,6.05,0.61,4.49,80.93
2004-11-10,20.19,10.39,14.55,4.83,6.05,0.62,1.48,79.21
2004-11-11,20.1,9.69,14.18,0.25,7.0,0.62,2.98,85.34
2004-11-12,20.31,9.9,14.25,0.01,4.75,0.62,2.69,86.34
2004-11-13,20.73,10.81,14.37,0.0,6.63,0.62,2.62,85.85
2004-11-14,20.98,10.84,16.11,2.92,3.17,0.62,6.89,84.2
2004-11-15,20.69,6.82,15.26,2.42,5.99,0.62,5.34,82.12
2004-11-16,9.81,2.46,5.97,5.51,2.66,0.63,5.52,81.0
2004-11-17,11.11,2.73,5.79,0.01,5.21,0.63,4.64,74.09
2004-11-18,13.96,-0.12,6.24,0.0,10.35,0.63,3.76,76.94
2004-11-19,16.96,3.54,10.21,0.04,9.19,0.63,6.73,78.89
2004-11-20,14.02,-2.73,5.52,4.46,6.09,0.64,7.78,54.44
2004-11-21,6.38,-4.74,0.02,0.0,10.09,0.64,4.0,62.08
2004-11-22,5.67,-3.08,-0.05,0.01,9.32,0.63,4.55,65.7
2004-11-23,9.95,-3.48,2.82,0.0,4.73,0.63,3.86,66.53
2004-11-24,8.28,-1.97,3.73,0.39,4.18,0.63,5.9,67.66
2004-11-25,3.8,-3.92,-0.56,0.01,6.48,0.63,5.56,71.93
2004-11-26,7.12,-5.77,-0.02,0.0,7.22,0.63,3.03,69.44
2004-11-27,14.31,-1.24,4.52,0.0,9.32,0.63,3.3,73.95
2004-11-28,13.54,2.23,6.83,0.01,6.62,0.63,2.41,79.02
2004-11-29,15.6,4.78,9.19,0.08,7.19,0.63,4.29,90.85
2004-11-30,16.88,5.01,9.1,0.0,6.3,0.63,3.29,85.55
2004-12-01,13.01,6.44,9.21,0.13,3.5,0.63,2.59,94.65
2004-12-02,18.49,8.02,12.08,0.0,5.36,0.63,4.56,89.79
2004-12-03,20.06,8.05,12.87,0.0,7.05,0.63,4.59,87.57
2004-12-04,18.97,9.0,12.6,0.02,4.83,0.63,2.3,82.92
2004-12-05,11.6,5.8,9.04,2.62,2.86,0.63,2.91,91.23
2004-12-06,13.05,5.34,8.02,0.28,6.69,0.63,2.83,89.42
2004-12-07,9.75,0.73,5.34,4.54,7.4,0.64,4.53,74.92
2004-12-08,9.34,-1.92,2.8,0.0,7.79,0.64,2.11,80.92
2004-12-09,8.29,-1.95,2.19,0.0,7.92,0.64,3.25,80.9
2004-12-10,6.36,-4.13,0.45,0.0,7.62,0.64,3.51,86.69
2004-12-11,5.53,-4.23,-0.54,0.0,7.79,0.64,3.26,83.28
2004-12-12,9.67,-2.13,2.3,0.0,8.29,0.64,1.5,74.47
2004-12-13,8.54,-2.41,1.74,0.0,8.01,0.64,2.95,82.6
2004-12-14,4.82,-4.46,-0.76,0.0,4.59,0.63,4.14,82.89
2004-12-15,4.2,-4.94,-2.14,0.0,8.43,0.63,3.18,80.66
2004-12-16,5.36,-4.46,-1.07,0.0,8.6,0.63,2.01,79.75
2004-12-17,7.8,-2.28,2.56,0.07,7.27,0.63,4.36,94.57
