date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-04-02,13.31,5.1,8.93,0.25,16.31,0.69,8.69,76.83
2004-04-03,11.31,3.61,6.99,0.0,24.19,0.68,8.68,70.7
2004-04-04,10.48,3.9,7.16,0.0,23.92,0.68,5.35,69.13
2004-04-05,12.63,6.2,9.49,0.0,22.93,0.67,2.8,63.94
2004-04-06,15.67,9.73,12.67,0.01,21.24,0.67,5.8,82.95
2004-04-07,16.36,11.87,14.17,0.0,20.11,0.67,7.86,83.97
2004-04-08,17.34,13.09,15.0,0.0,22.27,0.66,8.65,85.05
2004-04-09,17.78,13.07,15.09,0.0,21.85,0.66,5.59,80.49
2004-04-10,19.43,13.01,15.8,0.0,14.65,0.65,6.38,71.02
2004-04-11,19.45,13.98,16.25,0.0,14.75,0.64,5.22,68.59
2004-04-12,17.95,13.75,15.37,0.0,12.28,0.64,4.31,78.48
2004-04-13,18.62,14.29,16.09,0.02,11.12,0.64,4.64,80.59
2004-04-14,17.04,12.94,15.08,1.07,21.73,0.64,2.85,78.74
2004-04-15,13.2,7.16,10.65,2.31,12.15,0.63,8.32,71.93
2004-04-16,15.03,6.28,11.02,0.0,26.04,0.63,3.43,59.59
2004-04-17,14.45,10.48,12.11,0.52,10.26,0.63,2.37,66.57
2004-04-18,15.17,10.0,12.89,7.82,6.64,0.63,3.45,89.5
2004-04-19,14.64,10.4,12.24,0.29,11.23,0.64,4.95,82.46
2004-04-20,15.51,9.13,12.7,2.16,17.23,0.64,3.41,85.44
2004-04-21,13.43,10.39,11.78,10.75,3.72,0.65,8.04,90.17
2004-04-22,17.1,9.23,13.01,0.03,22.14,0.65,6.56,74.25
2004-04-23,17.92,8.24,13.3,0.0,26.87,0.64,3.18,68.58
2004-04-24,18.32,12.23,15.35,0.03,23.01,0.64,2.09,68.78
2004-04-25,17.62,11.58,14.24,0.0,17.08,0.63,5.76,77.98
2004-04-26,15.49,10.38,12.6,0.38,10.82,0.63,6.18,79.87
2004-04-27,16.22,10.44,12.68,4.59,9.87,0.63,9.51,78.73
2004-04-28,16.21,9.55,13.04,0.35,11.2,0.63,3.15,75.53
2004-04-29,17.33,10.38,14.14,0.0,25.34,0.62,1.25,73.97
2004-04-30,18.08,11.58,14.87,0.0,25.31,0.62,3.25,65.83
2004-05-01,17.38,10.65,14.31,0.0,24.67,0.61,4.3,77.84
2004-05-02,18.79,11.75,15.03,0.0,20.22,0.61,3.67,78.23
2004-05-03,19.75,11.39,15.29,0.0,26.4,0.61,2.57,76.52
2004-05-04,20.75,13.05,17.01,0.02,24.54,0.6,2.92,74.61
2004-05-05,19.17,16.06,17.6,6.66,9.46,0.61,8.42,82.63
2004-05-06,19.46,16.06,17.56,0.06,23.99,0.61,8.13,80.15
2004-05-07,19.23,15.72,17.26,0.0,28.71,0.6,7.62,75.46
2004-05-08,19.21,14.21,16.69,0.0,28.8,0.59,5.25,72.65
2004-05-09,21.69,14.76,18.05,0.35,23.52,0.59,3.88,74.33
2004-05-10,21.95,15.58,18.6,1.32,23.36,0.59,3.2,73.27
2004-05-11,19.43,13.72,16.7,0.13,26.15,0.58,4.32,70.19
2004-05-12,20.31,14.24,17.43,0.0,27.86,0.58,2.02,71.31
2004-05-13,21.37,14.43,17.96,0.01,23.88,0.57,4.05,70.15
2004-05-14,20.24,15.3,17.72,1.22,18.12,0.57,2.99,79.8
2004-05-15,18.34,12.69,15.83,0.09,13.81,0.57,5.62,75.19
2004-05-16,18.39,11.09,14.75,0.14,26.07,0.56,3.85,68.71
2004-05-17,18.07,12.37,15.15,0.53,25.58,0.56,5.81,68.55
2004-05-18,18.29,12.46,15.45,0.13,21.51,0.56,5.69,69.95
2004-05-19,19.17,11.74,15.63,0.0,25.98,0.55,3.65,66.93
2004-05-20,20.26,14.8,17.64,0.0,24.25,0.55,2.61,69.63
2004-05-21,22.61,15.54,19.08,0.0,27.61,0.55,1.65,66.85
2004-05-22,22.16,16.78,19.41,0.0,29.35,0.54,3.16,67.54
2004-05-23,22.82,16.36,19.61,0.0,26.32,0.54,4.02,76.71
2004-05-24,21.43,10.32,17.34,9.72,15.67,0.54,4.75,81.69
2004-05-25,19.15,10.45,14.87,0.14,29.0,0.55,5.55,60.33
2004-05-26,20.66,12.59,16.37,0.0,31.33,0.54,7.14,60.19
2004-05-27,20.88,12.0,16.37,0.0,31.12,0.54,6.4,66.84
2004-05-28,21.32,12.58,16.79,0.0,29.83,0.53,7.43,68.16
2004-05-29,21.02,12.85,17.2,0.01,17.65,0.53,6.85,74.16
2004-05-30,22.44,14.48,18.8,0.31,24.32,0.53,4.39,66.81
2004-05-31,20.6,15.89,18.57,1.53,16.54,0.52,3.18,74.83
2004-06-01,23.5,17.03,20.37,1.55,25.42,0.52,1.69,69.46
2004-06-02,22.05,17.05,19.48,0.28,15.69,0.52,1.82,73.33
2004-06-03,21.34,17.21,19.3,0.31,19.48,0.52,3.94,77.65
2004-06-04,23.39,16.12,19.81,0.12,23.82,0.52,4.77,74.0
2004-06-05,22.67,17.47,19.76,9.14,13.79,0.53,5.29,84.5
2004-06-06,22.4,17.95,20.05,0.59,25.32,0.53,3.79,80.17
2004-06-07,22.38,17.35,20.14,2.29,19.82,0.53,2.23,75.72
2004-06-08,23.29,16.93,20.56,2.14,22.56,0.52,4.54,72.85
2004-06-09,25.17,17.31,21.84,0.0,28.59,0.52,3.51,67.83
2004-06-10,23.97,18.43,21.74,7.64,18.55,0.52,3.28,72.73
2004-06-11,24.25,16.56,20.46,0.15,29.62,0.52,3.62,67.54
2004-06-12,25.11,19.28,22.36,0.0,29.67,0.52,1.9,70.89
2004-06-13,28.69,20.46,24.84,0.0,29.87,0.51,1.7,59.14
2004-06-14,28.95,20.74,24.5,0.44,24.39,0.51,4.25,65.14
2004-06-15,27.08,19.26,23.19,0.0,28.3,0.5,4.7,67.81
2004-06-16,26.44,19.77,23.26,0.01,28.38,0.5,2.49,69.24
2004-06-17,28.24,20.89,24.4,0.12,24.79,0.49,3.38,69.11
2004-06-18,27.74,20.62,23.56,0.83,20.26,0.49,5.09,73.63
2004-06-19,24.9,20.14,22.38,13.54,22.34,0.51,3.17,78.91
2004-06-20,26.21,19.54,22.92,0.0,27.86,0.51,2.21,74.18
2004-06-21,26.49,20.37,23.69,1.6,29.36,0.5,2.52,70.38
2004-06-22,28.08,21.49,24.72,0.35,21.43,0.5,2.4,68.12
2004-06-23,24.52,20.53,22.12,1.09,17.19,0.5,6.1,74.25
2004-06-24,26.62,19.15,23.37,0.01,29.08,0.5,2.77,64.08
2004-06-25,28.09,21.18,24.76,0.0,29.9,0.49,2.0,59.67
2004-06-26,28.68,22.69,25.87,0.01,27.47,0.49,1.89,65.53
2004-06-27,28.07,19.94,23.92,0.18,27.56,0.48,5.9,65.54
2004-06-28,27.28,19.29,23.72,0.0,29.62,0.48,3.05,65.37
2004-06-29,28.91,21.98,25.59,0.08,29.05,0.48,1.3,56.4
2004-06-30,28.22,20.89,24.92,0.43,28.34,0.47,5.11,61.54
2004-07-01,27.92,20.74,24.57,0.0,29.58,0.47,3.19,58.19
2004-07-02,28.42,21.04,24.93,0.0,30.15,0.47,2.56,54.03
2004-07-03,29.78,21.27,25.79,0.0,29.19,0.47,2.47,57.89
2004-07-04,29.1,22.33,25.47,0.0,27.87,0.46,6.36,65.05
2004-07-05,28.65,20.12,24.25,0.0,31.08,0.46,7.97,62.57
2004-07-06,28.99,18.88,23.87,0.0,30.85,0.46,8.79,63.85
2004-07-07,29.13,18.74,23.73,0.0,30.98,0.46,8.72,62.17
2004-07-08,29.59,18.71,24.43,0.0,30.55,0.45,8.46,62.89
2004-07-09,30.02,20.81,25.36,0.1,28.74,0.45,6.41,68.2
2004-07-10,32.42,20.31,26.06,0.0,29.61,0.45,3.64,58.9
2004-07-11,30.32,23.23,26.57,0.0,28.86,0.45,2.42,62.31
2004-07-12,29.06,22.56,26.0,0.18,27.94,0.45,2.5,63.46
2004-07-13,27.62,22.26,24.97,0.83,24.94,0.45,4.29,63.32
2004-07-14,26.11,19.91,23.25,0.31,26.37,0.44,4.5,55.06
2004-07-15,25.36,19.52,22.77,0.19,26.02,0.44,4.44,57.98
2004-07-16,25.54,18.84,22.25,0.01,23.86,0.44,6.31,59.0
2004-07-17,26.41,18.32,22.52,0.0,27.54,0.44,5.74,62.82
2004-07-18,27.38,18.77,23.21,0.0,29.76,0.44,6.65,61.78
2004-07-19,28.37,19.02,23.77,0.0,29.92,0.44,7.42,62.53
2004-07-20,28.58,19.83,24.22,0.0,29.2,0.44,7.73,61.11
2004-07-21,28.44,19.85,24.23,0.0,29.52,0.43,7.33,64.95
2004-07-22,29.04,19.43,24.37,0.0,29.21,0.43,5.45,60.24
2004-07-23,32.32,21.51,26.85,0.01,27.59,0.43,3.5,56.23
2004-07-24,30.48,22.12,26.15,0.6,25.63,0.43,2.21,61.96
2004-07-25,28.65,21.35,25.46,0.22,24.9,0.43,3.18,63.32
2004-07-26,29.75,21.64,25.66,0.0,27.88,0.43,3.25,60.44
2004-07-27,29.19,22.08,25.54,0.34,27.07,0.43,4.5,71.37
2004-07-28,27.67,23.72,25.56,2.55,26.43,0.43,5.07,70.16
2004-07-29,28.29,22.27,25.47,0.43,25.56,0.43,2.27,64.22
2004-07-30,27.79,22.5,25.0,2.77,19.3,0.43,5.34,73.39
2004-07-31,27.9,20.71,24.7,0.0,24.06,0.43,3.9,66.39
2004-08-01,28.43,20.78,25.14,0.14,25.59,0.43,3.71,64.88
2004-08-02,28.75,22.36,25.89,0.01,25.27,0.43,3.03,63.06
2004-08-03,28.58,22.7,25.84,0.0,23.83,0.42,2.63,61.06
2004-08-04,28.16,23.65,26.05,0.0,17.66,0.42,1.63,61.43
2004-08-05,29.53,23.63,26.66,0.0,24.33,0.42,2.34,57.24
2004-08-06,29.45,22.93,26.47,0.12,22.27,0.42,2.45,64.73
2004-08-07,27.32,22.94,25.1,1.14,20.59,0.42,3.66,71.73
2004-08-08,29.0,21.85,25.56,0.0,24.02,0.42,3.56,68.77
2004-08-09,29.45,21.98,25.85,0.83,25.18,0.42,3.01,67.14
2004-08-10,27.76,23.22,25.33,2.39,22.64,0.42,3.44,69.97
2004-08-11,27.82,21.11,24.75,1.12,22.97,0.42,3.95,66.96
2004-08-12,28.86,22.96,25.88,0.0,25.43,0.42,2.06,61.34
2004-08-13,29.43,23.48,26.54,0.0,25.46,0.42,2.19,59.3
2004-08-14,30.35,24.34,27.26,0.0,24.99,0.42,3.84,60.96
2004-08-15,24.73,21.3,23.07,3.43,12.01,0.42,8.0,77.28
2004-08-16,27.11,20.58,23.47,0.78,14.5,0.42,9.86,68.32
2004-08-17,26.0,18.31,22.24,0.08,17.47,0.42,6.98,68.11
2004-08-18,27.54,19.42,23.81,0.0,26.15,0.42,2.86,58.3
2004-08-19,29.54,21.86,26.02,0.0,25.76,0.42,2.06,57.3
2004-08-20,30.57,23.8,26.9,0.0,24.75,0.42,1.91,57.24
2004-08-21,30.92,24.18,27.43,0.0,25.07,0.42,2.33,60.18
2004-08-22,31.98,22.58,27.6,0.01,22.41,0.41,4.27,53.91
2004-08-23,27.81,21.1,24.35,0.73,22.23,0.41,6.31,58.86
2004-08-24,27.64,20.51,23.94,0.0,25.13,0.41,4.73,62.59
2004-08-25,28.15,20.15,24.3,0.0,25.36,0.41,3.21,59.47
2004-08-26,29.36,21.43,25.41,0.02,23.8,0.41,1.99,58.68
2004-08-27,29.4,21.82,25.61,0.11,23.32,0.41,4.97,62.61
2004-08-28,25.56,20.07,22.7,2.52,18.9,0.41,5.67,62.38
2004-08-29,26.65,20.61,23.54,0.0,18.97,0.41,4.09,64.68
2004-08-30,27.6,20.89,24.45,0.0,20.0,0.41,3.01,70.24
2004-08-31,28.48,21.92,25.35,0.0,21.49,0.41,1.92,68.56
2004-09-01,29.26,21.71,25.34,0.0,22.94,0.41,3.97,68.53
2004-09-02,29.52,21.3,25.39,0.0,22.02,0.41,5.74,64.84
2004-09-03,29.18,21.18,24.84,0.0,20.82,0.41,8.18,70.58
2004-09-04,28.28,20.73,24.3,0.0,20.99,0.41,7.38,67.93
2004-09-05,26.66,19.88,22.82,0.0,19.03,0.41,9.35,62.88
2004-09-06,24.31,18.25,20.98,0.04,17.04,0.41,12.05,64.32
2004-09-07,24.14,18.02,20.75,0.0,18.47,0.41,10.64,60.15
2004-09-08,24.87,16.56,20.81,0.0,18.79,0.41,5.87,60.29
2004-09-09,24.5,18.0,20.87,0.03,15.89,0.4,5.93,59.67
2004-09-10,20.89,15.66,18.33,0.0,20.81,0.4,6.89,56.35
2004-09-11,22.25,14.78,18.3,0.0,22.64,0.4,6.59,55.32
2004-09-12,23.49,14.46,18.78,0.0,23.03,0.4,4.84,58.14
2004-09-13,24.8,15.32,20.14,0.0,23.01,0.4,2.76,60.35
2004-09-14,25.81,16.73,21.15,0.0,22.31,0.4,4.58,65.85
2004-09-15,26.27,16.73,21.21,0.0,21.71,0.4,4.25,69.54
2004-09-16,26.62,17.23,21.57,0.0,21.03,0.4,2.91,69.5
2004-09-17,26.08,18.05,21.59,0.0,21.01,0.4,7.18,67.83
2004-09-18,24.37,18.46,20.93,0.01,15.67,0.4,8.46,71.13
2004-09-19,25.6,17.78,21.47,0.0,17.39,0.4,5.86,72.01
2004-09-20,26.26,18.24,21.96,0.0,18.61,0.4,4.54,71.89
2004-09-21,26.85,18.18,22.33,0.0,18.17,0.4,3.42,69.66
2004-09-22,25.01,19.89,22.22,0.0,17.68,0.4,2.64,69.54
2004-09-23,25.23,19.0,21.71,0.0,16.57,0.4,4.86,68.04
2004-09-24,25.32,19.5,22.29,0.0,18.23,0.4,6.87,80.2
2004-09-25,25.6,21.4,23.18,0.18,12.93,0.4,8.62,79.59
2004-09-26,25.95,21.65,23.51,0.39,16.43,0.4,5.68,76.08
2004-09-27,26.3,21.29,23.32,0.27,16.87,0.4,3.96,78.35
2004-09-28,26.75,20.92,23.21,0.0,16.62,0.4,2.63,75.69
2004-09-29,25.82,20.23,22.15,0.32,9.59,0.4,3.66,78.23
2004-09-30,23.99,16.86,20.81,0.0,18.57,0.4,3.3,65.2
2004-10-01,24.5,17.63,21.05,0.0,17.73,0.4,3.48,67.18
2004-10-02,24.83,18.28,21.56,0.08,16.75,0.4,2.98,61.4
2004-10-03,22.83,17.88,20.28,0.06,15.15,0.4,5.74,66.59
2004-10-04,22.28,16.2,18.96,0.0,15.32,0.4,7.57,66.92
2004-10-05,21.91,15.33,18.38,0.01,14.23,0.4,9.51,71.65
2004-10-06,21.21,14.89,17.73,0.21,12.61,0.4,10.7,68.38
2004-10-07,20.44,15.4,17.5,2.12,7.47,0.4,8.08,72.41
2004-10-08,20.33,14.28,17.27,0.01,13.97,0.4,3.51,65.94
2004-10-09,20.88,15.56,18.12,0.0,16.32,0.4,3.17,70.36
2004-10-10,22.57,16.8,19.36,0.0,15.07,0.4,4.98,74.74
2004-10-11,22.64,18.01,19.9,0.64,11.28,0.4,6.35,89.57
2004-10-12,18.86,14.18,16.05,11.89,3.99,0.41,11.32,78.98
2004-10-13,17.69,13.34,14.95,0.22,5.6,0.42,12.05,69.53
2004-10-14,17.8,13.21,15.28,0.01,6.96,0.42,7.18,74.11
2004-10-15,18.58,13.09,15.73,0.01,11.34,0.41,2.71,80.12
2004-10-16,22.55,16.13,19.24,0.06,9.47,0.41,4.45,80.67
2004-10-17,23.55,19.19,21.25,0.0,14.19,0.41,7.67,79.77
2004-10-18,22.71,18.71,20.56,0.0,14.72,0.41,4.04,78.55
2004-10-19,22.54,17.6,19.78,0.01,12.89,0.41,3.77,80.61
2004-10-20,23.36,18.19,20.7,0.0,13.39,0.41,3.17,77.56
2004-10-21,22.42,17.28,19.81,0.0,12.74,0.41,3.84,77.38
2004-10-22,22.47,16.97,19.52,0.01,8.4,0.41,3.69,74.88
2004-10-23,21.44,14.92,17.89,0.0,14.47,0.41,4.22,74.53
2004-10-24,21.62,16.03,18.56,0.0,13.13,0.41,1.61,69.99
2004-10-25,21.56,16.16,18.54,0.01,13.71,0.41,2.52,74.18
2004-10-26,21.81,15.15,18.27,0.0,13.14,0.41,2.65,79.11
2004-10-27,21.54,16.51,18.36,0.0,10.42,0.41,3.08,82.1
2004-10-28,22.08,16.97,19.37,0.0,11.94,0.41,1.87,81.24
2004-10-29,21.85,16.29,18.96,0.01,11.98,0.4,2.08,75.81
2004-10-30,21.92,16.15,18.63,0.0,12.4,0.4,1.92,80.79
2004-10-31,20.92,16.5,18.31,0.0,11.43,0.4,2.0,86.33
2004-11-01,20.79,16.89,18.36,0.01,10.53,0.4,1.51,86.33
2004-11-02,21.97,15.62,18.35,0.0,10.29,0.4,5.53,83.13
2004-11-03,20.01,14.38,16.62,0.0,8.62,0.4,10.28,78.61
2004-11-04,18.66,13.58,15.39,0.0,8.33,0.4,12.05,70.56
2004-11-05,19.35,11.88,14.92,0.0,11.8,0.4,8.79,75.41
2004-11-06,16.77,13.38,14.87,0.0,10.31,0.4,5.52,76.11
2004-11-07,17.67,12.87,15.24,0.0,10.35,0.4,3.57,77.11
2004-11-08,19.66,14.0,16.87,2.44,7.54,0.4,5.71,83.2
2004-11-09,20.03,16.83,18.03,3.55,5.91,0.41,4.65,82.55
2004-11-10,19.14,15.7,17.32,0.91,7.56,0.41,1.63,77.41
2004-11-11,19.09,14.79,16.63,1.76,8.19,0.41,3.87,84.95
2004-11-12,19.78,15.25,17.1,0.0,6.74,0.41,4.37,87.19
2004-11-13,19.4,15.2,17.01,0.0,8.01,0.41,2.94,83.49
2004-11-14,21.91,15.68,19.02,0.74,1.81,0.41,8.59,76.07
2004-11-15,20.23,13.98,18.54,3.19,8.0,0.41,6.28,83.22
2004-11-16,13.51,9.44,11.2,17.98,3.26,0.44,8.66,87.29
2004-11-17,12.85,8.23,10.14,0.1,7.7,0.45,7.76,74.62
2004-11-18,12.7,8.6,10.65,0.0,10.78,0.45,3.23,68.41
2004-11-19,17.17,12.1,14.86,0.0,9.08,0.44,8.36,76.17
2004-11-20,17.42,5.66,11.04,6.31,2.72,0.45,9.8,66.27
2004-11-21,8.31,3.17,5.95,0.03,10.56,0.45,6.01,66.5
2004-11-22,8.46,4.75,6.06,0.01,9.89,0.45,6.53,65.2
2004-11-23,12.53,4.81,9.3,0.0,8.29,0.45,4.65,62.28
2004-11-24,13.74,5.81,10.22,2.66,2.82,0.45,7.34,66.02
2004-11-25,7.1,4.12,5.32,0.1,7.59,0.45,7.82,73.43
2004-11-26,7.42,1.94,5.18,0.0,8.74,0.45,4.66,64.18
2004-11-27,14.19,7.29,11.01,0.0,8.94,0.45,5.14,72.69
2004-11-28,15.01,11.47,12.92,0.18,6.15,0.45,4.76,75.05
2004-11-29,15.47,12.47,13.92,0.72,7.06,0.45,6.12,82.74
2004-11-30,16.83,13.46,14.66,0.04,7.68,0.45,5.41,87.43
2004-12-01,16.18,13.34,14.44,2.75,5.19,0.45,2.28,91.57
2004-12-02,17.2,13.25,15.02,0.19,6.79,0.45,5.79,92.84
2004-12-03,17.94,14.89,15.86,0.0,7.86,0.45,6.04,93.04
2004-12-04,17.76,14.17,15.64,0.0,6.0,0.45,3.63,89.7
2004-12-05,13.83,10.5,12.53,1.1,3.23,0.45,5.94,90.27
2004-12-06,13.69,9.69,11.4,0.0,8.09,0.45,3.43,84.14
2004-12-07,13.38,7.84,10.38,7.68,7.68,0.47,6.52,76.49
2004-12-08,11.04,6.58,8.79,0.0,7.6,0.46,3.11,74.17
2004-12-09,10.7,6.54,8.57,0.0,7.82,0.46,5.23,74.99
2004-12-10,10.14,4.7,7.63,0.0,6.72,0.46,8.34,81.84
2004-12-11,8.91,3.8,5.91,0.0,7.62,0.46,7.48,82.58
2004-12-12,9.47,4.21,7.02,0.0,8.51,0.46,3.28,74.56
2004-12-13,10.67,6.55,8.35,0.0,8.48,0.46,3.57,70.21
2004-12-14,7.84,3.59,5.9,0.08,6.1,0.46,7.98,84.17
2004-12-15,7.27,2.44,4.35,0.0,8.29,0.46,6.44,79.1
2004-12-16,7.21,3.28,5.09,0.0,8.66,0.46,2.85,71.05
2004-12-17,11.97,5.37,8.96,0.02,6.78,0.46,4.96,75.67
2004-12-18,13.66,11.39,12.57,1.13,4.21,0.46,10.24,86.69
2004-12-19,14.55,10.67,13.23,2.29,2.36,0.46,7.96,86.12
2004-12-20,12.01,7.8,9.9,1.53,2.91,0.46,4.92,88.64
