date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-04-17,16.57,4.82,10.1,0.21,15.05,0.71,2.87,60.1
2004-04-18,15.87,5.58,10.36,2.68,14.7,0.71,3.18,80.22
2004-04-19,15.59,4.18,9.33,0.32,12.37,0.71,3.93,74.42
2004-04-20,16.99,3.42,10.21,0.01,22.26,0.71,2.28,76.85
2004-04-21,11.83,5.79,8.7,0.86,11.19,0.71,4.65,82.35
2004-04-22,17.81,3.97,10.37,0.0,20.26,0.71,4.96,68.14
2004-04-23,20.56,2.71,12.39,0.02,24.47,0.7,2.3,61.16
2004-04-24,19.26,7.14,12.98,0.49,20.71,0.7,2.6,69.96
2004-04-25,18.23,4.53,11.2,0.0,19.55,0.7,2.8,69.25
2004-04-26,19.18,5.74,11.19,0.12,12.53,0.69,3.36,71.45
2004-04-27,14.01,7.15,9.53,1.54,9.36,0.69,6.45,78.79
2004-04-28,16.82,4.59,10.86,0.79,10.63,0.69,3.01,72.86
2004-04-29,20.54,6.66,13.36,0.0,25.42,0.69,1.63,69.17
2004-04-30,22.54,6.18,13.8,0.0,27.11,0.68,2.1,55.83
2004-05-01,21.98,5.14,13.49,0.0,25.34,0.68,2.56,61.52
2004-05-02,21.71,6.66,13.79,0.02,16.69,0.68,2.39,68.71
2004-05-03,23.21,7.28,14.48,0.0,24.21,0.67,2.07,68.56
2004-05-04,25.02,7.68,16.15,0.08,25.1,0.67,2.78,66.43
2004-05-05,22.16,10.98,16.15,8.89,7.79,0.68,5.73,80.95
2004-05-06,22.87,12.23,17.44,0.9,19.66,0.68,6.41,73.64
2004-05-07,23.87,10.86,17.06,0.05,28.18,0.68,5.46,62.32
2004-05-08,23.78,9.19,16.08,0.0,26.89,0.67,3.26,59.68
2004-05-09,25.7,9.25,17.31,0.47,23.5,0.67,2.74,65.67
2004-05-10,20.81,12.84,16.56,10.18,20.41,0.67,1.31,77.17
2004-05-11,19.84,8.57,14.17,1.54,23.23,0.68,4.13,71.71
2004-05-12,23.12,8.1,16.22,0.0,27.15,0.68,2.54,59.1
2004-05-13,24.4,10.21,17.47,0.05,25.23,0.67,3.16,56.81
2004-05-14,19.13,10.3,14.09,4.2,13.3,0.67,2.01,79.61
2004-05-15,17.23,6.68,12.27,1.3,8.87,0.68,3.78,75.85
2004-05-16,18.6,5.7,12.65,0.44,18.03,0.67,1.24,68.67
2004-05-17,17.76,6.83,12.13,3.07,22.01,0.67,1.9,73.07
2004-05-18,17.55,7.77,12.61,1.28,14.17,0.67,2.8,71.42
2004-05-19,20.51,6.0,13.89,0.0,25.42,0.67,2.07,66.56
2004-05-20,22.88,8.59,17.03,0.0,20.51,0.67,1.98,59.7
2004-05-21,27.07,11.07,19.46,0.0,27.4,0.66,1.75,54.35
2004-05-22,26.88,11.65,19.52,0.04,28.96,0.66,3.52,54.34
2004-05-23,25.52,12.76,19.38,0.21,25.16,0.65,2.35,63.04
2004-05-24,15.43,5.13,11.8,10.44,5.72,0.66,3.93,81.84
2004-05-25,19.18,2.67,11.24,0.0,29.41,0.67,2.4,61.18
2004-05-26,21.04,3.96,12.74,0.0,30.17,0.66,2.68,59.63
2004-05-27,21.58,5.07,13.41,0.0,30.96,0.66,2.95,63.19
2004-05-28,21.66,6.92,13.5,0.0,30.45,0.66,3.29,65.65
2004-05-29,21.56,8.52,15.15,0.0,23.29,0.65,4.13,69.11
2004-05-30,23.32,10.64,16.75,3.31,22.08,0.65,3.35,65.9
2004-05-31,18.27,12.94,15.03,11.41,11.28,0.66,4.25,86.47
2004-06-01,22.77,12.05,17.6,4.78,21.32,0.67,2.48,72.22
2004-06-02,21.39,12.74,17.1,0.99,21.01,0.67,2.02,76.95
2004-06-03,21.11,11.17,15.93,0.62,17.2,0.67,3.53,76.08
2004-06-04,21.23,10.61,15.79,0.03,22.51,0.67,3.91,73.29
2004-06-05,19.6,12.78,16.16,6.14,8.46,0.67,3.63,86.44
2004-06-06,22.54,13.8,17.75,6.55,23.79,0.68,3.19,75.58
2004-06-07,21.18,11.55,16.5,1.17,13.14,0.68,1.79,78.87
2004-06-08,23.57,11.4,17.86,2.55,19.92,0.68,3.23,72.21
2004-06-09,26.97,12.16,20.06,0.3,28.07,0.67,3.11,65.85
2004-06-10,22.43,13.18,18.44,4.44,14.38,0.67,2.77,74.88
2004-06-11,26.93,11.78,19.71,0.12,27.05,0.67,1.3,63.6
2004-06-12,31.55,14.68,23.53,0.01,28.42,0.66,2.13,61.47
2004-06-13,33.53,16.53,25.48,0.06,28.82,0.65,2.26,56.19
2004-06-14,26.9,17.03,22.09,2.47,21.38,0.65,2.49,69.36
2004-06-15,27.97,14.3,21.68,0.2,25.73,0.65,2.09,66.84
2004-06-16,29.94,15.2,23.03,0.59,24.01,0.65,1.99,65.91
2004-06-17,27.81,15.94,22.3,0.93,21.91,0.65,3.17,64.82
2004-06-18,26.07,14.98,20.36,6.13,15.15,0.65,3.3,77.7
2004-06-19,23.35,15.89,19.39,16.91,17.8,0.67,3.25,83.66
2004-06-20,27.65,14.96,21.35,0.12,26.35,0.67,1.76,71.93
2004-06-21,27.47,15.27,21.68,4.89,24.86,0.67,2.07,71.79
2004-06-22,27.55,16.65,22.32,7.71,18.55,0.67,2.23,68.25
2004-06-23,21.69,14.91,18.36,6.89,14.99,0.69,3.34,80.14
2004-06-24,27.46,12.96,20.5,0.0,27.29,0.68,2.22,62.68
2004-06-25,29.97,13.75,22.43,0.0,29.22,0.67,1.51,59.12
2004-06-26,28.18,16.92,22.61,3.32,21.22,0.67,2.64,65.29
2004-06-27,25.82,13.93,19.93,1.57,26.92,0.67,2.62,69.08
2004-06-28,28.62,13.53,21.43,0.0,29.41,0.66,1.71,61.46
2004-06-29,31.84,15.15,24.49,4.12,25.88,0.66,1.65,57.54
2004-06-30,27.3,15.0,21.08,1.6,27.51,0.66,3.94,65.19
2004-07-01,28.18,13.41,20.89,0.0,27.47,0.65,1.94,60.09
2004-07-02,30.39,13.45,22.2,0.0,30.03,0.65,1.88,61.21
2004-07-03,32.94,14.51,23.8,0.0,27.27,0.64,2.67,60.69
2004-07-04,28.7,15.99,22.27,0.0,25.0,0.64,3.48,65.34
2004-07-05,29.26,13.93,21.28,0.0,30.94,0.64,3.68,57.65
2004-07-06,29.04,12.99,20.75,0.0,30.82,0.63,4.18,64.24
2004-07-07,28.97,13.0,20.67,0.0,31.22,0.63,4.31,62.65
2004-07-08,30.31,13.79,22.21,0.0,30.1,0.63,4.32,65.86
2004-07-09,32.76,16.47,24.31,0.0,28.61,0.63,2.89,64.85
2004-07-10,35.75,15.55,25.34,0.0,28.35,0.62,1.97,55.34
2004-07-11,34.81,17.65,26.16,0.07,28.54,0.62,1.9,51.67
2004-07-12,29.26,17.43,23.6,7.79,25.08,0.62,2.18,60.12
2004-07-13,27.87,14.67,21.5,6.77,21.62,0.64,3.53,65.96
2004-07-14,25.63,12.47,19.23,0.24,25.71,0.64,3.14,60.14
2004-07-15,24.64,12.53,18.68,2.9,22.91,0.64,2.77,60.78
2004-07-16,21.97,12.15,17.26,0.81,21.95,0.64,3.32,66.75
2004-07-17,26.1,12.22,18.99,0.38,27.25,0.63,2.7,64.73
2004-07-18,28.97,12.61,20.58,0.0,29.68,0.63,3.04,58.03
2004-07-19,30.53,13.41,21.69,0.0,29.62,0.63,3.33,56.24
2004-07-20,29.56,14.83,21.63,0.0,28.97,0.62,4.26,63.53
2004-07-21,29.51,14.42,21.6,0.0,29.2,0.62,3.74,64.71
2004-07-22,32.29,14.27,23.29,0.09,28.77,0.62,2.57,56.19
2004-07-23,33.01,17.43,25.48,0.09,25.73,0.62,2.91,54.85
2004-07-24,32.1,18.49,24.56,4.37,24.52,0.62,1.83,61.97
2004-07-25,29.51,16.44,22.99,0.11,23.97,0.62,2.16,66.92
2004-07-26,30.42,16.29,23.28,0.17,25.13,0.62,2.22,66.33
2004-07-27,33.88,16.64,25.28,0.06,25.8,0.61,2.66,60.52
2004-07-28,29.34,20.1,24.23,6.28,20.45,0.62,2.41,70.98
2004-07-29,27.24,18.02,22.02,2.06,16.67,0.62,2.43,75.24
2004-07-30,24.66,16.92,20.31,11.33,11.26,0.64,3.43,78.91
2004-07-31,29.09,13.85,21.74,0.0,25.62,0.64,2.48,61.17
2004-08-01,29.8,15.08,22.68,0.18,25.15,0.63,2.49,59.73
2004-08-02,28.89,16.69,22.99,0.05,23.33,0.63,2.54,62.25
2004-08-03,29.82,15.93,23.42,0.36,23.15,0.62,1.98,58.57
2004-08-04,30.73,16.36,23.51,0.01,21.75,0.62,2.34,55.01
2004-08-05,30.84,16.52,23.55,0.0,23.65,0.62,2.31,59.27
2004-08-06,30.62,16.79,23.54,1.57,21.49,0.62,1.8,66.58
2004-08-07,26.68,17.97,21.39,6.97,17.27,0.62,2.29,79.9
2004-08-08,28.95,16.74,22.23,2.84,23.57,0.63,2.14,72.86
2004-08-09,30.44,16.94,23.26,3.28,21.71,0.63,1.26,68.17
2004-08-10,26.71,18.27,21.86,2.45,18.88,0.63,2.46,75.08
2004-08-11,28.19,15.63,21.81,0.2,20.25,0.63,3.12,67.33
2004-08-12,30.64,16.79,23.81,0.01,24.21,0.63,1.76,57.52
2004-08-13,33.02,16.94,24.96,0.0,25.14,0.62,2.32,61.43
2004-08-14,35.77,19.26,26.66,4.49,23.94,0.62,2.91,59.65
2004-08-15,23.6,17.13,20.04,3.54,17.42,0.63,4.62,75.35
2004-08-16,24.91,14.75,19.49,0.75,17.42,0.63,5.6,70.57
2004-08-17,22.09,11.59,17.02,6.24,14.08,0.63,3.91,79.19
2004-08-18,28.69,11.46,20.91,0.0,26.12,0.63,2.04,55.92
2004-08-19,32.18,14.07,23.36,0.0,23.92,0.63,2.63,48.7
2004-08-20,33.42,16.27,25.22,0.0,23.9,0.62,1.9,54.0
2004-08-21,35.38,20.93,27.3,0.0,23.73,0.62,1.59,50.27
2004-08-22,35.87,16.77,24.91,2.81,21.03,0.62,3.58,56.47
2004-08-23,25.95,14.69,19.92,6.82,20.68,0.63,3.47,68.11
2004-08-24,27.7,13.09,19.92,0.0,23.93,0.63,2.69,61.5
2004-08-25,30.19,13.96,21.36,0.0,25.05,0.62,1.45,58.88
2004-08-26,33.42,14.93,23.57,0.0,23.02,0.62,2.85,59.9
2004-08-27,34.68,16.05,24.4,0.92,22.75,0.62,2.76,60.33
2004-08-28,23.78,15.18,18.8,4.09,15.49,0.62,4.82,72.25
2004-08-29,26.34,16.11,20.78,0.23,14.95,0.62,4.54,73.57
2004-08-30,29.35,16.28,22.33,0.1,18.42,0.62,2.89,69.1
2004-08-31,29.8,15.84,22.56,0.0,21.01,0.62,2.44,67.93
2004-09-01,30.46,15.42,22.6,0.03,21.82,0.61,2.45,65.11
2004-09-02,30.1,16.13,22.95,0.0,20.71,0.61,3.47,62.23
2004-09-03,28.8,16.81,21.94,0.14,19.74,0.61,4.17,71.98
2004-09-04,27.47,15.37,21.05,0.0,15.76,0.61,3.11,68.74
2004-09-05,24.8,15.37,19.23,0.02,18.06,0.61,4.94,61.73
2004-09-06,22.36,13.98,17.37,0.08,18.02,0.61,6.48,64.22
2004-09-07,22.74,12.4,16.86,0.0,16.58,0.61,5.13,56.95
2004-09-08,25.06,11.92,17.3,0.0,21.87,0.61,2.97,58.05
2004-09-09,20.04,10.78,15.41,0.29,14.53,0.61,3.77,59.24
2004-09-10,19.62,7.64,13.1,0.01,19.24,0.61,3.68,50.69
2004-09-11,20.56,6.25,12.97,0.0,22.83,0.61,3.13,50.93
2004-09-12,24.07,7.02,14.48,0.0,23.12,0.61,2.04,54.15
2004-09-13,27.28,8.25,16.75,0.0,22.68,0.6,1.77,62.5
2004-09-14,27.34,9.97,17.79,0.0,21.59,0.6,2.72,65.47
2004-09-15,28.36,10.66,18.59,0.0,21.17,0.6,2.27,65.29
2004-09-16,28.66,11.56,19.21,0.0,20.47,0.6,2.34,67.08
2004-09-17,26.13,12.54,18.73,0.02,20.52,0.6,4.0,67.92
2004-09-18,21.82,13.48,16.94,0.0,11.23,0.6,4.36,74.13
2004-09-19,25.06,13.27,18.28,0.0,18.15,0.6,3.42,74.9
2004-09-20,29.34,13.31,20.35,0.0,18.9,0.6,2.14,67.01
2004-09-21,30.86,13.62,21.04,0.0,19.39,0.6,2.08,61.31
2004-09-22,31.76,14.32,21.98,0.71,16.28,0.6,3.22,55.01
2004-09-23,27.35,13.12,19.99,0.67,16.72,0.6,2.98,52.98
2004-09-24,28.76,14.19,20.88,0.0,17.71,0.6,5.69,71.79
2004-09-25,27.21,18.05,22.06,0.42,12.67,0.6,6.18,73.49
2004-09-26,27.62,18.34,21.47,3.3,16.21,0.6,3.88,73.55
2004-09-27,27.75,17.14,22.06,1.14,14.56,0.61,3.64,67.21
2004-09-28,27.42,14.58,20.84,0.58,15.01,0.61,2.02,72.75
2004-09-29,26.34,14.62,19.5,3.16,7.21,0.61,3.18,78.26
2004-09-30,24.23,10.89,16.89,0.0,18.12,0.61,2.68,67.21
2004-10-01,25.45,10.68,17.66,0.0,17.65,0.61,2.25,64.32
2004-10-02,24.13,11.71,17.5,0.53,14.47,0.61,2.18,60.77
2004-10-03,21.13,11.77,15.53,0.22,11.65,0.61,2.43,70.03
2004-10-04,20.17,9.14,13.97,0.15,14.45,0.61,3.56,73.39
2004-10-05,18.92,9.36,14.05,0.03,10.91,0.61,4.61,75.24
2004-10-06,18.46,11.31,14.02,0.35,9.25,0.61,5.5,69.59
2004-10-07,17.3,10.34,13.3,0.47,11.5,0.61,4.78,72.86
2004-10-08,20.97,8.65,13.8,0.02,14.43,0.61,2.94,66.42
2004-10-09,23.34,7.69,14.85,0.0,16.03,0.61,1.93,59.45
2004-10-10,26.74,10.37,17.69,0.0,14.45,0.6,3.76,71.39
2004-10-11,25.38,11.34,17.64,2.94,7.69,0.6,4.78,79.21
2004-10-12,12.62,8.71,10.49,8.65,3.63,0.62,7.01,77.39
2004-10-13,14.31,8.08,10.28,0.24,7.95,0.62,6.5,65.88
2004-10-14,13.25,7.95,10.1,0.27,5.93,0.62,4.07,78.45
2004-10-15,17.16,8.13,11.79,0.18,11.21,0.62,1.69,84.8
2004-10-16,21.97,7.4,14.62,0.75,9.72,0.62,3.81,84.38
2004-10-17,25.48,13.25,18.32,0.04,12.5,0.62,4.81,80.47
2004-10-18,23.03,12.25,16.75,0.02,12.39,0.62,2.22,77.0
2004-10-19,24.3,11.61,17.27,0.06,12.35,0.62,1.9,76.7
2004-10-20,22.83,12.54,16.86,0.03,8.49,0.61,3.12,77.42
2004-10-21,22.1,9.75,15.65,0.0,11.63,0.61,1.87,78.2
2004-10-22,20.55,10.65,15.12,0.4,3.64,0.61,1.93,84.68
2004-10-23,21.13,8.45,13.82,0.0,12.07,0.61,1.63,79.43
2004-10-24,22.43,9.95,15.32,0.0,10.73,0.61,1.72,75.78
2004-10-25,23.63,10.24,15.51,0.01,13.1,0.61,1.74,75.96
2004-10-26,25.08,9.71,15.95,0.0,12.34,0.61,1.79,72.42
2004-10-27,21.26,10.64,14.88,0.01,8.29,0.61,1.84,81.49
2004-10-28,23.74,10.11,15.9,0.0,11.29,0.61,2.33,74.34
2004-10-29,23.22,11.9,16.51,0.01,11.02,0.61,1.54,79.8
2004-10-30,23.89,9.83,15.85,0.01,11.68,0.61,2.56,77.62
2004-10-31,24.26,10.45,16.11,0.01,9.82,0.61,2.53,80.41
2004-11-01,25.57,11.07,16.88,0.05,10.11,0.61,1.86,74.61
2004-11-02,22.45,11.4,15.56,0.02,10.39,0.61,2.98,77.86
2004-11-03,16.45,9.84,12.22,0.11,2.81,0.61,4.68,81.67
2004-11-04,15.42,7.61,11.04,0.0,7.6,0.6,5.36,68.48
2004-11-05,17.82,6.35,10.77,0.0,12.08,0.6,3.99,78.27
2004-11-06,16.89,7.52,11.29,0.0,10.7,0.6,1.92,75.67
2004-11-07,16.72,6.84,10.69,0.01,10.93,0.6,1.81,77.36
2004-11-08,17.96,9.14,13.12,0.45,6.32,0.6,4.55,81.72
2004-11-09,21.62,13.16,15.85,1.27,6.05,0.6,3.94,77.08
2004-11-10,19.05,10.73,14.47,8.22,6.05,0.62,1.3,86.47
2004-11-11,20.18,10.22,14.0,0.01,7.0,0.62,2.8,84.31
2004-11-12,20.01,9.97,13.85,0.01,4.75,0.62,2.25,84.51
2004-11-13,20.21,10.06,13.87,0.0,6.63,0.62,2.53,85.23
2004-11-14,20.59,10.69,15.39,0.8,3.17,0.62,5.32,78.91
2004-11-15,18.48,5.28,13.93,1.18,5.99,0.62,4.74,84.03
2004-11-16,7.75,2.49,4.74,3.56,2.66,0.62,4.21,84.79
2004-11-17,9.79,0.61,4.79,0.08,5.21,0.62,3.61,79.91
2004-11-18,12.61,-0.26,4.96,0.0,10.35,0.62,3.36,79.19
2004-11-19,16.48,4.2,9.6,0.07,9.19,0.62,5.85,79.25
2004-11-20,12.55,-3.3,4.3,4.62,6.09,0.63,6.25,60.02
2004-11-21,5.14,-5.78,-1.07,0.0,10.09,0.63,3.23,69.44
2004-11-22,4.53,-4.33,-1.33,0.0,9.32,0.63,3.47,71.35
2004-11-23,7.49,-3.94,1.23,0.0,4.73,0.62,3.35,69.07
2004-11-24,7.13,-3.26,2.64,0.49,4.18,0.62,4.94,70.78
2004-11-25,2.63,-4.71,-1.63,0.02,6.48,0.62,4.47,77.45
2004-11-26,5.21,-6.69,-1.39,0.0,7.22,0.62,2.99,65.81
2004-11-27,11.7,-1.91,3.06,0.0,9.32,0.62,2.99,72.85
2004-11-28,12.17,0.54,5.26,0.0,6.62,0.62,2.57,81.46
2004-11-29,13.77,4.82,8.0,0.0,7.19,0.62,3.36,92.99
2004-11-30,14.64,4.94,8.39,0.0,6.3,0.62,2.07,84.17
2004-12-01,11.7,6.4,8.55,0.05,3.5,0.62,3.0,92.37
2004-12-02,17.31,7.43,11.24,0.0,5.36,0.62,3.81,89.69
2004-12-03,19.38,7.35,11.84,0.01,7.05,0.62,3.53,86.61
2004-12-04,16.39,8.08,10.88,0.23,4.83,0.62,1.99,88.66
2004-12-05,11.24,5.47,8.1,1.66,2.86,0.62,2.43,89.87
2004-12-06,11.71,3.77,6.74,0.79,6.69,0.62,2.71,90.39
2004-12-07,8.63,0.3,4.19,4.29,7.4,0.63,3.56,79.04
2004-12-08,8.5,-1.65,2.28,0.0,7.79,0.63,1.93,81.52
2004-12-09,7.39,-3.08,0.77,0.0,7.92,0.63,2.77,86.86
2004-12-10,5.16,-4.37,-0.78,0.0,7.62,0.63,2.97,87.51
2004-12-11,4.49,-3.96,-1.02,0.0,7.79,0.63,2.9,86.61
2004-12-12,7.16,-2.64,0.73,0.0,8.29,0.63,1.69,79.82
2004-12-13,7.19,-2.93,0.39,0.0,8.01,0.63,2.69,88.16
2004-12-14,3.74,-4.43,-1.27,0.0,4.59,0.63,3.8,83.42
2004-12-15,3.36,-4.72,-2.42,0.0,8.43,0.63,3.18,82.7
2004-12-16,4.65,-3.93,-1.03,0.0,8.6,0.63,1.92,80.69
2004-12-17,4.81,-3.2,1.03,0.01,7.27,0.63,4.08,94.73
