date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-02-26,14.88,-0.63,8.53,0.37,10.26,0.81,4.45,85.04
2004-02-27,16.82,8.12,11.9,3.37,8.03,0.81,6.9,90.55
2004-02-28,17.66,8.91,12.17,1.53,13.67,0.81,4.4,82.03
2004-02-29,15.43,4.91,10.34,0.05,12.77,0.81,4.47,78.07
2004-03-01,14.76,0.41,6.39,0.0,15.81,0.8,1.92,75.23
2004-03-02,12.63,0.03,5.93,0.08,14.24,0.8,2.21,83.52
2004-03-03,5.99,-0.16,2.1,0.41,8.07,0.8,2.17,85.87
2004-03-04,2.88,-0.92,0.61,4.22,2.33,0.81,2.97,87.09
2004-03-05,1.02,-4.57,-2.19,0.16,12.17,0.81,3.64,77.34
2004-03-06,0.28,-5.62,-3.0,0.66,10.94,0.81,1.94,79.7
2004-03-07,4.66,-5.79,-1.62,0.0,17.98,0.8,1.8,72.29
2004-03-08,8.21,-3.64,1.4,0.75,18.01,0.8,2.57,75.06
2004-03-09,7.73,0.14,4.0,12.0,2.3,0.81,2.79,96.63
2004-03-10,10.16,0.1,4.86,4.33,6.76,0.83,3.21,84.5
2004-03-11,6.14,-1.29,1.56,0.09,7.03,0.82,3.1,84.5
2004-03-12,6.53,-0.72,2.14,0.24,7.22,0.82,3.03,86.68
2004-03-13,5.58,-0.16,2.04,0.74,9.96,0.82,3.28,89.44
2004-03-14,8.7,-3.34,1.99,0.0,16.82,0.82,2.49,78.91
2004-03-15,12.53,-2.87,4.17,0.0,16.12,0.81,1.38,77.26
2004-03-16,11.72,-0.88,4.62,0.0,16.07,0.81,2.01,84.89
2004-03-17,13.62,0.54,7.13,0.01,15.27,0.81,1.57,81.86
2004-03-18,11.63,4.71,7.78,0.01,8.63,0.81,2.57,88.95
2004-03-19,18.25,4.67,10.13,0.0,18.47,0.81,1.22,78.11
2004-03-20,19.81,6.19,11.64,0.0,18.6,0.8,3.71,77.44
2004-03-21,19.81,6.81,12.34,0.0,17.94,0.8,4.46,78.53
2004-03-22,18.55,9.1,12.64,0.0,17.16,0.8,5.48,80.86
2004-03-23,16.08,8.91,11.64,0.0,13.59,0.79,4.62,83.11
2004-03-24,17.39,6.75,10.9,0.82,13.21,0.79,4.87,77.19
2004-03-25,14.54,6.01,9.67,0.07,18.65,0.79,5.33,74.09
2004-03-26,15.69,4.39,10.26,0.24,6.77,0.79,3.82,81.4
2004-03-27,18.64,8.93,13.39,1.36,12.86,0.78,3.14,83.42
2004-03-28,8.6,4.78,6.72,2.15,5.04,0.78,1.73,85.52
2004-03-29,11.93,2.04,6.31,1.79,12.87,0.79,2.53,78.57
2004-03-30,11.14,-0.74,4.68,0.0,18.94,0.79,2.1,76.09
2004-03-31,11.66,-1.65,4.14,0.0,19.85,0.78,2.47,78.2
2004-04-01,10.2,-0.99,4.13,0.03,12.23,0.78,1.89,80.86
2004-04-02,9.36,-1.84,3.29,0.02,16.42,0.78,3.55,77.07
2004-04-03,7.02,-3.9,0.86,0.0,23.77,0.78,2.92,69.51
2004-04-04,10.54,-4.42,2.33,0.0,23.06,0.78,1.96,71.7
2004-04-05,15.43,-3.44,6.35,0.0,22.93,0.78,2.5,71.63
2004-04-06,17.6,4.4,10.26,0.01,19.59,0.77,3.43,83.08
2004-04-07,16.7,8.8,12.18,0.0,17.71,0.77,4.89,78.2
2004-04-08,18.45,9.51,13.49,1.03,19.29,0.77,4.51,79.61
2004-04-09,18.17,8.72,12.78,0.23,19.52,0.76,1.91,82.38
2004-04-10,22.35,8.4,15.01,0.0,18.57,0.76,4.16,63.89
2004-04-11,21.21,12.23,16.08,0.04,13.43,0.75,4.01,55.89
2004-04-12,20.02,10.59,14.76,0.07,8.2,0.75,3.05,75.04
2004-04-13,21.94,10.67,15.75,0.17,12.11,0.75,2.29,76.93
2004-04-14,16.27,5.9,11.43,4.29,11.28,0.75,2.41,77.91
2004-04-15,10.65,0.87,5.7,0.69,15.37,0.75,4.05,69.24
2004-04-16,16.58,-0.64,7.8,0.0,26.04,0.75,1.71,59.47
2004-04-17,14.81,3.6,8.84,0.18,14.14,0.74,1.9,62.36
2004-04-18,15.4,5.17,9.39,1.92,14.63,0.74,2.35,83.86
2004-04-19,13.41,3.69,8.16,0.37,12.11,0.74,2.91,78.81
2004-04-20,16.15,4.11,9.53,0.01,20.88,0.74,1.72,78.5
2004-04-21,9.44,5.86,7.37,1.3,10.29,0.74,3.09,90.27
2004-04-22,15.46,3.45,9.19,0.01,21.12,0.74,3.44,73.46
2004-04-23,18.95,2.04,10.99,0.01,25.18,0.73,2.09,62.92
2004-04-24,17.5,5.07,11.26,0.4,20.58,0.73,1.98,73.93
2004-04-25,15.57,3.08,9.28,0.0,22.64,0.73,2.26,76.29
2004-04-26,15.58,6.59,9.79,0.1,16.96,0.73,2.6,76.2
2004-04-27,12.23,6.75,8.74,1.24,10.52,0.73,4.61,85.56
2004-04-28,14.92,5.09,9.94,1.19,12.61,0.73,2.41,78.53
2004-04-29,19.47,6.0,12.18,0.0,24.35,0.72,1.47,70.05
2004-04-30,20.59,5.5,12.47,0.0,27.34,0.72,1.6,54.75
2004-05-01,19.11,3.83,11.29,0.0,24.6,0.71,2.12,73.44
2004-05-02,17.88,6.65,11.94,0.01,16.61,0.71,2.01,74.71
2004-05-03,19.96,7.0,12.48,0.0,21.09,0.71,1.72,74.89
2004-05-04,23.31,7.23,14.97,0.03,24.02,0.71,1.53,69.27
2004-05-05,21.18,9.71,15.45,5.22,10.58,0.71,3.94,79.7
2004-05-06,22.14,12.58,16.93,0.71,21.55,0.71,4.61,73.27
2004-05-07,22.4,11.63,16.55,0.06,26.5,0.7,4.32,63.0
2004-05-08,22.43,8.17,15.25,0.0,25.99,0.7,2.11,62.2
2004-05-09,24.99,8.89,16.92,0.26,26.62,0.69,1.91,67.48
2004-05-10,20.54,12.76,15.68,8.77,18.97,0.69,1.1,81.8
2004-05-11,18.49,9.21,13.62,1.5,23.21,0.7,2.79,75.99
2004-05-12,22.18,8.02,15.69,0.0,26.42,0.7,1.96,60.74
2004-05-13,22.49,10.61,16.08,0.01,22.88,0.69,2.41,62.44
2004-05-14,18.4,8.93,12.73,2.31,12.22,0.69,1.82,85.75
2004-05-15,15.58,5.38,11.3,0.42,15.56,0.69,2.83,78.67
2004-05-16,17.51,4.58,11.34,0.19,24.22,0.69,1.51,70.12
2004-05-17,16.4,6.24,11.17,1.99,24.6,0.69,1.74,76.38
2004-05-18,16.58,7.55,11.72,0.62,18.54,0.69,2.19,72.59
2004-05-19,20.49,5.97,13.53,0.0,23.08,0.68,1.35,66.62
2004-05-20,22.82,7.8,16.43,0.0,23.36,0.68,1.6,61.63
2004-05-21,25.81,10.29,18.15,0.0,26.6,0.68,1.73,57.95
2004-05-22,25.79,9.96,18.4,0.01,28.51,0.67,2.59,54.5
2004-05-23,24.44,11.41,18.54,0.16,23.37,0.67,1.79,64.77
2004-05-24,16.73,4.93,11.97,7.97,7.21,0.67,2.55,82.88
2004-05-25,18.39,3.36,10.56,0.1,27.6,0.68,1.76,65.2
2004-05-26,18.75,3.82,11.29,0.0,31.1,0.67,2.16,65.29
2004-05-27,18.58,4.47,11.62,0.0,30.45,0.67,2.34,70.07
2004-05-28,18.47,5.08,11.75,0.0,30.32,0.67,2.48,73.44
2004-05-29,18.16,8.03,13.48,0.0,20.31,0.67,2.78,77.25
2004-05-30,21.91,9.42,15.97,3.1,24.05,0.67,2.32,69.66
2004-05-31,16.94,12.78,14.28,12.98,8.7,0.68,2.97,89.78
2004-06-01,21.61,12.15,16.65,5.12,22.08,0.69,2.27,75.7
2004-06-02,20.63,12.25,16.28,0.76,19.72,0.69,1.39,78.31
2004-06-03,20.02,11.09,15.04,0.65,20.73,0.69,2.51,78.67
2004-06-04,19.9,9.99,14.83,0.01,23.87,0.68,2.7,76.88
2004-06-05,18.89,12.53,15.35,5.63,9.43,0.68,2.2,88.33
2004-06-06,22.32,12.8,17.28,3.21,22.89,0.69,2.62,76.91
2004-06-07,21.52,10.6,16.33,1.37,15.43,0.69,1.18,77.89
2004-06-08,22.88,11.85,17.26,1.46,19.7,0.69,2.28,74.21
2004-06-09,26.33,12.49,19.7,0.25,25.76,0.68,2.11,65.3
2004-06-10,19.53,12.41,16.55,2.39,13.65,0.68,2.47,77.64
2004-06-11,26.36,10.42,18.41,0.06,27.74,0.67,0.91,64.59
2004-06-12,30.35,12.26,22.45,0.0,29.2,0.67,1.58,61.93
2004-06-13,32.6,16.04,24.53,0.01,29.85,0.66,1.6,58.91
2004-06-14,24.29,15.69,19.74,3.97,21.49,0.66,2.1,79.64
2004-06-15,26.23,13.97,20.02,0.38,27.14,0.66,1.66,71.72
2004-06-16,29.63,13.25,21.9,0.17,26.63,0.66,1.66,68.18
2004-06-17,25.58,15.21,20.35,0.46,24.0,0.66,2.47,71.1
2004-06-18,24.8,14.9,19.37,6.46,15.54,0.66,2.34,81.85
2004-06-19,21.81,15.32,18.74,19.17,16.05,0.69,2.41,86.79
2004-06-20,25.99,15.09,20.1,0.05,23.22,0.69,1.44,75.16
2004-06-21,26.61,14.05,20.63,5.72,25.08,0.69,1.22,75.73
2004-06-22,26.76,15.53,21.38,5.55,20.69,0.69,1.54,72.73
2004-06-23,22.17,16.02,18.29,7.52,11.24,0.7,2.13,79.53
2004-06-24,25.87,11.99,19.3,0.0,28.83,0.69,1.91,64.09
2004-06-25,29.02,11.95,21.06,0.0,29.48,0.68,1.46,59.8
2004-06-26,27.95,14.47,21.42,2.87,25.87,0.68,1.78,69.12
2004-06-27,23.6,13.41,18.77,2.32,25.79,0.68,2.11,73.77
2004-06-28,31.01,13.61,21.53,0.0,28.37,0.67,1.04,64.55
2004-06-29,31.44,13.88,23.3,2.29,28.05,0.66,1.47,60.4
2004-06-30,25.41,14.12,20.08,0.99,25.26,0.66,2.64,70.79
2004-07-01,28.13,12.63,20.22,0.0,27.28,0.66,1.49,63.95
2004-07-02,29.24,12.92,21.03,0.0,30.37,0.65,1.63,64.45
2004-07-03,32.59,13.64,22.84,0.0,29.18,0.65,1.42,63.6
2004-07-04,26.2,14.24,20.39,0.0,27.25,0.65,2.4,73.16
2004-07-05,26.47,12.73,19.68,0.0,30.87,0.65,2.73,65.84
2004-07-06,26.28,13.63,19.7,0.0,31.2,0.64,3.15,70.06
2004-07-07,25.64,13.97,19.5,0.0,30.97,0.64,3.05,67.98
2004-07-08,27.68,14.26,21.12,0.0,29.83,0.64,3.06,73.19
2004-07-09,29.46,16.59,22.72,0.0,28.79,0.64,2.25,70.31
2004-07-10,33.62,14.42,23.56,0.0,29.32,0.64,1.83,60.46
2004-07-11,34.36,16.38,24.82,0.01,28.95,0.63,1.29,54.9
2004-07-12,27.48,16.73,22.16,6.42,23.54,0.63,1.55,66.84
2004-07-13,27.01,15.3,21.61,5.22,21.68,0.65,2.21,68.26
2004-07-14,24.56,12.26,18.59,0.63,24.91,0.65,2.06,62.45
2004-07-15,24.31,11.75,18.34,2.38,24.18,0.64,1.69,64.24
2004-07-16,21.35,12.08,16.47,1.62,21.25,0.64,2.42,74.14
2004-07-17,24.21,11.97,17.68,0.77,26.62,0.64,2.11,69.12
2004-07-18,26.39,11.67,19.0,0.0,29.62,0.64,2.33,65.98
2004-07-19,28.1,12.55,20.2,0.0,29.73,0.64,2.33,62.59
2004-07-20,27.13,14.67,20.61,0.0,28.97,0.64,3.06,71.27
2004-07-21,26.34,14.35,20.18,0.0,28.83,0.63,2.75,71.4
2004-07-22,30.37,12.79,21.63,0.01,29.22,0.63,1.91,60.7
2004-07-23,30.76,15.62,23.66,0.05,26.46,0.63,2.15,61.89
2004-07-24,29.83,16.75,22.71,5.0,24.9,0.63,1.49,69.82
2004-07-25,28.26,15.22,21.62,0.05,24.7,0.63,1.64,71.41
2004-07-26,28.44,15.23,21.69,0.07,25.69,0.63,1.85,73.63
2004-07-27,31.92,16.51,23.78,0.01,26.52,0.63,2.02,67.9
2004-07-28,28.77,18.25,23.33,5.25,20.84,0.63,1.51,76.52
2004-07-29,26.75,18.25,21.65,1.03,18.77,0.63,2.2,79.49
2004-07-30,25.02,17.08,20.43,5.56,10.77,0.64,2.25,81.36
2004-07-31,28.67,14.07,21.29,0.0,20.29,0.64,1.66,63.87
2004-08-01,29.44,14.5,21.96,0.3,24.21,0.64,1.59,63.59
2004-08-02,27.39,15.8,22.01,0.12,19.5,0.63,1.79,66.17
2004-08-03,28.93,14.76,22.07,0.32,22.08,0.63,1.43,64.65
2004-08-04,29.81,15.79,22.2,0.03,22.49,0.63,1.82,62.47
2004-08-05,30.09,14.72,22.35,0.02,21.31,0.63,1.69,66.16
2004-08-06,29.31,16.01,22.33,0.72,22.48,0.62,1.76,71.19
2004-08-07,24.2,17.25,20.41,10.89,18.29,0.63,1.81,84.92
2004-08-08,27.27,16.34,21.11,5.48,20.6,0.65,1.75,77.99
2004-08-09,29.59,16.3,22.26,2.39,24.5,0.65,1.29,71.2
2004-08-10,24.91,17.69,20.58,2.59,17.33,0.65,1.59,81.76
2004-08-11,26.59,16.22,20.98,0.35,18.91,0.65,2.26,71.26
2004-08-12,29.44,15.23,22.34,0.0,22.72,0.64,1.8,62.64
2004-08-13,31.6,15.41,23.53,0.0,25.83,0.64,1.56,64.81
2004-08-14,34.44,18.21,25.54,3.5,24.65,0.64,2.19,61.66
2004-08-15,22.13,17.25,19.26,3.2,13.57,0.64,2.9,82.18
2004-08-16,22.98,15.29,19.03,2.17,14.26,0.64,4.11,75.04
2004-08-17,19.93,13.01,16.42,12.72,11.94,0.66,2.83,85.18
2004-08-18,27.39,11.42,19.88,0.0,25.09,0.66,1.58,59.85
2004-08-19,30.69,12.96,21.95,0.0,25.01,0.65,2.16,53.68
2004-08-20,32.09,15.16,23.88,0.0,23.56,0.65,1.66,58.12
2004-08-21,33.95,17.68,25.32,0.0,23.65,0.64,1.66,58.91
2004-08-22,35.22,15.94,24.46,1.04,23.19,0.64,2.36,60.27
2004-08-23,24.5,15.0,19.05,7.99,20.09,0.65,2.33,72.25
2004-08-24,26.14,12.41,18.56,0.0,24.22,0.65,2.31,64.0
2004-08-25,29.07,14.54,20.59,0.0,25.35,0.65,1.31,61.05
2004-08-26,31.94,13.78,22.22,0.0,23.82,0.64,2.01,66.95
2004-08-27,34.03,15.83,24.0,0.38,23.32,0.64,1.87,65.06
2004-08-28,21.55,14.99,17.59,6.18,13.76,0.64,3.33,78.68
2004-08-29,25.29,16.17,20.11,0.46,16.43,0.65,3.02,77.98
2004-08-30,27.63,16.67,21.4,0.14,18.49,0.64,2.11,73.14
2004-08-31,28.0,14.94,20.94,0.0,20.76,0.64,1.86,76.05
2004-09-01,28.03,14.53,21.02,0.02,22.22,0.64,1.93,70.67
2004-09-02,27.45,14.91,21.14,0.0,21.86,0.64,2.65,71.45
2004-09-03,25.97,17.17,20.72,0.06,20.35,0.63,3.06,79.06
2004-09-04,24.98,15.04,19.55,0.0,15.82,0.63,2.34,73.9
2004-09-05,22.35,14.51,17.97,0.06,19.45,0.63,3.47,70.17
2004-09-06,20.14,14.55,16.72,0.12,18.11,0.63,4.75,66.47
2004-09-07,20.71,13.94,16.48,0.0,16.36,0.63,3.94,59.98
2004-09-08,23.23,10.84,16.54,0.0,20.33,0.63,2.34,61.31
2004-09-09,18.39,9.84,13.87,0.18,14.9,0.63,2.78,69.08
2004-09-10,18.06,7.56,12.48,0.01,21.27,0.62,2.89,56.61
2004-09-11,17.93,6.52,11.69,0.0,21.68,0.62,2.62,59.97
2004-09-12,21.58,6.16,12.86,0.0,22.6,0.62,2.05,64.68
2004-09-13,25.63,7.76,15.5,0.0,22.81,0.62,1.76,70.14
2004-09-14,24.27,8.63,15.72,0.0,21.84,0.62,2.28,74.79
2004-09-15,25.85,9.95,16.74,0.0,21.18,0.62,2.01,73.03
2004-09-16,25.96,10.28,17.04,0.0,20.96,0.62,1.96,75.29
2004-09-17,22.95,11.06,16.91,0.0,20.28,0.62,3.02,75.25
2004-09-18,20.28,14.22,16.44,0.0,11.84,0.62,3.34,81.38
2004-09-19,22.9,13.85,17.52,0.0,16.34,0.62,2.64,80.44
2004-09-20,26.77,13.36,18.69,0.0,19.1,0.62,1.89,75.77
2004-09-21,27.63,12.61,18.86,0.0,18.83,0.62,1.92,71.09
2004-09-22,30.69,12.25,20.61,0.38,16.96,0.61,2.16,66.6
2004-09-23,24.39,13.67,18.62,0.49,15.68,0.61,2.09,69.81
2004-09-24,27.95,14.24,20.43,0.0,17.59,0.61,4.28,71.78
2004-09-25,26.02,17.55,21.36,0.25,11.25,0.61,4.37,73.76
2004-09-26,27.7,17.35,20.99,1.64,16.88,0.61,2.56,73.69
2004-09-27,27.0,16.75,21.35,0.47,16.52,0.61,2.54,70.33
2004-09-28,26.8,14.35,19.73,0.15,15.13,0.61,1.83,77.64
2004-09-29,25.38,13.94,18.85,1.43,10.2,0.61,1.91,82.13
2004-09-30,24.6,11.71,16.87,0.01,17.85,0.61,1.73,72.29
2004-10-01,25.27,11.08,17.86,0.0,17.84,0.61,1.29,66.56
2004-10-02,23.71,10.92,16.91,0.4,14.27,0.61,1.53,66.3
2004-10-03,19.41,10.64,14.68,0.29,11.6,0.61,1.93,75.39
2004-10-04,17.88,9.47,13.24,0.31,13.29,0.61,2.83,79.15
2004-10-05,17.91,11.25,14.3,0.06,10.52,0.61,3.75,76.33
2004-10-06,16.75,12.24,13.86,1.42,10.08,0.61,4.47,70.84
2004-10-07,14.61,10.87,12.78,3.44,8.92,0.62,3.54,79.68
2004-10-08,18.92,9.67,12.81,0.11,11.62,0.62,2.3,76.51
2004-10-09,22.89,6.6,14.05,0.03,15.83,0.62,1.78,62.07
2004-10-10,25.61,10.88,17.32,0.0,15.18,0.61,3.01,71.82
2004-10-11,23.05,11.71,16.66,3.83,9.6,0.61,4.06,84.12
2004-10-12,12.47,8.93,10.5,12.08,4.71,0.64,5.42,78.46
2004-10-13,13.2,8.89,10.19,0.15,8.32,0.64,5.52,66.83
2004-10-14,11.67,8.76,10.08,0.27,4.17,0.64,3.42,79.93
2004-10-15,17.08,9.52,12.25,0.2,12.38,0.63,1.23,85.3
2004-10-16,22.22,6.65,14.89,0.51,11.16,0.63,3.04,80.39
2004-10-17,24.93,13.97,18.69,0.05,11.8,0.63,4.14,76.7
2004-10-18,21.62,11.42,16.06,0.01,11.11,0.63,2.11,79.83
2004-10-19,24.0,10.96,16.71,0.05,12.83,0.63,1.63,78.01
2004-10-20,21.67,12.55,16.42,0.03,8.91,0.63,2.31,80.02
2004-10-21,21.05,10.78,14.82,0.0,12.47,0.63,1.78,80.67
2004-10-22,18.5,11.07,13.88,0.45,3.41,0.63,1.54,88.58
2004-10-23,20.12,8.64,13.12,0.0,12.56,0.63,1.82,82.79
2004-10-24,21.98,9.43,14.3,0.0,11.37,0.62,1.57,80.52
2004-10-25,23.62,8.63,14.21,0.03,13.54,0.62,1.58,80.32
2004-10-26,24.79,9.96,15.23,0.0,12.51,0.62,1.46,77.95
2004-10-27,22.21,11.25,15.14,0.0,8.98,0.62,1.32,75.65
2004-10-28,23.28,10.67,15.47,0.0,11.42,0.62,2.31,78.2
2004-10-29,23.13,11.68,15.83,0.02,11.49,0.62,1.11,82.87
2004-10-30,23.1,10.32,15.16,0.0,11.56,0.62,1.82,82.15
2004-10-31,23.82,9.17,15.36,0.0,11.21,0.62,2.02,79.6
2004-11-01,26.11,9.8,16.65,0.03,10.31,0.62,1.78,74.86
2004-11-02,19.51,11.37,14.39,0.02,8.22,0.62,2.57,85.81
2004-11-03,14.44,9.8,11.69,0.11,3.04,0.62,3.73,84.68
2004-11-04,13.81,8.8,10.7,0.0,6.23,0.62,4.45,71.95
2004-11-05,15.77,7.8,11.07,0.0,11.94,0.62,3.55,78.94
2004-11-06,15.45,6.98,10.99,0.0,10.2,0.62,1.96,80.62
2004-11-07,16.95,6.67,10.2,0.0,10.63,0.62,1.31,80.18
2004-11-08,17.83,7.08,12.55,0.13,8.16,0.62,2.86,87.17
2004-11-09,21.21,12.84,15.69,0.66,7.44,0.62,2.59,80.17
2004-11-10,18.5,10.85,14.47,5.09,4.83,0.63,1.11,90.84
2004-11-11,20.16,10.86,13.96,0.01,9.52,0.63,1.91,85.89
2004-11-12,18.63,10.23,13.27,0.01,5.94,0.62,1.84,86.5
2004-11-13,20.05,9.56,13.28,0.01,7.84,0.62,1.88,86.55
2004-11-14,21.58,10.22,15.3,0.32,2.97,0.62,3.54,71.79
2004-11-15,18.34,5.64,13.94,0.96,3.35,0.62,3.46,82.38
2004-11-16,6.65,3.42,4.84,4.29,2.73,0.63,2.97,87.79
2004-11-17,8.82,0.04,4.47,0.06,6.61,0.63,2.93,80.8
2004-11-18,11.43,-1.61,4.37,0.0,10.11,0.63,3.0,77.54
2004-11-19,15.58,4.41,9.54,0.04,7.08,0.63,5.12,81.23
2004-11-20,12.67,-2.77,4.44,6.63,4.22,0.64,4.77,62.07
2004-11-21,5.03,-5.23,-0.95,0.02,9.99,0.64,2.65,70.75
2004-11-22,4.1,-4.7,-1.58,0.03,8.37,0.63,2.83,74.15
2004-11-23,6.3,-4.9,1.05,0.01,4.27,0.63,3.1,66.43
2004-11-24,6.72,-3.34,2.68,0.68,2.88,0.63,3.92,72.75
2004-11-25,1.99,-4.91,-1.83,0.17,7.66,0.63,3.45,79.28
2004-11-26,4.61,-6.05,-1.95,0.01,7.51,0.63,2.71,65.42
2004-11-27,10.7,-2.96,2.38,0.0,8.8,0.63,2.99,75.5
2004-11-28,11.89,1.32,5.26,0.0,5.79,0.63,2.55,83.15
2004-11-29,12.41,5.91,8.51,0.0,7.12,0.63,3.08,93.06
2004-11-30,15.13,5.34,9.57,0.0,6.58,0.63,2.38,83.93
2004-12-01,11.27,6.8,8.38,0.05,3.42,0.63,2.28,91.67
2004-12-02,16.03,7.96,11.43,0.0,5.15,0.63,3.38,89.28
2004-12-03,19.2,9.22,12.91,0.01,6.46,0.63,3.44,85.46
2004-12-04,15.83,7.86,10.87,0.48,4.07,0.63,2.0,89.73
2004-12-05,10.08,5.6,7.81,1.05,3.67,0.63,2.28,90.28
2004-12-06,11.99,4.47,7.07,0.5,6.66,0.63,2.17,86.97
2004-12-07,7.87,-0.42,3.97,5.1,4.97,0.64,2.66,83.85
2004-12-08,8.72,-0.99,2.38,0.0,8.01,0.64,1.74,82.22
2004-12-09,7.27,-2.93,1.17,0.0,6.9,0.64,2.21,88.72
2004-12-10,4.73,-3.64,-0.22,0.0,7.33,0.64,2.45,88.39
2004-12-11,3.79,-2.83,-0.59,0.01,6.93,0.64,2.5,89.35
2004-12-12,8.01,-3.13,0.32,0.0,8.41,0.63,1.92,83.87
2004-12-13,7.23,-3.14,0.7,0.0,8.13,0.63,2.1,90.95
2004-12-14,3.13,-3.51,-0.54,0.01,4.5,0.63,3.05,83.19
2004-12-15,3.01,-4.6,-2.13,0.0,8.22,0.63,2.67,84.89
2004-12-16,4.87,-3.83,-0.9,0.0,8.34,0.63,1.64,80.54
2004-12-17,4.29,-3.62,0.83,0.0,7.29,0.63,3.53,91.89
