date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-03-10,9.54,0.34,5.78,1.3,6.76,0.85,4.82,84.29
2004-03-11,9.2,-1.77,3.07,0.03,7.03,0.84,4.11,81.31
2004-03-12,9.72,-0.24,3.78,0.16,7.22,0.84,5.02,81.89
2004-03-13,9.13,0.63,3.8,0.06,9.96,0.83,5.58,84.77
2004-03-14,10.88,-1.45,3.54,0.0,16.82,0.83,4.39,79.21
2004-03-15,12.79,-1.12,5.73,0.0,16.12,0.83,1.9,74.52
2004-03-16,14.04,0.71,6.78,0.0,16.07,0.83,3.07,81.11
2004-03-17,13.78,0.64,6.98,0.0,15.27,0.82,2.04,82.1
2004-03-18,15.23,4.09,9.33,0.0,8.63,0.82,4.23,84.68
2004-03-19,17.39,3.72,9.63,0.0,18.47,0.82,1.5,81.55
2004-03-20,18.54,3.88,10.71,0.0,18.6,0.81,4.64,81.12
2004-03-21,19.42,7.3,12.73,0.0,17.94,0.81,6.45,86.12
2004-03-22,18.88,9.08,13.02,0.0,17.16,0.8,7.39,85.16
2004-03-23,17.72,8.7,12.39,0.0,13.59,0.8,5.81,85.15
2004-03-24,18.13,6.97,11.58,1.62,13.21,0.8,6.84,80.93
2004-03-25,15.08,8.2,11.4,0.03,18.65,0.8,7.95,78.99
2004-03-26,16.26,9.44,12.41,0.27,6.77,0.79,5.15,87.5
2004-03-27,20.51,11.47,14.87,0.46,12.86,0.79,5.76,83.1
2004-03-28,12.65,7.87,9.8,4.87,5.04,0.79,3.86,88.54
2004-03-29,14.81,3.81,9.12,5.99,12.87,0.8,4.98,75.21
2004-03-30,13.59,1.96,6.88,0.0,18.94,0.8,4.98,75.56
2004-03-31,13.68,0.22,6.3,0.0,19.85,0.79,4.64,76.41
2004-04-01,13.68,2.18,7.21,1.77,12.23,0.79,3.39,81.97
2004-04-02,13.27,-0.08,6.02,0.19,16.42,0.79,6.33,76.29
2004-04-03,11.13,-2.79,3.5,0.0,23.77,0.79,5.36,68.05
2004-04-04,11.52,-3.15,3.95,0.0,23.06,0.78,3.47,70.71
2004-04-05,15.81,-0.14,7.55,0.0,22.93,0.78,2.62,70.52
2004-04-06,17.6,4.33,10.96,0.01,19.59,0.77,5.27,84.2
2004-04-07,18.57,8.24,13.13,0.0,17.71,0.77,7.12,80.19
2004-04-08,20.16,10.87,14.73,0.05,19.29,0.76,7.72,81.85
2004-04-09,21.39,9.43,14.72,0.01,19.52,0.76,4.66,77.95
2004-04-10,23.58,8.73,15.42,0.0,18.57,0.75,5.54,68.12
2004-04-11,23.38,10.57,16.11,0.0,13.43,0.75,4.67,64.58
2004-04-12,21.38,10.12,14.8,0.01,8.2,0.74,4.07,76.55
2004-04-13,22.89,12.42,16.26,0.05,12.11,0.74,4.09,77.0
2004-04-14,17.51,9.5,13.66,6.04,11.28,0.74,2.86,79.01
2004-04-15,12.62,1.62,8.01,2.03,15.37,0.74,6.31,69.16
2004-04-16,16.66,-0.27,8.39,0.0,26.04,0.74,2.99,62.07
2004-04-17,16.07,6.56,10.48,0.72,14.14,0.74,2.15,66.67
2004-04-18,17.19,5.91,11.68,4.0,14.63,0.74,3.23,81.94
2004-04-19,15.94,5.7,10.6,0.76,12.11,0.74,3.99,81.08
2004-04-20,16.75,4.64,11.27,0.38,20.88,0.73,2.77,82.33
2004-04-21,12.55,7.21,9.65,10.17,10.29,0.75,6.01,89.61
2004-04-22,18.29,5.56,11.12,0.05,21.12,0.75,5.89,72.92
2004-04-23,19.95,2.59,11.76,0.0,25.18,0.74,3.06,68.07
2004-04-24,20.39,6.99,13.94,0.11,20.58,0.73,2.2,74.5
2004-04-25,19.2,7.1,12.4,0.0,22.64,0.73,4.06,74.6
2004-04-26,17.67,7.3,11.48,0.24,16.96,0.72,4.72,75.57
2004-04-27,16.39,8.08,11.03,2.74,10.52,0.72,7.55,79.39
2004-04-28,16.9,5.82,11.33,0.99,12.61,0.72,3.37,78.71
2004-04-29,20.03,7.25,13.39,0.0,24.35,0.72,1.57,73.46
2004-04-30,21.11,6.54,13.54,0.0,27.34,0.71,2.83,63.37
2004-05-01,20.14,6.21,12.9,0.01,24.6,0.7,3.31,73.34
2004-05-02,21.18,8.42,14.22,0.0,16.61,0.7,3.18,75.32
2004-05-03,22.76,7.8,14.6,0.0,21.09,0.69,2.47,76.56
2004-05-04,23.33,8.05,16.1,0.02,24.02,0.69,2.9,74.88
2004-05-05,20.64,12.51,17.19,5.87,10.58,0.69,7.06,79.98
2004-05-06,22.96,14.25,17.95,0.08,21.55,0.69,7.3,74.36
2004-05-07,22.2,12.22,17.11,0.0,26.5,0.68,7.71,68.31
2004-05-08,22.93,10.34,16.17,0.0,25.99,0.67,4.4,67.07
2004-05-09,26.33,10.4,18.11,0.7,26.62,0.67,3.39,71.42
2004-05-10,22.21,13.89,17.83,7.05,18.97,0.67,2.78,75.58
2004-05-11,22.01,10.29,16.22,0.44,23.21,0.67,4.01,68.54
2004-05-12,24.24,9.3,16.74,0.0,26.42,0.66,2.91,61.62
2004-05-13,25.1,10.93,18.03,0.0,22.88,0.66,3.7,59.0
2004-05-14,21.47,12.13,16.45,2.59,12.22,0.66,2.83,74.52
2004-05-15,18.55,7.99,13.83,0.15,15.56,0.66,4.63,73.64
2004-05-16,19.67,6.49,13.12,0.37,24.22,0.65,2.97,69.9
2004-05-17,18.52,6.97,12.78,1.91,24.6,0.65,4.09,71.07
2004-05-18,18.9,8.61,13.49,0.33,18.54,0.65,4.15,68.63
2004-05-19,21.13,6.65,14.61,0.0,23.08,0.65,2.26,65.55
2004-05-20,24.67,8.76,17.54,0.0,23.36,0.64,2.34,63.79
2004-05-21,26.48,12.26,19.48,0.0,26.6,0.64,2.34,56.16
2004-05-22,26.34,13.51,19.62,0.0,28.51,0.63,3.46,55.17
2004-05-23,27.09,12.25,19.61,0.0,23.37,0.63,3.77,68.1
2004-05-24,21.04,6.31,14.85,7.2,7.21,0.63,4.55,79.57
2004-05-25,20.57,4.27,12.74,0.02,27.6,0.63,3.41,60.57
2004-05-26,22.06,6.51,13.97,0.0,31.1,0.63,5.06,58.65
2004-05-27,22.96,6.1,14.47,0.0,30.45,0.62,4.87,63.28
2004-05-28,23.48,8.14,15.1,0.0,30.32,0.62,5.59,64.67
2004-05-29,23.22,8.69,16.06,0.0,20.31,0.62,5.66,71.26
2004-05-30,24.85,10.92,18.42,0.5,24.05,0.61,4.11,61.15
2004-05-31,18.75,12.38,16.0,4.01,8.7,0.62,4.17,81.11
2004-06-01,24.87,13.19,19.26,8.11,22.08,0.62,2.51,68.8
2004-06-02,22.77,13.96,18.62,0.8,19.72,0.63,2.54,73.62
2004-06-03,21.65,13.18,17.75,0.42,20.73,0.63,3.83,74.59
2004-06-04,24.76,12.64,18.83,0.02,23.87,0.62,4.9,67.85
2004-06-05,22.36,14.78,18.6,7.36,9.43,0.63,4.16,82.32
2004-06-06,24.56,15.06,19.69,1.92,22.89,0.63,3.6,73.54
2004-06-07,24.41,13.58,19.39,2.52,15.43,0.63,1.82,72.9
2004-06-08,24.42,13.8,19.65,2.54,19.7,0.63,3.87,69.2
2004-06-09,28.24,13.55,21.49,0.02,25.76,0.62,3.35,61.54
2004-06-10,24.71,14.5,20.45,6.32,13.65,0.62,3.23,68.83
2004-06-11,27.81,13.0,20.46,0.14,27.74,0.63,2.29,61.26
2004-06-12,32.08,14.96,23.7,0.0,29.2,0.62,2.77,63.89
2004-06-13,34.24,16.74,26.3,0.0,29.85,0.61,2.36,51.5
2004-06-14,31.46,18.3,24.06,0.28,21.49,0.61,3.99,61.65
2004-06-15,30.25,16.26,22.97,0.03,27.14,0.6,4.11,62.71
2004-06-16,32.38,16.81,24.5,0.07,26.63,0.6,2.13,60.91
2004-06-17,30.87,18.07,24.81,0.26,24.0,0.6,3.26,60.85
2004-06-18,29.74,17.14,23.15,2.12,15.54,0.59,4.35,69.92
2004-06-19,25.77,17.63,21.63,26.04,16.05,0.62,2.12,77.32
2004-06-20,28.87,15.49,22.42,0.03,23.22,0.64,2.49,70.68
2004-06-21,30.58,16.41,23.94,8.87,25.08,0.63,2.17,67.74
2004-06-22,28.93,17.52,23.56,2.3,20.69,0.64,2.26,68.25
2004-06-23,22.42,16.43,19.26,4.43,11.24,0.64,4.34,81.72
2004-06-24,28.76,13.63,21.62,0.0,28.83,0.63,2.97,62.43
2004-06-25,31.22,16.8,24.09,0.0,29.48,0.63,1.65,55.11
2004-06-26,32.82,19.15,25.87,0.12,25.87,0.62,1.55,58.04
2004-06-27,29.95,16.88,22.61,1.05,25.79,0.61,4.53,62.31
2004-06-28,29.9,14.15,22.51,0.0,28.37,0.61,2.43,62.48
2004-06-29,33.48,18.01,25.66,0.51,28.05,0.6,1.75,53.83
2004-06-30,30.21,18.45,23.67,1.12,25.26,0.6,4.7,58.19
2004-07-01,30.48,15.42,23.24,0.0,27.28,0.6,2.43,56.35
2004-07-02,31.72,15.88,23.98,0.0,30.37,0.59,2.88,54.26
2004-07-03,35.03,16.21,25.76,0.0,29.18,0.59,2.53,54.55
2004-07-04,31.65,18.24,24.27,0.0,27.25,0.59,4.91,62.09
2004-07-05,30.57,15.08,22.59,0.0,30.87,0.58,5.99,58.83
2004-07-06,31.0,14.84,22.41,0.0,31.2,0.58,6.86,60.01
2004-07-07,30.94,14.35,22.11,0.0,30.97,0.58,6.41,58.39
2004-07-08,32.52,14.15,23.48,0.0,29.83,0.58,6.59,60.15
2004-07-09,33.68,17.5,25.07,0.02,28.79,0.57,5.06,62.96
2004-07-10,36.14,16.14,26.03,0.0,29.32,0.57,3.29,55.23
2004-07-11,36.89,19.2,28.1,0.0,28.95,0.57,1.65,49.57
2004-07-12,35.26,19.01,27.29,0.3,23.54,0.57,1.87,53.0
2004-07-13,33.4,18.96,25.95,0.85,21.68,0.56,4.77,54.16
2004-07-14,29.22,15.44,22.49,0.83,24.91,0.56,3.74,48.92
2004-07-15,27.65,15.49,21.81,0.84,24.18,0.56,2.97,51.54
2004-07-16,26.43,14.58,20.53,0.1,21.25,0.56,4.78,56.61
2004-07-17,28.83,13.79,21.25,0.04,26.62,0.56,4.64,55.87
2004-07-18,30.93,13.94,22.32,0.0,29.62,0.56,5.09,54.95
2004-07-19,32.24,14.93,23.42,0.0,29.73,0.56,5.74,54.3
2004-07-20,32.21,16.73,24.02,0.0,28.97,0.56,6.54,55.22
2004-07-21,31.83,16.95,23.99,0.0,28.83,0.56,6.01,58.3
2004-07-22,33.81,15.26,24.6,0.0,29.22,0.56,4.12,50.1
2004-07-23,36.25,17.67,27.4,0.0,26.46,0.56,3.83,46.87
2004-07-24,34.8,19.5,26.85,3.09,24.9,0.56,2.88,54.02
2004-07-25,32.13,18.52,25.51,0.19,24.7,0.56,3.19,55.58
2004-07-26,33.79,17.89,26.02,0.0,25.69,0.56,3.41,53.34
2004-07-27,35.32,18.76,26.85,0.19,26.52,0.56,3.87,58.15
2004-07-28,32.92,21.0,26.25,6.92,20.84,0.57,4.3,59.87
2004-07-29,32.15,18.62,25.91,0.77,18.77,0.57,2.05,60.65
2004-07-30,30.5,20.29,24.44,4.05,10.77,0.57,4.34,70.75
2004-07-31,31.35,17.74,24.53,0.0,20.29,0.57,3.21,57.47
2004-08-01,32.21,17.31,24.79,0.73,24.21,0.57,3.14,57.03
2004-08-02,32.23,18.96,25.56,0.11,19.5,0.56,2.89,55.67
2004-08-03,32.47,18.9,25.94,0.02,22.08,0.56,1.84,53.46
2004-08-04,30.54,21.19,25.93,0.0,22.49,0.56,1.55,48.99
2004-08-05,32.84,20.85,26.9,0.0,21.31,0.56,1.86,43.72
2004-08-06,32.95,18.93,26.34,0.14,22.48,0.56,2.78,57.1
2004-08-07,27.64,20.08,23.42,6.78,18.29,0.56,3.26,72.35
2004-08-08,31.93,18.35,24.8,0.17,20.6,0.57,3.06,66.36
2004-08-09,33.39,17.79,25.81,0.99,24.5,0.57,1.91,61.97
2004-08-10,28.95,19.9,23.5,4.25,17.33,0.57,2.81,72.46
2004-08-11,30.01,17.12,23.58,1.13,18.91,0.57,3.38,65.45
2004-08-12,32.33,19.49,25.68,0.0,22.72,0.57,1.56,57.04
2004-08-13,34.35,19.43,26.8,0.0,25.83,0.56,2.64,55.25
2004-08-14,36.25,20.32,27.92,0.16,24.65,0.56,4.45,49.82
2004-08-15,26.12,17.71,21.58,5.11,13.57,0.57,5.97,74.03
2004-08-16,27.85,16.65,21.49,1.74,14.26,0.57,7.58,67.09
2004-08-17,25.6,13.76,19.68,1.37,11.94,0.57,5.42,70.86
2004-08-18,30.32,13.55,21.9,0.0,25.09,0.57,2.85,57.94
2004-08-19,33.82,16.05,24.79,0.0,25.01,0.57,2.69,49.6
2004-08-20,35.11,19.54,26.88,0.0,23.56,0.56,1.91,49.65
2004-08-21,38.01,19.98,28.88,0.0,23.65,0.56,1.91,43.66
2004-08-22,38.28,20.25,28.79,0.15,23.19,0.56,4.23,41.51
2004-08-23,29.29,18.06,22.85,3.71,20.09,0.56,4.74,54.84
2004-08-24,29.79,15.96,22.41,0.0,24.22,0.56,3.72,56.0
2004-08-25,31.61,15.09,23.28,0.0,25.35,0.56,2.96,53.92
2004-08-26,35.46,17.15,25.67,0.0,23.82,0.56,2.77,52.52
2004-08-27,35.98,18.41,26.44,0.06,23.32,0.56,4.66,54.41
2004-08-28,27.98,17.29,21.25,10.49,13.76,0.57,4.67,59.97
2004-08-29,28.61,16.55,22.17,0.06,16.43,0.58,4.31,66.08
2004-08-30,29.9,17.38,23.23,0.0,18.49,0.57,3.09,68.68
2004-08-31,31.04,17.48,24.32,0.0,20.76,0.57,2.43,65.01
2004-09-01,31.91,17.53,24.06,0.0,22.22,0.57,3.48,65.04
2004-09-02,32.12,16.91,24.13,0.0,21.86,0.56,4.91,59.5
2004-09-03,31.49,17.91,23.74,0.0,20.35,0.56,6.34,67.03
2004-09-04,30.51,17.17,22.99,0.0,15.82,0.56,5.47,62.29
2004-09-05,27.47,16.22,20.96,0.0,19.45,0.56,6.93,58.07
2004-09-06,24.32,15.03,18.88,0.14,18.11,0.56,9.09,59.66
2004-09-07,23.79,14.91,18.82,0.0,16.36,0.56,8.07,51.96
2004-09-08,26.67,12.9,19.0,0.0,20.33,0.56,4.44,53.37
2004-09-09,25.66,12.61,18.04,0.04,14.9,0.56,4.28,55.29
2004-09-10,21.66,10.82,15.46,0.0,21.27,0.56,4.94,46.89
2004-09-11,22.9,9.31,15.38,0.0,21.68,0.56,4.94,46.71
2004-09-12,25.12,7.53,16.0,0.0,22.6,0.56,3.61,55.4
2004-09-13,28.02,8.88,18.08,0.0,22.81,0.56,2.55,60.7
2004-09-14,29.07,10.94,19.39,0.0,21.84,0.56,3.71,62.5
2004-09-15,29.64,12.1,20.21,0.0,21.18,0.56,3.27,63.66
2004-09-16,30.43,12.46,20.85,0.0,20.96,0.56,3.16,63.87
2004-09-17,28.45,14.11,20.26,0.0,20.28,0.56,5.57,62.42
2004-09-18,24.62,15.27,19.55,0.0,11.84,0.56,6.51,67.65
2004-09-19,28.72,14.98,20.83,0.0,16.34,0.56,5.0,66.88
2004-09-20,30.76,14.6,21.75,0.0,19.1,0.55,3.69,63.22
2004-09-21,32.1,14.3,22.21,0.0,18.83,0.55,3.11,61.64
2004-09-22,32.0,15.98,23.21,0.0,16.96,0.55,3.28,60.27
2004-09-23,28.62,16.65,21.63,0.03,15.68,0.55,3.9,58.42
2004-09-24,29.38,16.45,22.17,0.0,17.59,0.55,6.21,72.77
2004-09-25,28.23,18.8,23.07,0.21,11.25,0.55,7.2,71.44
2004-09-26,30.49,19.42,23.89,1.1,16.88,0.56,4.66,64.74
2004-09-27,30.8,19.43,23.98,0.26,16.52,0.56,4.09,62.45
2004-09-28,32.43,17.62,24.34,0.01,15.13,0.56,2.15,62.11
2004-09-29,29.65,16.55,21.83,0.61,10.2,0.56,3.37,71.35
2004-09-30,27.24,12.77,19.4,0.0,17.85,0.56,2.54,58.72
2004-10-01,27.59,13.08,19.93,0.0,17.84,0.56,2.03,58.61
2004-10-02,27.55,14.53,20.57,0.07,14.27,0.56,2.24,54.18
2004-10-03,21.89,13.8,17.77,0.36,11.6,0.56,3.85,64.76
2004-10-04,22.3,11.37,16.19,0.03,13.29,0.56,5.34,65.2
2004-10-05,22.04,10.79,16.03,0.06,10.52,0.56,7.19,69.5
2004-10-06,20.85,10.79,15.52,0.71,10.08,0.56,8.15,63.72
2004-10-07,19.64,11.44,15.03,5.02,8.92,0.56,6.49,70.92
2004-10-08,21.49,9.78,15.4,0.01,11.62,0.57,2.7,65.99
2004-10-09,24.78,11.47,17.06,0.01,15.83,0.56,1.96,66.54
2004-10-10,25.88,11.97,18.03,0.0,15.18,0.56,4.6,74.74
2004-10-11,24.56,15.37,18.88,1.34,9.6,0.56,5.88,85.9
2004-10-12,16.52,10.72,13.53,10.46,4.71,0.58,9.08,74.26
2004-10-13,16.61,9.95,12.33,0.37,8.32,0.58,9.23,62.71
2004-10-14,16.8,9.12,12.11,0.02,4.17,0.58,5.1,73.98
2004-10-15,20.47,7.9,13.6,0.01,12.38,0.58,1.95,80.64
2004-10-16,24.56,10.97,17.56,0.06,11.16,0.58,4.09,77.31
2004-10-17,26.48,15.98,20.56,0.0,11.8,0.58,6.64,73.12
2004-10-18,26.68,14.79,19.97,0.0,11.11,0.57,3.62,71.85
2004-10-19,25.94,13.4,18.64,0.06,12.83,0.57,2.9,77.35
2004-10-20,25.78,15.03,19.8,0.0,8.91,0.57,3.57,72.96
2004-10-21,24.35,12.81,18.09,0.0,12.47,0.57,2.85,74.63
2004-10-22,22.59,12.76,17.05,0.04,3.41,0.57,2.95,77.83
2004-10-23,22.83,10.02,15.47,0.0,12.56,0.57,3.15,75.25
2004-10-24,24.19,11.64,16.94,0.0,11.37,0.57,1.38,71.19
2004-10-25,24.48,12.16,16.83,0.06,13.54,0.57,2.2,72.51
2004-10-26,25.63,10.54,16.94,0.0,12.51,0.57,2.13,72.34
2004-10-27,23.92,12.68,16.52,0.0,8.98,0.56,2.4,81.88
2004-10-28,24.19,12.53,18.14,0.0,11.42,0.56,2.3,75.84
2004-10-29,25.17,12.53,18.36,0.06,11.49,0.56,1.79,69.45
2004-10-30,25.39,11.81,17.64,0.0,11.56,0.56,2.19,73.93
2004-10-31,24.93,12.8,17.47,0.0,11.21,0.56,2.1,79.39
2004-11-01,25.94,13.08,18.31,0.03,10.31,0.56,1.74,75.57
2004-11-02,24.06,12.9,17.05,0.0,8.22,0.56,4.29,75.97
2004-11-03,19.81,11.82,14.27,0.0,3.04,0.56,7.03,76.87
2004-11-04,18.38,10.29,13.31,0.0,6.23,0.56,8.66,64.01
2004-11-05,19.94,7.45,12.65,0.0,11.94,0.56,6.47,72.29
2004-11-06,18.37,9.3,13.17,0.0,10.2,0.56,3.61,71.93
2004-11-07,17.95,6.68,11.87,0.01,10.63,0.56,2.85,79.22
2004-11-08,20.42,8.94,14.51,1.26,8.16,0.56,4.55,80.51
2004-11-09,22.6,13.52,17.18,2.16,7.44,0.56,4.23,77.27
2004-11-10,20.36,11.88,15.84,3.03,4.83,0.57,1.28,81.87
2004-11-11,21.51,11.55,15.48,0.07,9.52,0.57,3.27,83.36
2004-11-12,21.35,11.14,15.25,0.0,5.94,0.57,3.09,85.58
2004-11-13,21.79,11.72,15.38,0.0,7.84,0.57,2.56,82.09
2004-11-14,25.07,11.14,17.59,0.55,2.97,0.57,6.13,67.75
2004-11-15,22.01,9.82,17.4,2.45,3.35,0.57,5.89,79.22
2004-11-16,9.61,5.79,7.86,13.69,2.73,0.59,6.04,82.84
2004-11-17,11.77,3.59,6.7,0.17,6.61,0.6,4.93,75.35
2004-11-18,12.89,1.79,6.16,0.0,10.11,0.59,2.84,80.01
2004-11-19,17.4,5.01,11.21,0.01,7.08,0.59,7.07,81.95
2004-11-20,15.32,-1.76,7.01,8.17,4.22,0.6,7.6,58.3
2004-11-21,6.5,-5.81,-0.22,0.0,9.99,0.6,3.79,64.76
2004-11-22,6.66,-4.44,-0.46,0.0,8.37,0.6,4.36,67.47
2004-11-23,11.17,-3.86,3.43,0.0,4.27,0.6,3.79,69.24
2004-11-24,8.51,-2.08,4.46,1.44,2.88,0.6,5.17,70.46
2004-11-25,4.18,-4.26,-0.4,0.04,7.66,0.6,5.35,71.08
2004-11-26,6.45,-6.15,-0.18,0.01,7.51,0.6,3.15,63.02
2004-11-27,14.08,-0.46,5.38,0.0,8.8,0.6,3.98,83.99
2004-11-28,12.34,4.65,7.99,0.03,5.79,0.6,2.83,91.41
2004-11-29,15.55,6.07,10.18,0.03,7.12,0.6,4.51,88.34
2004-11-30,17.37,7.44,11.44,0.0,6.58,0.6,4.21,88.24
2004-12-01,14.9,8.94,10.94,1.09,3.42,0.6,2.8,93.7
2004-12-02,18.29,8.73,12.89,0.04,5.15,0.6,5.06,90.82
2004-12-03,19.88,10.6,14.27,0.0,6.46,0.6,5.35,89.58
2004-12-04,19.09,11.15,13.72,0.04,4.07,0.6,3.13,88.7
2004-12-05,12.29,5.68,9.55,1.41,3.67,0.6,4.03,89.71
2004-12-06,13.77,5.86,8.32,0.01,6.66,0.6,2.57,88.08
2004-12-07,10.06,1.17,6.22,8.61,4.97,0.61,4.14,81.71
2004-12-08,10.68,-1.35,4.49,0.0,8.01,0.61,1.69,76.91
2004-12-09,9.82,-1.56,3.48,0.0,6.9,0.61,3.29,82.03
2004-12-10,8.23,-1.86,3.09,0.0,7.33,0.61,5.11,81.59
2004-12-11,7.28,-2.77,0.66,0.0,6.93,0.61,4.63,84.21
2004-12-12,9.61,-2.95,2.74,0.0,8.41,0.61,1.36,77.09
2004-12-13,10.27,-3.03,2.5,0.0,8.13,0.61,2.48,83.03
2004-12-14,6.09,-3.57,0.9,0.21,4.5,0.61,5.21,81.3
2004-12-15,5.58,-4.35,-1.39,0.0,8.22,0.61,4.38,80.86
2004-12-16,6.19,-4.36,0.0,0.0,8.34,0.61,1.85,79.51
2004-12-17,9.64,-2.38,3.42,0.01,7.29,0.61,4.0,85.3
