date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-02-29,16.03,7.68,11.89,0.0,16.25,0.77,6.26,82.32
2004-03-01,15.38,3.97,9.15,0.0,16.35,0.76,3.09,74.86
2004-03-02,15.36,3.69,9.17,0.0,14.81,0.76,3.69,83.44
2004-03-03,7.82,2.6,4.89,0.78,7.52,0.75,5.76,84.15
2004-03-04,4.76,1.31,2.8,6.69,3.17,0.76,7.51,87.3
2004-03-05,5.57,-2.95,1.07,0.11,15.85,0.76,6.46,74.05
2004-03-06,3.41,-3.43,-0.31,0.15,13.46,0.76,2.91,78.0
2004-03-07,5.91,-4.66,-0.04,0.0,18.56,0.76,2.73,74.83
2004-03-08,10.38,-2.5,4.03,2.49,17.3,0.75,3.09,72.1
2004-03-09,14.22,5.94,10.63,22.51,6.08,0.77,6.43,88.42
2004-03-10,10.59,1.43,6.37,0.73,7.36,0.79,5.03,80.46
2004-03-11,9.54,-0.84,3.85,0.0,15.66,0.78,4.64,80.14
2004-03-12,9.78,-0.19,4.05,0.01,10.22,0.78,5.11,82.57
2004-03-13,9.58,0.95,4.42,0.01,12.34,0.77,5.87,83.33
2004-03-14,10.98,-0.86,4.2,0.0,18.52,0.77,4.5,79.91
2004-03-15,12.85,-0.48,6.17,0.0,17.84,0.77,1.63,72.74
2004-03-16,14.46,2.82,8.02,0.0,17.41,0.76,3.74,78.68
2004-03-17,15.34,2.37,8.42,0.0,17.6,0.76,2.33,81.38
2004-03-18,15.82,5.86,10.49,0.0,12.28,0.76,4.35,83.65
2004-03-19,17.53,5.52,10.69,0.0,19.1,0.75,1.58,82.63
2004-03-20,17.58,5.9,11.28,0.0,19.42,0.75,4.59,83.3
2004-03-21,18.28,7.94,12.55,0.0,18.91,0.74,5.71,88.29
2004-03-22,17.49,10.11,12.96,0.0,20.27,0.74,7.05,87.07
2004-03-23,16.31,10.06,12.81,0.0,14.21,0.74,6.4,86.5
2004-03-24,16.84,9.17,12.36,4.22,11.37,0.74,7.49,82.09
2004-03-25,14.99,9.32,11.99,0.07,20.88,0.73,7.84,77.46
2004-03-26,15.97,9.43,12.56,0.41,9.01,0.73,5.06,87.72
2004-03-27,18.84,11.61,14.52,0.59,13.36,0.73,5.61,87.84
2004-03-28,13.25,8.16,10.19,2.33,7.48,0.73,4.32,86.44
2004-03-29,14.64,4.52,9.71,1.64,15.61,0.73,5.63,73.82
2004-03-30,13.99,2.82,7.56,0.0,20.38,0.72,4.97,76.24
2004-03-31,14.08,1.45,7.2,0.0,21.36,0.72,5.05,75.28
2004-04-01,12.91,2.65,7.43,1.32,7.99,0.71,3.43,81.08
2004-04-02,13.86,1.08,6.82,0.2,16.31,0.71,6.49,75.61
2004-04-03,12.12,-1.02,4.85,0.0,24.19,0.71,5.77,68.98
2004-04-04,11.99,-1.81,5.14,0.0,23.92,0.7,3.19,68.37
2004-04-05,15.19,2.73,8.42,0.02,22.93,0.7,2.83,71.15
2004-04-06,17.09,5.7,11.4,0.1,21.24,0.7,5.02,86.27
2004-04-07,18.26,8.92,13.53,0.0,20.11,0.69,6.8,81.33
2004-04-08,19.69,10.9,14.88,0.02,22.27,0.69,7.29,82.8
2004-04-09,20.53,10.39,14.84,0.01,21.85,0.68,4.69,78.76
2004-04-10,22.15,10.14,15.51,0.0,14.65,0.67,5.47,74.14
2004-04-11,21.96,11.32,15.88,0.0,14.75,0.67,4.49,70.49
2004-04-12,20.8,10.94,15.09,0.06,12.28,0.66,3.67,81.1
2004-04-13,21.86,11.6,15.88,0.07,11.12,0.66,4.0,80.2
2004-04-14,18.38,11.1,14.56,1.36,21.73,0.66,3.01,74.46
2004-04-15,13.55,3.28,9.05,3.72,12.15,0.66,6.94,67.23
2004-04-16,16.84,1.8,9.75,0.0,26.04,0.66,2.51,57.57
2004-04-17,16.54,9.23,11.76,0.31,10.26,0.65,2.07,57.53
2004-04-18,15.83,6.42,11.74,6.24,6.64,0.65,2.93,86.41
2004-04-19,16.01,7.79,11.63,0.81,11.23,0.66,4.25,80.15
2004-04-20,16.06,5.85,11.53,1.48,17.23,0.65,2.95,82.61
2004-04-21,14.68,8.44,10.82,7.26,3.72,0.67,6.54,86.99
2004-04-22,19.28,6.47,12.49,0.01,22.14,0.66,6.32,67.98
2004-04-23,20.92,5.04,13.24,0.0,26.87,0.65,2.96,64.3
2004-04-24,20.87,8.94,15.37,0.09,23.01,0.65,2.0,71.02
2004-04-25,20.11,8.3,13.68,0.01,17.08,0.64,4.18,71.51
2004-04-26,18.05,7.7,12.12,0.42,10.82,0.64,4.72,73.5
2004-04-27,16.97,8.55,11.75,1.86,9.87,0.64,8.29,74.0
2004-04-28,18.65,6.37,12.82,0.17,11.2,0.64,3.15,69.94
2004-04-29,21.08,8.68,14.79,0.0,25.34,0.63,1.04,69.07
2004-04-30,22.31,9.24,15.4,0.0,25.31,0.62,2.39,59.76
2004-05-01,22.09,7.85,14.49,0.0,24.67,0.62,3.5,66.08
2004-05-02,22.68,9.21,15.5,0.0,20.22,0.61,3.07,70.06
2004-05-03,24.15,8.69,16.06,0.0,26.4,0.61,1.9,71.33
2004-05-04,24.06,9.89,17.22,0.08,24.54,0.61,2.91,70.94
2004-05-05,20.73,13.72,17.4,11.67,9.46,0.61,7.46,82.1
2004-05-06,21.9,14.43,17.95,0.05,23.99,0.62,7.16,76.8
2004-05-07,22.14,13.17,17.47,0.0,28.71,0.61,7.34,67.04
2004-05-08,23.2,11.87,16.95,0.0,28.8,0.61,3.93,63.84
2004-05-09,25.28,12.08,18.45,1.52,23.52,0.6,3.67,68.09
2004-05-10,23.37,13.48,18.64,3.39,23.36,0.6,2.22,70.74
2004-05-11,22.57,10.91,16.76,0.38,26.15,0.6,4.1,65.78
2004-05-12,24.32,11.09,17.74,0.0,27.86,0.6,2.62,56.6
2004-05-13,24.58,11.83,18.42,0.0,23.88,0.59,3.7,57.78
2004-05-14,21.59,13.06,17.16,2.41,18.12,0.59,3.57,70.47
2004-05-15,19.05,9.73,14.99,0.35,13.81,0.59,4.95,70.39
2004-05-16,19.77,7.57,14.19,1.38,26.07,0.58,2.45,65.93
2004-05-17,20.24,8.85,14.3,2.55,25.58,0.58,3.91,67.06
2004-05-18,19.53,9.41,14.58,0.96,21.51,0.58,4.43,66.67
2004-05-19,21.85,8.56,15.62,0.0,25.98,0.58,2.48,63.46
2004-05-20,24.56,11.06,18.36,0.0,24.25,0.58,2.26,60.86
2004-05-21,26.73,13.47,20.09,0.0,27.61,0.57,2.35,56.5
2004-05-22,25.77,14.46,19.87,0.01,29.35,0.57,3.56,57.42
2004-05-23,26.66,13.9,20.25,0.0,26.32,0.56,3.45,69.11
2004-05-24,19.02,7.94,14.86,9.75,15.67,0.57,5.45,78.05
2004-05-25,20.93,5.76,13.63,0.01,29.0,0.58,3.81,57.48
2004-05-26,23.07,6.96,15.14,0.0,31.33,0.57,4.81,58.18
2004-05-27,23.78,7.52,15.71,0.0,31.12,0.57,4.73,60.6
2004-05-28,24.44,9.5,16.33,0.0,29.83,0.56,5.78,60.15
2004-05-29,24.22,9.56,17.27,0.0,17.65,0.56,6.03,65.04
2004-05-30,25.18,12.38,19.12,0.71,24.32,0.55,4.66,57.72
2004-05-31,21.33,13.53,17.77,2.73,16.54,0.55,3.84,71.98
2004-06-01,26.0,14.33,20.62,2.42,25.42,0.56,1.99,62.69
2004-06-02,23.46,14.58,19.36,1.45,15.69,0.56,2.09,71.2
2004-06-03,22.0,13.84,18.47,1.9,19.48,0.56,3.77,73.9
2004-06-04,25.19,13.18,19.48,0.09,23.82,0.55,4.72,67.34
2004-06-05,23.31,15.29,19.25,5.93,13.79,0.56,4.49,81.67
2004-06-06,24.73,15.85,20.22,3.32,25.32,0.56,3.1,73.73
2004-06-07,24.08,14.19,19.49,4.03,19.82,0.56,2.32,73.93
2004-06-08,25.08,14.37,20.23,1.26,22.56,0.56,4.54,66.74
2004-06-09,28.59,15.1,22.35,0.0,28.59,0.56,3.71,58.81
2004-06-10,25.62,15.76,21.35,12.84,18.55,0.57,3.35,69.97
2004-06-11,28.17,13.57,20.94,0.49,29.62,0.57,2.28,63.32
2004-06-12,30.73,16.41,23.8,0.0,29.67,0.57,2.99,64.04
2004-06-13,33.21,17.96,25.89,0.01,29.87,0.56,2.56,52.86
2004-06-14,30.45,19.36,24.94,0.64,24.39,0.56,3.74,58.67
2004-06-15,30.48,17.6,23.95,0.0,28.3,0.55,3.92,61.61
2004-06-16,30.68,18.55,24.54,0.31,28.38,0.55,2.26,61.97
2004-06-17,30.83,19.73,25.62,0.36,24.79,0.54,2.93,59.48
2004-06-18,30.82,18.28,23.89,3.79,20.26,0.54,3.94,68.03
2004-06-19,26.27,18.49,22.19,14.36,22.34,0.56,2.99,76.85
2004-06-20,29.68,16.77,23.54,0.03,27.86,0.57,1.97,67.43
2004-06-21,31.08,18.28,24.99,2.12,29.36,0.56,2.0,62.35
2004-06-22,29.93,19.03,24.69,0.64,21.43,0.56,2.68,61.84
2004-06-23,25.45,18.17,21.31,2.34,17.19,0.56,5.2,70.92
2004-06-24,29.54,15.75,23.27,0.0,29.08,0.55,2.63,57.64
2004-06-25,32.09,18.72,25.43,0.0,29.9,0.55,1.09,54.42
2004-06-26,32.9,20.26,26.57,0.07,27.47,0.54,2.61,57.89
2004-06-27,30.48,17.82,23.69,0.33,27.56,0.54,4.78,57.89
2004-06-28,30.33,15.79,23.64,0.0,29.62,0.54,2.91,58.1
2004-06-29,33.56,19.68,26.45,1.21,29.05,0.53,1.49,51.66
2004-06-30,30.68,18.84,24.49,1.0,28.34,0.53,5.01,54.11
2004-07-01,31.03,16.72,24.17,0.0,29.58,0.53,2.4,53.19
2004-07-02,32.21,17.02,25.08,0.0,30.15,0.53,1.92,51.59
2004-07-03,35.5,17.85,27.24,0.0,29.19,0.52,2.32,51.44
2004-07-04,32.75,20.65,26.3,0.0,27.87,0.52,5.07,54.87
2004-07-05,31.96,17.19,24.32,0.0,31.08,0.52,6.31,50.35
2004-07-06,32.38,15.7,23.82,0.0,30.85,0.52,7.13,52.36
2004-07-07,32.92,15.66,23.85,0.0,30.98,0.51,7.03,51.19
2004-07-08,33.68,15.95,24.95,0.0,30.55,0.51,7.03,51.82
2004-07-09,35.0,18.89,26.72,0.0,28.74,0.51,5.4,56.41
2004-07-10,36.78,18.33,27.45,0.0,29.61,0.51,2.82,48.52
2004-07-11,36.45,22.7,29.29,0.0,28.86,0.51,1.68,44.33
2004-07-12,34.01,20.12,27.41,1.54,27.94,0.51,1.96,51.8
2004-07-13,31.04,19.38,25.58,2.44,24.94,0.51,4.41,55.22
2004-07-14,28.94,16.91,23.09,0.13,26.37,0.51,3.78,46.4
2004-07-15,27.69,17.01,22.36,0.62,26.02,0.51,3.91,48.25
2004-07-16,26.93,15.81,21.41,0.03,23.86,0.51,5.41,49.91
2004-07-17,29.18,14.93,22.3,0.01,27.54,0.51,4.73,52.44
2004-07-18,31.46,15.25,23.49,0.0,29.76,0.51,5.08,49.23
2004-07-19,32.79,16.43,24.52,0.0,29.92,0.51,5.91,47.23
2004-07-20,33.04,17.7,25.11,0.0,29.2,0.5,6.74,45.87
2004-07-21,33.08,17.35,25.14,0.01,29.52,0.5,6.19,52.34
2004-07-22,33.9,17.32,25.72,0.02,29.21,0.5,4.47,46.32
2004-07-23,35.99,20.23,28.62,0.04,27.59,0.5,3.72,42.73
2004-07-24,34.75,21.03,27.88,1.83,25.63,0.5,2.17,49.64
2004-07-25,32.05,20.08,26.4,0.51,24.9,0.5,3.29,53.17
2004-07-26,33.6,19.75,26.74,0.01,27.88,0.5,2.96,48.72
2004-07-27,33.6,20.11,26.55,0.34,27.07,0.5,4.17,60.15
2004-07-28,32.34,21.99,26.66,3.3,26.43,0.51,3.87,61.25
2004-07-29,31.78,19.51,25.81,1.4,25.56,0.51,2.69,60.91
2004-07-30,27.94,20.25,23.53,6.81,19.3,0.52,5.5,71.72
2004-07-31,30.81,17.4,24.26,0.0,24.06,0.52,3.68,56.8
2004-08-01,31.57,18.31,25.14,0.14,25.59,0.51,3.48,54.83
2004-08-02,31.9,19.69,26.0,0.01,25.27,0.51,3.38,53.49
2004-08-03,32.21,19.44,26.33,0.01,23.83,0.51,2.04,51.38
2004-08-04,30.6,21.65,26.05,0.0,17.66,0.51,1.85,48.09
2004-08-05,32.34,20.36,26.85,0.0,24.33,0.51,2.31,44.61
2004-08-06,31.69,20.01,26.46,0.88,22.27,0.5,2.41,56.43
2004-08-07,28.7,20.9,24.48,1.74,20.59,0.51,2.93,67.39
2004-08-08,32.21,19.7,25.78,0.04,24.02,0.51,2.96,61.42
2004-08-09,32.7,19.12,26.22,1.72,25.18,0.51,1.88,60.55
2004-08-10,29.42,20.76,24.56,5.87,22.64,0.51,3.52,67.16
2004-08-11,30.05,18.07,24.15,1.63,22.97,0.52,3.46,62.86
2004-08-12,32.06,19.95,25.9,0.0,25.43,0.51,1.22,56.38
2004-08-13,33.29,20.91,26.92,0.0,25.46,0.51,2.63,55.3
2004-08-14,34.6,21.79,27.82,0.15,24.99,0.51,4.21,53.64
2004-08-15,26.62,18.99,22.31,3.82,12.01,0.51,6.8,69.81
2004-08-16,28.44,17.7,22.44,0.35,14.5,0.51,8.07,62.71
2004-08-17,26.35,14.54,20.6,0.21,17.47,0.51,5.84,65.24
2004-08-18,30.68,15.19,23.38,0.0,26.15,0.51,2.49,49.72
2004-08-19,34.3,17.54,26.19,0.0,25.76,0.51,2.34,43.01
2004-08-20,35.33,19.54,27.45,0.0,24.75,0.51,1.98,47.01
2004-08-21,36.93,21.97,29.03,0.0,25.07,0.5,2.41,42.56
2004-08-22,36.7,20.97,28.28,0.27,22.41,0.5,4.6,44.45
2004-08-23,29.51,19.0,23.72,1.61,22.23,0.5,5.26,51.93
2004-08-24,29.84,17.12,23.23,0.0,25.13,0.5,3.25,54.84
2004-08-25,31.52,16.25,24.0,0.0,25.36,0.5,2.25,50.86
2004-08-26,34.47,18.98,26.21,0.0,23.8,0.5,2.43,51.52
2004-08-27,33.95,19.59,26.05,0.11,23.32,0.5,4.57,51.91
2004-08-28,28.67,17.93,22.5,2.17,18.9,0.5,5.23,54.89
2004-08-29,29.34,18.1,23.67,0.01,18.97,0.5,4.32,58.72
2004-08-30,30.22,18.72,24.59,0.0,20.0,0.5,3.23,61.29
2004-08-31,32.07,18.97,25.77,0.0,21.49,0.5,2.56,56.37
2004-09-01,32.74,19.02,25.49,0.0,22.94,0.5,3.82,59.72
2004-09-02,33.1,19.37,25.92,0.0,22.02,0.5,4.91,52.79
2004-09-03,32.43,19.29,25.2,0.0,20.82,0.5,6.61,59.73
2004-09-04,30.88,18.34,24.18,0.01,20.99,0.5,5.82,59.16
2004-09-05,28.28,17.52,22.21,0.02,19.03,0.5,7.53,53.32
2004-09-06,25.43,15.87,20.12,0.01,17.04,0.5,9.86,55.51
2004-09-07,24.89,15.08,19.31,0.0,18.47,0.5,8.41,51.96
2004-09-08,26.48,12.6,19.16,0.0,18.79,0.5,4.83,53.59
2004-09-09,24.4,13.43,19.09,0.25,15.89,0.5,5.17,51.68
2004-09-10,21.8,12.0,16.25,0.0,20.81,0.5,5.11,47.43
2004-09-11,23.14,9.46,15.93,0.0,22.64,0.5,4.62,47.26
2004-09-12,25.05,8.91,16.65,0.0,23.03,0.5,3.42,51.79
2004-09-13,27.74,9.91,18.86,0.0,23.01,0.5,2.26,56.49
2004-09-14,28.86,12.34,20.16,0.0,22.31,0.5,3.78,60.43
2004-09-15,29.33,13.56,20.86,0.0,21.71,0.5,3.28,62.39
2004-09-16,30.68,13.7,21.7,0.0,21.03,0.5,2.64,61.57
2004-09-17,29.32,15.32,21.51,0.06,21.01,0.5,5.84,58.87
2004-09-18,25.95,16.06,19.96,0.18,15.67,0.5,6.61,66.64
2004-09-19,28.25,15.3,21.12,0.0,17.39,0.5,5.22,64.98
2004-09-20,30.2,15.54,22.1,0.0,18.61,0.5,3.49,61.78
2004-09-21,31.49,15.19,22.54,0.0,18.17,0.5,3.11,59.9
2004-09-22,30.4,17.86,23.36,0.0,17.68,0.5,2.99,55.02
2004-09-23,28.41,17.36,21.74,0.04,16.57,0.5,4.47,52.48
2004-09-24,27.38,16.98,21.89,0.0,18.23,0.5,6.25,77.27
2004-09-25,27.51,20.23,23.25,0.55,12.93,0.5,7.77,75.45
2004-09-26,27.94,20.37,23.33,2.4,16.43,0.5,5.04,71.97
2004-09-27,28.74,19.23,23.15,1.85,16.87,0.51,3.89,73.53
2004-09-28,30.23,17.83,23.26,0.03,16.62,0.51,2.83,67.34
2004-09-29,28.32,17.43,21.58,1.77,9.59,0.51,3.68,72.22
2004-09-30,26.18,13.67,19.54,0.0,18.57,0.51,2.87,59.58
2004-10-01,27.02,13.24,19.82,0.0,17.73,0.51,2.48,60.47
2004-10-02,26.84,13.85,20.18,0.63,16.75,0.51,2.69,57.13
2004-10-03,23.44,14.4,18.6,0.06,15.15,0.51,4.22,61.59
2004-10-04,23.25,12.16,17.12,0.0,15.32,0.51,5.37,63.16
2004-10-05,21.66,11.54,16.44,0.01,14.23,0.5,7.48,68.76
2004-10-06,21.77,11.5,16.19,0.15,12.61,0.5,8.59,64.21
2004-10-07,20.43,11.7,15.6,0.62,7.47,0.5,6.83,66.55
2004-10-08,22.57,10.21,15.91,0.0,13.97,0.5,2.82,58.6
2004-10-09,24.28,9.94,16.67,0.0,16.32,0.5,2.98,66.16
2004-10-10,24.99,13.94,18.73,0.0,15.07,0.5,4.8,77.43
2004-10-11,22.42,15.64,18.91,1.3,11.28,0.5,5.66,90.06
2004-10-12,15.95,10.99,13.43,16.96,3.99,0.53,9.39,75.84
2004-10-13,16.82,9.97,12.67,0.23,5.6,0.54,9.53,63.6
2004-10-14,17.03,9.33,12.47,0.08,6.96,0.53,5.64,73.7
2004-10-15,18.12,8.56,12.97,0.07,11.34,0.53,2.07,83.23
2004-10-16,23.12,12.06,17.28,0.37,9.47,0.53,3.94,83.76
2004-10-17,25.45,16.09,20.08,0.0,14.19,0.53,5.98,84.19
2004-10-18,25.87,14.95,19.6,0.0,14.72,0.53,2.89,75.68
2004-10-19,25.59,14.89,19.26,0.01,12.89,0.53,2.3,80.64
2004-10-20,25.85,15.33,20.37,0.0,13.39,0.53,3.05,72.39
2004-10-21,23.9,13.48,18.81,0.0,12.74,0.52,2.56,72.51
2004-10-22,23.38,13.94,18.21,0.12,8.4,0.52,3.05,76.77
2004-10-23,22.72,11.05,16.44,0.0,14.47,0.52,2.74,73.43
2004-10-24,24.27,12.75,17.81,0.0,13.13,0.52,1.01,70.08
2004-10-25,24.0,13.58,18.15,0.01,13.71,0.52,1.35,68.66
2004-10-26,24.25,11.13,17.53,0.0,13.14,0.52,1.83,68.34
2004-10-27,22.95,13.65,16.71,0.0,10.42,0.52,2.31,81.79
2004-10-28,23.96,14.03,18.27,0.0,11.94,0.52,2.3,80.13
2004-10-29,24.41,13.33,18.42,0.01,11.98,0.52,1.75,74.82
2004-10-30,24.42,12.58,17.52,0.0,12.4,0.52,2.26,79.76
2004-10-31,23.56,13.78,17.51,0.0,11.43,0.51,2.36,85.1
2004-11-01,25.55,14.09,18.47,0.02,10.53,0.51,1.55,78.43
2004-11-02,24.14,13.71,17.63,0.0,10.29,0.51,4.41,73.48
2004-11-03,20.46,12.03,14.83,0.0,8.62,0.51,7.6,76.43
2004-11-04,18.38,10.14,13.28,0.02,8.33,0.51,9.09,66.8
2004-11-05,19.91,8.76,12.88,0.0,11.8,0.51,7.18,70.58
2004-11-06,17.74,10.18,13.15,0.0,10.31,0.51,4.15,72.05
2004-11-07,17.32,7.61,12.46,0.01,10.35,0.51,2.9,79.09
2004-11-08,19.42,10.45,15.12,3.42,7.54,0.51,4.76,84.07
2004-11-09,21.85,14.65,17.23,2.94,5.91,0.52,4.23,80.52
2004-11-10,20.58,12.07,15.75,1.89,7.56,0.52,1.58,78.99
2004-11-11,20.5,11.64,15.46,2.31,8.19,0.52,3.14,85.49
2004-11-12,21.13,11.65,15.53,0.04,6.74,0.53,3.32,86.28
2004-11-13,20.59,12.29,15.49,0.0,8.01,0.53,2.22,83.25
2004-11-14,21.82,12.53,17.47,2.3,1.81,0.52,6.57,79.12
2004-11-15,21.66,9.45,17.1,2.29,8.0,0.53,5.72,81.08
2004-11-16,11.38,6.56,8.44,10.05,3.26,0.54,7.22,78.57
2004-11-17,12.1,4.47,7.4,0.02,7.7,0.55,5.66,72.1
2004-11-18,13.09,3.72,7.59,0.0,10.78,0.55,3.06,75.56
2004-11-19,17.25,6.74,12.21,0.01,9.08,0.54,6.93,80.75
2004-11-20,15.79,-0.16,7.79,4.74,2.72,0.55,8.07,56.38
2004-11-21,7.7,-2.85,1.9,0.03,10.56,0.55,4.17,60.36
2004-11-22,7.24,-0.67,1.93,0.02,9.89,0.55,4.89,61.9
2004-11-23,11.85,-0.46,5.46,0.0,8.29,0.55,3.91,63.54
2004-11-24,9.81,0.35,5.95,1.01,2.82,0.55,5.76,66.8
2004-11-25,5.41,-1.34,1.56,0.05,7.59,0.55,6.15,67.59
2004-11-26,8.47,-4.06,2.12,0.0,8.74,0.55,2.93,64.16
2004-11-27,14.44,3.24,7.61,0.0,8.94,0.55,3.85,76.38
2004-11-28,13.35,6.06,9.37,0.13,6.15,0.55,2.46,85.27
2004-11-29,15.18,8.94,11.23,0.81,7.06,0.55,4.78,91.86
2004-11-30,17.27,8.03,11.48,0.0,7.68,0.55,3.94,89.36
2004-12-01,16.26,9.12,12.03,0.79,5.19,0.55,2.36,91.94
2004-12-02,18.13,9.86,13.36,0.04,6.79,0.55,4.82,92.64
2004-12-03,19.24,11.02,14.16,0.0,7.86,0.55,4.74,91.49
2004-12-04,19.66,11.58,14.35,0.01,6.0,0.55,2.66,85.33
2004-12-05,12.2,6.53,10.11,1.9,3.23,0.55,4.25,90.99
2004-12-06,13.5,5.85,8.61,0.04,8.09,0.55,2.62,90.05
2004-12-07,10.87,2.32,7.21,5.55,7.68,0.56,4.96,75.1
2004-12-08,10.26,-0.52,4.81,0.0,7.6,0.56,1.96,77.32
2004-12-09,9.58,0.72,4.49,0.0,7.82,0.56,4.08,77.45
2004-12-10,8.08,-0.78,3.43,0.0,6.72,0.56,5.8,81.26
2004-12-11,7.1,-1.69,1.35,0.0,7.62,0.56,5.18,80.58
2004-12-12,10.04,-1.86,3.53,0.0,8.51,0.55,1.61,74.1
2004-12-13,9.96,-0.72,3.8,0.0,8.48,0.55,3.32,78.68
2004-12-14,6.34,-1.7,1.57,0.02,6.1,0.55,5.81,80.15
2004-12-15,5.53,-3.12,-0.29,0.0,8.29,0.55,4.59,78.19
2004-12-16,6.17,-3.21,0.88,0.0,8.66,0.55,1.61,75.11
2004-12-17,8.89,0.46,5.42,0.06,6.78,0.55,4.11,90.01
2004-12-18,12.97,8.62,10.99,4.06,4.21,0.55,8.4,89.34
