date,T2M_MAX,T2M_MIN,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,GWETROOT,WS10M,RH2M
2004-02-19,9.43,-2.59,1.79,0.0,13.23,0.8,2.91,81.57
2004-02-20,4.51,-4.54,0.65,2.59,5.49,0.8,3.87,92.89
2004-02-21,-1.77,-6.5,-4.57,0.16,14.03,0.8,5.3,71.92
2004-02-22,3.34,-8.59,-2.74,0.0,6.69,0.8,2.36,83.28
2004-02-23,5.13,-1.43,1.87,0.4,3.98,0.8,3.5,90.17
2004-02-24,9.94,2.47,6.36,2.28,4.96,0.8,3.37,99.3
2004-02-25,14.52,4.37,8.98,0.07,5.36,0.8,5.11,94.1
2004-02-26,16.26,3.92,10.66,0.3,10.26,0.8,5.18,86.69
2004-02-27,18.64,7.83,13.11,5.67,8.03,0.8,8.39,86.52
2004-02-28,19.07,8.7,13.21,0.67,13.67,0.8,5.25,82.08
2004-02-29,17.15,4.84,10.97,0.01,12.77,0.8,5.54,80.7
2004-03-01,15.78,4.36,8.74,0.0,15.81,0.79,1.99,73.72
2004-03-02,14.39,1.71,7.83,0.0,14.24,0.79,3.15,81.42
2004-03-03,7.3,1.27,3.7,0.62,8.07,0.79,3.99,83.78
2004-03-04,3.93,0.1,1.71,8.83,2.33,0.8,5.0,88.14
2004-03-05,3.24,-4.34,-0.69,0.19,12.17,0.8,5.24,76.82
2004-03-06,1.77,-5.5,-2.07,0.31,10.94,0.8,2.41,81.48
2004-03-07,5.56,-5.82,-1.31,0.0,17.98,0.8,2.33,73.8
2004-03-08,9.79,-4.32,2.22,0.53,18.01,0.8,2.98,72.76
2004-03-09,12.21,1.56,6.8,13.35,2.3,0.81,4.48,88.26
2004-03-10,9.53,1.02,5.79,2.73,6.76,0.82,4.46,83.72
2004-03-11,8.6,-1.76,2.81,0.08,7.03,0.81,3.48,81.76
2004-03-12,8.46,-0.72,3.26,0.26,7.22,0.81,4.28,84.0
2004-03-13,8.27,0.8,3.55,0.43,9.96,0.81,4.72,86.31
2004-03-14,10.0,-1.86,3.11,0.0,16.82,0.81,3.8,78.65
2004-03-15,12.6,-2.1,4.89,0.0,16.12,0.8,1.53,76.92
2004-03-16,13.44,-0.58,5.63,0.0,16.07,0.8,3.02,83.89
2004-03-17,14.55,1.7,7.65,0.0,15.27,0.8,1.68,80.73
2004-03-18,14.26,5.06,8.94,0.02,8.63,0.8,3.93,84.54
2004-03-19,17.16,4.34,9.56,0.0,18.47,0.8,1.36,80.69
2004-03-20,19.88,4.38,10.93,0.0,18.6,0.79,4.45,80.78
2004-03-21,20.38,6.52,12.65,0.0,17.94,0.79,5.96,83.6
2004-03-22,19.64,7.96,13.01,0.0,17.16,0.79,6.78,82.77
2004-03-23,17.99,7.54,11.97,0.0,13.59,0.78,4.85,84.48
2004-03-24,18.97,6.95,11.52,1.02,13.21,0.78,5.82,77.58
2004-03-25,15.65,7.07,10.77,0.04,18.65,0.78,7.56,76.56
2004-03-26,16.76,6.72,11.58,0.26,6.77,0.78,4.63,84.9
2004-03-27,20.64,10.15,14.48,0.92,12.86,0.78,4.26,80.88
2004-03-28,11.16,6.33,8.75,5.05,5.04,0.78,3.34,86.39
2004-03-29,14.17,3.53,8.06,4.73,12.87,0.79,4.01,76.45
2004-03-30,12.23,1.31,6.33,0.0,18.94,0.79,4.06,75.7
2004-03-31,12.73,-0.12,5.66,0.0,19.85,0.78,4.12,77.96
2004-04-01,13.32,2.04,6.67,0.26,12.23,0.78,3.5,79.51
2004-04-02,11.63,-0.57,5.14,0.1,16.42,0.78,5.62,75.79
2004-04-03,9.34,-3.16,2.44,0.0,23.77,0.78,4.49,67.47
2004-04-04,10.61,-3.68,2.97,0.0,23.06,0.77,2.97,71.29
2004-04-05,15.89,-2.25,6.9,0.0,22.93,0.77,2.7,70.23
2004-04-06,17.78,3.49,10.46,0.0,19.59,0.77,4.63,83.75
2004-04-07,18.43,6.65,12.26,0.0,17.71,0.76,6.13,79.08
2004-04-08,20.26,9.6,14.46,0.27,19.29,0.76,6.89,79.18
2004-04-09,20.87,8.4,14.26,0.07,19.52,0.76,3.26,79.21
2004-04-10,23.83,8.04,15.15,0.0,18.57,0.75,4.99,68.77
2004-04-11,22.71,9.79,15.85,0.01,13.43,0.75,3.99,65.45
2004-04-12,21.6,8.91,14.99,0.03,8.2,0.74,3.65,75.33
2004-04-13,23.36,11.49,16.45,0.09,12.11,0.74,3.1,76.83
2004-04-14,16.59,8.28,12.89,7.23,11.28,0.74,2.93,78.19
2004-04-15,12.21,1.46,7.12,1.22,15.37,0.75,5.68,70.2
2004-04-16,16.47,0.47,8.39,0.0,26.04,0.75,2.71,61.61
2004-04-17,16.32,4.97,10.35,0.79,14.14,0.74,1.95,62.31
2004-04-18,17.16,5.83,11.64,1.8,14.63,0.74,3.55,76.84
2004-04-19,15.75,6.08,9.95,0.78,12.11,0.74,4.38,78.74
2004-04-20,17.78,6.09,11.06,0.03,20.88,0.74,2.54,79.14
2004-04-21,11.14,7.33,8.85,4.7,10.29,0.74,5.42,88.75
2004-04-22,16.85,4.83,10.44,0.03,21.12,0.74,5.42,75.06
2004-04-23,19.64,3.27,11.79,0.0,25.18,0.74,3.06,64.14
2004-04-24,18.87,7.16,12.58,0.19,20.58,0.73,2.47,74.26
2004-04-25,16.27,5.08,10.43,0.0,22.64,0.73,3.78,77.07
2004-04-26,16.11,7.69,10.93,0.18,16.96,0.73,4.87,76.43
2004-04-27,14.53,7.85,10.34,1.39,10.52,0.73,7.55,81.86
2004-04-28,16.33,6.21,11.17,0.99,12.61,0.73,3.19,78.34
2004-04-29,19.75,6.91,12.68,0.0,24.35,0.72,1.79,71.38
2004-04-30,21.04,6.45,12.86,0.0,27.34,0.72,2.51,60.77
2004-05-01,18.42,5.39,11.8,0.01,24.6,0.71,3.61,76.26
2004-05-02,18.52,7.62,12.75,0.0,16.61,0.71,3.59,77.37
2004-05-03,21.03,8.02,13.5,0.0,21.09,0.71,2.75,77.15
2004-05-04,23.87,7.19,15.39,0.02,24.02,0.7,2.11,73.58
2004-05-05,21.72,10.89,16.59,4.59,10.58,0.71,5.5,78.02
2004-05-06,23.45,12.7,17.74,0.32,21.55,0.71,6.23,73.63
2004-05-07,23.11,11.13,16.84,0.01,26.5,0.7,6.69,67.01
2004-05-08,23.85,9.58,16.13,0.0,25.99,0.69,3.32,65.52
2004-05-09,26.5,8.69,17.98,0.47,26.62,0.69,2.71,70.04
2004-05-10,20.98,12.8,16.8,9.97,18.97,0.69,2.38,79.4
2004-05-11,20.7,10.22,15.38,0.94,23.21,0.7,3.69,71.62
2004-05-12,23.18,8.57,16.31,0.0,26.42,0.69,2.98,62.94
2004-05-13,23.82,11.08,17.71,0.0,22.88,0.69,2.82,60.94
2004-05-14,20.16,10.28,14.49,2.69,12.22,0.68,2.34,83.14
2004-05-15,18.45,7.07,12.7,0.31,15.56,0.69,4.38,76.72
2004-05-16,18.81,5.27,12.33,0.29,24.22,0.68,2.72,70.03
2004-05-17,17.38,6.63,12.07,2.59,24.6,0.68,3.6,74.3
2004-05-18,18.24,8.13,12.8,0.51,18.54,0.68,3.78,71.43
2004-05-19,20.61,6.66,14.37,0.0,23.08,0.68,1.87,66.25
2004-05-20,23.84,8.76,17.67,0.0,23.36,0.67,2.07,59.21
2004-05-21,26.46,12.84,19.57,0.0,26.6,0.67,2.05,56.09
2004-05-22,26.92,13.41,19.54,0.0,28.51,0.66,3.2,52.83
2004-05-23,26.16,11.76,19.35,0.03,23.37,0.66,3.0,67.33
2004-05-24,20.38,6.09,14.26,6.46,7.21,0.66,3.4,80.41
2004-05-25,19.86,3.4,11.97,0.02,27.6,0.67,2.59,63.57
2004-05-26,20.15,5.23,12.73,0.0,31.1,0.66,4.12,64.02
2004-05-27,20.49,5.94,13.33,0.0,30.45,0.66,4.32,68.9
2004-05-28,20.58,7.0,13.64,0.0,30.32,0.66,4.83,70.95
2004-05-29,20.47,9.0,15.01,0.0,20.31,0.65,5.05,76.13
2004-05-30,24.09,10.71,17.56,1.29,24.05,0.65,3.66,66.31
2004-05-31,18.78,13.31,15.56,8.31,8.7,0.66,4.17,85.38
2004-06-01,23.47,12.73,18.31,9.61,22.08,0.67,2.64,73.66
2004-06-02,21.07,14.34,17.66,0.86,19.72,0.68,2.06,78.28
2004-06-03,20.55,11.83,16.46,0.85,20.73,0.68,4.23,77.94
2004-06-04,22.22,11.48,16.62,0.01,23.87,0.67,4.75,75.8
2004-06-05,21.09,13.75,17.09,6.79,9.43,0.68,3.83,86.23
2004-06-06,23.72,13.62,18.82,3.19,22.89,0.68,3.46,74.33
2004-06-07,22.21,12.35,18.05,1.98,15.43,0.68,1.76,78.08
2004-06-08,24.26,13.19,18.89,2.48,19.7,0.68,3.35,72.01
2004-06-09,27.64,13.28,20.81,0.05,25.76,0.67,2.82,64.53
2004-06-10,22.51,14.25,18.75,3.52,13.65,0.67,3.69,72.28
2004-06-11,26.95,12.22,19.64,0.1,27.74,0.66,1.71,61.95
2004-06-12,31.57,13.76,23.21,0.0,29.2,0.66,2.45,63.27
2004-06-13,33.83,16.95,25.54,0.0,29.85,0.65,2.49,56.06
2004-06-14,27.45,17.03,21.9,1.98,21.49,0.65,3.75,71.28
2004-06-15,27.9,15.37,21.45,0.2,27.14,0.65,3.31,68.24
2004-06-16,31.36,15.53,23.65,0.1,26.63,0.64,1.96,63.69
2004-06-17,29.77,16.69,23.07,0.39,24.0,0.64,3.75,65.48
2004-06-18,26.83,16.06,21.04,3.72,15.54,0.64,4.22,77.81
2004-06-19,24.21,16.19,20.48,29.47,16.05,0.67,2.41,83.46
2004-06-20,26.76,15.53,20.87,0.04,23.22,0.69,2.39,77.21
2004-06-21,28.05,15.29,21.95,10.58,25.08,0.68,1.88,74.87
2004-06-22,27.66,17.22,22.43,4.67,20.69,0.68,1.99,74.27
2004-06-23,22.59,15.86,19.15,5.36,11.24,0.69,3.39,81.46
2004-06-24,27.1,13.31,20.51,0.0,28.83,0.68,2.76,63.88
2004-06-25,29.65,15.31,22.54,0.0,29.48,0.67,1.5,56.33
2004-06-26,31.45,17.65,24.09,0.67,25.87,0.66,2.02,62.43
2004-06-27,26.44,15.57,20.88,2.06,25.79,0.66,3.8,69.85
2004-06-28,28.95,14.75,21.83,0.0,28.37,0.66,1.75,64.33
2004-06-29,31.97,15.68,24.33,1.49,28.05,0.65,1.86,58.83
2004-06-30,28.13,16.24,22.19,1.18,25.26,0.65,4.1,65.49
2004-07-01,29.38,14.72,22.04,0.0,27.28,0.65,1.96,60.39
2004-07-02,29.85,14.57,22.3,0.0,30.37,0.64,2.74,61.33
2004-07-03,33.92,14.96,24.12,0.0,29.18,0.64,2.4,59.14
2004-07-04,28.93,16.59,22.73,0.0,27.25,0.63,4.22,68.17
2004-07-05,28.31,14.9,21.48,0.0,30.87,0.63,5.28,64.21
2004-07-06,28.49,15.2,21.52,0.0,31.2,0.63,6.05,66.07
2004-07-07,28.3,14.24,21.06,0.0,30.97,0.63,5.57,64.48
2004-07-08,30.45,14.43,22.63,0.0,29.83,0.62,5.59,68.29
2004-07-09,30.95,17.4,23.69,0.0,28.79,0.62,4.28,68.87
2004-07-10,34.58,15.86,24.66,0.0,29.32,0.62,3.07,60.43
2004-07-11,35.42,17.14,26.07,0.0,28.95,0.62,2.13,52.98
2004-07-12,31.32,17.62,24.18,1.75,23.54,0.62,2.86,61.11
2004-07-13,31.33,17.66,24.15,2.17,21.68,0.62,3.77,62.44
2004-07-14,27.68,14.09,20.84,0.97,24.91,0.62,3.06,58.65
2004-07-15,26.5,15.02,20.55,1.49,24.18,0.62,2.1,59.61
2004-07-16,24.15,14.01,18.92,0.73,21.25,0.62,4.1,67.01
2004-07-17,26.57,13.58,19.79,0.38,26.62,0.62,3.91,62.76
2004-07-18,28.52,13.46,20.95,0.0,29.62,0.62,4.27,62.19
2004-07-19,29.92,14.52,22.09,0.0,29.73,0.61,4.63,60.99
2004-07-20,29.78,16.18,22.56,0.0,28.97,0.61,5.55,66.22
2004-07-21,29.09,15.91,22.15,0.0,28.83,0.61,4.94,66.49
2004-07-22,31.71,14.59,23.11,0.01,29.22,0.61,3.33,56.97
2004-07-23,33.8,16.7,25.59,0.01,26.46,0.61,3.46,56.0
2004-07-24,32.31,18.58,24.85,4.09,24.9,0.61,2.84,63.25
2004-07-25,30.15,17.42,23.69,0.1,24.7,0.61,2.86,65.89
2004-07-26,31.64,16.65,24.04,0.02,25.69,0.61,3.22,66.23
2004-07-27,34.72,17.67,26.04,0.08,26.52,0.61,2.64,61.06
2004-07-28,31.52,19.99,25.5,7.72,20.84,0.62,2.59,68.46
2004-07-29,29.61,20.14,24.44,1.02,18.77,0.62,3.24,73.48
2004-07-30,29.02,19.08,23.21,4.86,10.77,0.62,3.75,75.35
2004-07-31,30.32,16.87,23.31,0.0,20.29,0.62,2.58,62.57
2004-08-01,31.45,16.97,23.87,0.77,24.21,0.62,2.68,60.76
2004-08-02,30.56,17.85,23.95,0.14,19.5,0.62,2.5,63.38
2004-08-03,31.05,17.54,24.22,0.1,22.08,0.61,1.89,61.42
2004-08-04,30.81,17.86,24.38,0.0,22.49,0.61,2.36,58.86
2004-08-05,32.64,18.51,25.01,0.0,21.31,0.61,2.3,59.13
2004-08-06,31.4,18.16,24.45,0.28,22.48,0.61,2.73,66.57
2004-08-07,25.56,18.66,21.98,9.08,18.29,0.61,3.21,81.1
2004-08-08,29.43,18.34,23.18,3.92,20.6,0.63,2.85,73.01
2004-08-09,31.8,16.92,23.96,1.84,24.5,0.62,2.26,69.11
2004-08-10,25.62,18.85,21.57,3.61,17.33,0.63,2.23,82.2
2004-08-11,29.15,16.72,22.74,0.73,18.91,0.63,2.89,69.13
2004-08-12,31.03,17.48,24.03,0.0,22.72,0.62,2.11,59.81
2004-08-13,33.27,17.3,25.32,0.0,25.83,0.62,2.24,59.9
2004-08-14,36.43,19.24,27.36,0.91,24.65,0.62,3.81,54.09
2004-08-15,23.76,18.25,20.93,4.67,13.57,0.62,4.73,79.42
2004-08-16,26.0,16.75,20.75,1.66,14.26,0.62,6.72,71.59
2004-08-17,22.94,14.81,18.83,7.68,11.94,0.63,4.81,78.31
2004-08-18,29.27,13.42,21.18,0.0,25.09,0.63,2.43,60.85
2004-08-19,32.43,14.6,23.34,0.0,25.01,0.62,2.65,55.79
2004-08-20,33.52,16.8,25.35,0.0,23.56,0.62,1.89,54.44
2004-08-21,35.7,20.03,27.11,0.0,23.65,0.62,1.97,54.22
2004-08-22,37.16,18.48,27.27,0.55,23.19,0.61,3.31,53.18
2004-08-23,27.82,17.21,21.23,6.88,20.09,0.62,3.48,65.24
2004-08-24,28.12,14.51,20.67,0.0,24.22,0.62,3.4,61.55
2004-08-25,30.05,15.06,21.7,0.0,25.35,0.62,2.3,60.82
2004-08-26,34.17,15.48,24.01,0.0,23.82,0.61,2.36,61.79
2004-08-27,36.51,17.28,26.14,0.18,23.32,0.61,2.86,60.19
2004-08-28,25.16,16.76,20.09,10.51,13.76,0.62,4.25,67.61
2004-08-29,28.29,16.35,21.55,0.44,16.43,0.63,3.69,72.56
2004-08-30,28.93,17.09,22.56,0.02,18.49,0.62,2.98,72.08
2004-08-31,29.77,16.42,22.91,0.0,20.76,0.62,2.6,71.23
2004-09-01,29.95,16.41,22.6,0.0,22.22,0.62,3.23,70.0
2004-09-02,30.09,16.91,22.97,0.0,21.86,0.61,4.6,65.46
2004-09-03,28.89,17.81,22.4,0.02,20.35,0.61,5.45,74.78
2004-09-04,28.02,16.75,21.58,0.0,15.82,0.61,4.49,68.61
2004-09-05,25.15,15.64,19.63,0.01,19.45,0.61,5.84,66.33
2004-09-06,22.74,15.03,18.18,0.16,18.11,0.61,7.69,63.67
2004-09-07,22.57,14.87,18.3,0.0,16.36,0.61,6.99,54.76
2004-09-08,25.09,13.11,18.28,0.0,20.33,0.61,3.6,57.4
2004-09-09,23.43,10.85,16.27,0.05,14.9,0.61,3.61,63.03
2004-09-10,20.32,8.72,14.16,0.0,21.27,0.61,4.16,53.26
2004-09-11,20.8,8.97,14.19,0.0,21.68,0.6,4.34,52.44
2004-09-12,23.37,7.4,14.86,0.0,22.6,0.6,3.39,61.41
2004-09-13,27.05,9.33,17.35,0.0,22.81,0.6,2.6,66.54
2004-09-14,26.77,10.78,17.92,0.0,21.84,0.6,3.61,69.65
2004-09-15,27.61,12.14,18.9,0.0,21.18,0.6,3.28,69.29
2004-09-16,28.79,12.14,19.33,0.0,20.96,0.6,3.1,69.67
2004-09-17,26.05,13.4,19.05,0.0,20.28,0.6,5.17,69.3
2004-09-18,23.84,15.28,18.6,0.0,11.84,0.6,5.69,73.83
2004-09-19,26.05,15.0,19.62,0.0,16.34,0.6,4.39,73.57
2004-09-20,28.47,14.43,20.32,0.0,19.1,0.6,3.58,71.64
2004-09-21,29.38,13.93,20.67,0.0,18.83,0.6,3.18,68.99
2004-09-22,32.26,14.54,22.69,0.06,16.96,0.6,2.85,62.94
2004-09-23,26.65,16.25,20.52,0.16,15.68,0.6,3.13,65.95
2004-09-24,30.19,15.15,21.92,0.0,17.59,0.6,5.49,69.59
2004-09-25,28.38,17.12,22.51,0.25,11.25,0.6,5.71,70.14
2004-09-26,30.4,18.42,23.44,1.65,16.88,0.6,3.69,63.35
2004-09-27,29.77,18.9,23.75,0.26,16.52,0.6,3.41,59.49
2004-09-28,30.84,17.35,22.99,0.02,15.13,0.6,2.39,67.16
2004-09-29,28.54,16.09,21.25,1.06,10.2,0.6,3.16,73.53
2004-09-30,26.45,12.96,18.82,0.0,17.85,0.6,2.38,65.23
2004-10-01,26.94,13.23,19.17,0.0,17.84,0.6,1.98,62.07
2004-10-02,26.36,13.6,19.18,0.1,14.27,0.6,2.09,60.91
2004-10-03,20.64,12.96,16.55,0.45,11.6,0.6,3.07,69.39
2004-10-04,20.45,10.77,15.08,0.25,13.29,0.6,4.64,72.47
2004-10-05,20.51,10.9,15.59,0.07,10.52,0.6,6.1,72.92
2004-10-06,18.79,11.82,15.17,1.47,10.08,0.6,7.18,66.38
2004-10-07,17.53,11.72,14.62,6.23,8.92,0.61,5.82,75.35
2004-10-08,20.77,10.78,14.56,0.19,11.62,0.62,2.81,75.62
2004-10-09,23.76,9.72,15.86,0.04,15.83,0.61,1.94,65.45
2004-10-10,26.78,10.43,17.53,0.0,15.18,0.61,4.06,73.43
2004-10-11,23.56,13.99,17.87,2.46,9.6,0.61,5.48,84.32
2004-10-12,15.34,10.44,12.82,10.33,4.71,0.63,8.76,73.56
2004-10-13,15.27,10.35,12.12,0.13,8.32,0.63,8.89,61.51
2004-10-14,14.68,9.92,11.72,0.08,4.17,0.63,5.11,76.02
2004-10-15,18.82,9.96,13.88,0.02,12.38,0.63,1.49,79.35
2004-10-16,24.08,9.26,16.81,0.16,11.16,0.62,3.42,77.23
2004-10-17,26.9,13.94,19.61,0.0,11.8,0.62,5.29,74.39
2004-10-18,25.6,13.64,18.54,0.0,11.11,0.62,2.23,75.85
2004-10-19,25.76,12.5,18.39,0.08,12.83,0.62,2.27,76.06
2004-10-20,24.42,14.19,18.44,0.0,8.91,0.62,3.28,76.8
2004-10-21,23.0,11.5,16.54,0.0,12.47,0.62,2.82,77.05
2004-10-22,20.37,11.79,15.17,0.15,3.41,0.61,2.67,81.84
2004-10-23,21.31,9.76,14.32,0.0,12.56,0.61,3.06,79.96
2004-10-24,23.43,10.5,15.8,0.0,11.37,0.61,1.61,75.89
2004-10-25,24.14,11.38,16.01,0.07,13.54,0.61,1.68,78.3
2004-10-26,24.72,10.3,16.02,0.0,12.51,0.61,2.24,79.06
2004-10-27,22.16,11.66,15.85,0.0,8.98,0.61,1.74,78.8
2004-10-28,23.97,11.63,17.05,0.0,11.42,0.61,2.87,78.09
2004-10-29,24.39,12.87,17.65,0.07,11.49,0.61,1.43,74.7
2004-10-30,25.05,11.23,16.75,0.0,11.56,0.61,2.21,76.27
2004-10-31,25.38,11.79,17.07,0.0,11.21,0.61,2.02,74.43
2004-11-01,24.92,11.43,17.3,0.04,10.31,0.61,2.17,76.4
2004-11-02,21.59,12.53,15.97,0.01,8.22,0.61,4.21,81.63
2004-11-03,16.88,11.53,13.42,0.02,3.04,0.61,6.1,78.53
2004-11-04,16.38,10.16,12.59,0.0,6.23,0.61,7.55,66.85
2004-11-05,18.1,8.34,12.48,0.0,11.94,0.61,6.0,74.89
2004-11-06,17.86,8.45,12.62,0.0,10.2,0.61,3.26,76.36
2004-11-07,17.89,6.52,11.48,0.01,10.63,0.61,2.19,78.06
2004-11-08,20.16,8.07,13.87,0.26,8.16,0.61,3.92,81.31
2004-11-09,22.92,12.96,17.17,0.98,7.44,0.61,3.35,75.42
2004-11-10,19.73,11.79,15.79,4.85,4.83,0.62,1.3,85.95
2004-11-11,21.55,10.15,14.63,0.01,9.52,0.62,3.05,85.57
2004-11-12,20.53,10.79,14.6,0.0,5.94,0.61,3.09,87.11
2004-11-13,21.43,11.42,14.82,0.0,7.84,0.61,2.22,84.7
2004-11-14,24.67,10.57,16.53,0.42,2.97,0.61,4.41,67.32
2004-11-15,20.81,8.53,16.31,1.69,3.35,0.61,4.77,79.05
2004-11-16,8.84,4.85,7.0,8.31,2.73,0.62,4.87,83.99
2004-11-17,11.08,2.29,6.02,0.05,6.61,0.63,4.03,76.53
2004-11-18,12.54,0.51,5.42,0.0,10.11,0.63,3.28,78.21
2004-11-19,17.17,4.13,10.84,0.05,7.08,0.62,6.73,81.28
2004-11-20,14.21,-2.28,5.97,8.34,4.22,0.63,6.52,62.69
2004-11-21,6.42,-5.0,-0.18,0.0,9.99,0.64,3.51,69.26
2004-11-22,5.96,-4.61,-0.74,0.01,8.37,0.63,3.83,71.47
2004-11-23,9.39,-3.69,2.13,0.0,4.27,0.63,3.78,68.3
2004-11-24,8.04,-2.9,3.22,0.68,2.88,0.63,4.49,75.73
2004-11-25,3.25,-4.51,-1.2,0.21,7.66,0.63,4.18,77.35
2004-11-26,5.37,-5.83,-1.09,0.03,7.51,0.63,3.17,63.52
2004-11-27,12.62,-2.57,3.46,0.0,8.8,0.63,3.76,81.37
2004-11-28,12.13,3.58,6.69,0.0,5.79,0.63,2.98,88.9
2004-11-29,15.39,4.0,8.64,0.0,7.12,0.63,3.78,88.83
2004-11-30,16.66,6.27,10.3,0.0,6.58,0.63,3.33,88.18
2004-12-01,13.04,7.09,9.61,0.24,3.42,0.63,3.26,92.48
2004-12-02,17.79,7.61,12.04,0.0,5.15,0.63,4.38,89.74
2004-12-03,20.2,8.82,13.11,0.02,6.46,0.63,4.33,88.06
2004-12-04,16.83,9.27,11.92,0.23,4.07,0.63,2.55,91.52
2004-12-05,12.53,6.37,8.95,1.42,3.67,0.63,3.47,89.63
2004-12-06,13.23,3.57,7.19,0.11,6.66,0.63,2.45,88.78
2004-12-07,9.18,0.88,5.3,7.62,4.97,0.64,3.28,83.21
2004-12-08,10.29,-0.7,4.47,0.0,8.01,0.64,1.64,76.31
2004-12-09,9.18,-1.27,3.23,0.0,6.9,0.64,2.96,84.05
2004-12-10,7.28,-1.76,2.31,0.0,7.33,0.64,3.74,83.89
2004-12-11,6.3,-2.18,0.79,0.0,6.93,0.64,3.54,87.09
2004-12-12,8.36,-1.95,1.95,0.0,8.41,0.64,1.76,81.03
2004-12-13,9.93,-1.95,2.4,0.01,8.13,0.63,2.65,87.54
2004-12-14,5.72,-3.44,0.54,0.06,4.5,0.63,4.12,83.03
2004-12-15,5.26,-3.61,-1.06,0.0,8.22,0.63,3.76,82.57
2004-12-16,5.83,-3.29,0.49,0.0,8.34,0.63,1.66,75.45
2004-12-17,7.58,-3.32,1.31,0.01,7.29,0.63,3.62,89.0
