ilce_id,ilce,il,year,NDVI_greenup_mean,NDVI_greenup_median,NDVI_greenup_stdDev,NDVI_greenup_p10,NDVI_greenup_p90,NDVI_greenup_cv,NDVI_greenup_range,NDRE_greenup_mean,NDRE_greenup_median,NDRE_greenup_stdDev,NDRE_greenup_p10,NDRE_greenup_p90,NDRE_greenup_cv,NDRE_greenup_range,EVI_greenup_mean,EVI_greenup_median,EVI_greenup_stdDev,EVI_greenup_p10,EVI_greenup_p90,EVI_greenup_cv,EVI_greenup_range,NDVI_peak_mean,NDVI_peak_median,NDVI_peak_stdDev,NDVI_peak_p10,NDVI_peak_p90,NDVI_peak_cv,NDVI_peak_range,NDRE_peak_mean,NDRE_peak_median,NDRE_peak_stdDev,NDRE_peak_p10,NDRE_peak_p90,NDRE_peak_cv,NDRE_peak_range,EVI_peak_mean,EVI_peak_median,EVI_peak_stdDev,EVI_peak_p10,EVI_peak_p90,EVI_peak_cv,EVI_peak_range,NDVI_grainfill_mean,NDVI_grainfill_median,NDVI_grainfill_stdDev,NDVI_grainfill_p10,NDVI_grainfill_p90,NDVI_grainfill_cv,NDVI_grainfill_range,NDRE_grainfill_mean,NDRE_grainfill_median,NDRE_grainfill_stdDev,NDRE_grainfill_p10,NDRE_grainfill_p90,NDRE_grainfill_cv,NDRE_grainfill_range,EVI_grainfill_mean,EVI_grainfill_median,EVI_grainfill_stdDev,EVI_grainfill_p10,EVI_grainfill_p90,EVI_grainfill_cv,EVI_grainfill_range
1250,Çerkezköy,Tekirdağ,2019,0.5872575844303243,0.5878421231835252,0.12063348957459051,0.4278242796669988,0.7364148135613565,0.20541835946080178,0.3085905338943577,0.38392679273076913,0.38087852957200674,0.09300501012778116,0.26760748414610436,0.5018935210797975,0.2422467300764848,0.2342860369336931,0.428244286648479,0.42384744683568865,0.10800673248291665,0.29491952901919494,0.5643561476441893,0.252208227524056,0.26943661862499435,0.728955443940092,0.7411998383239735,0.08622986273667742,0.6083559788726816,0.8330331966719052,0.11829236403063899,0.22467721779922367,0.5115894273464336,0.5135320084929881,0.09084862163168049,0.38866603048822795,0.6308428134959395,0.17758111637080493,0.24217678300771156,0.539855020689684,0.5410703249479131,0.08383949752099232,0.43551420638415184,0.646546638937375,0.15530002372467402,0.21103243255322313,0.36486488709002646,0.3495602521552716,0.09987137598346466,0.24817403128310586,0.5018302043379493,0.2737215323184072,0.25365617305484345,0.226545475853647,0.21672874269444412,0.07048890305546876,0.14651470963037438,0.3222789423603372,0.31114681407721434,0.17576423272996283,0.24697826348796242,0.2324195167956668,0.0762844353264453,0.16215765373782573,0.3535687989691542,0.3088710490110129,0.1914111452313285
1250,Çerkezköy,Tekirdağ,2020,0.5935584755079989,0.5839543219646338,0.12974651013016897,0.43154601157139694,0.7754104828506706,0.21859094846404983,0.34386447127927366,0.3915668561966221,0.37299314413844936,0.10562506674795848,0.2675817610032237,0.5449173266918115,0.26974976323052147,0.2773355656885878,0.40902685809560496,0.388727359621442,0.12665153772132615,0.26372058865350084,0.588059546900191,0.30964112799586113,0.3243389582466902,0.7611763726409367,0.7841485131173098,0.10537718880348043,0.604519130311504,0.8798733543758086,0.13843991036909012,0.27535422406430465,0.5512982608509907,0.5682610463055559,0.11259057086985773,0.3887147704210853,0.6894618990407072,0.20422805378718512,0.3007471286196219,0.6212326326997167,0.6268966610269774,0.11527545728906938,0.46278054811638003,0.7674840352960601,0.18555924338377394,0.3047034871796801,0.47006131520543004,0.4551811568218932,0.1565568004994363,0.2754974357950252,0.6854225141182981,0.3330561257333345,0.4099250783232729,0.2936753799095795,0.2832268001605748,0.11112338472271616,0.1583425764133426,0.4432585757029684,0.3783884939790671,0.2849159992896258,0.32507776082359485,0.2988013797712465,0.14297557583672427,0.1582794599441074,0.5213936624732762,0.43981961569592176,0.3631142025291688
1250,Çerkezköy,Tekirdağ,2021,0.6740119025582425,0.6854870982216398,0.1108041551885428,0.5214441156318597,0.8104630098763939,0.16439495321667263,0.2890188942445342,0.44017529059506794,0.4395035168028221,0.09556380792421082,0.31450673226943127,0.5684195879025863,0.21710398099588735,0.253912855633155,0.5086073685552402,0.5097696952148956,0.11299641779930311,0.35736639927148717,0.6582124676436002,0.22216826728303776,0.30084606837211303,0.7379865334700094,0.7549123572396451,0.0938109405583908,0.6005616081928655,0.844794458017255,0.1271174151610764,0.24423284982438942,0.525722877172449,0.5331518996779421,0.09874289029204489,0.38862011629208004,0.650372565512772,0.18782308052319166,0.26175244922069196,0.5567998786501145,0.5566456646953009,0.09337252151312288,0.43158457394331506,0.677698201855979,0.1676949386905253,0.2461136279126639,0.5233686991339489,0.5272016603950784,0.15603899739990687,0.31665131711526073,0.7147432346562564,0.29814354136599003,0.3980919175409957,0.32249656922182074,0.3163887901984463,0.11662446931436257,0.1757905886099003,0.45708481496229825,0.3616301084869697,0.281294226352398,0.33759867515554204,0.3378856246143027,0.12914317015529694,0.17786465348402228,0.5020121240542037,0.3825345881342595,0.32414747057018145
1250,Çerkezköy,Tekirdağ,2022,0.5217328438132812,0.5137507694661057,0.11668203128722165,0.3730549181047914,0.6776906363525533,0.22364325472478794,0.3046357182477619,0.31436299976318294,0.30659362634037823,0.07945207672940358,0.21674194686399,0.4199525080922943,0.25273991146940544,0.20321056122830428,0.35040926127672417,0.3397882288982958,0.09924656490658196,0.2305281483121279,0.4880112700228285,0.2832304276005001,0.25748312171070065,0.7260166824650544,0.7392683073092134,0.10610658990930948,0.5711548958505903,0.8564150521207229,0.14614896939977237,0.28526015627013257,0.5096161963531862,0.5058904939246813,0.10765743225539476,0.36515133791456944,0.6542738867994319,0.21125198340592666,0.28912254888486244,0.5740888796781105,0.5800518219318388,0.10240326571449751,0.43553636747479296,0.7051084006249473,0.1783752818412275,0.2695720331501543,0.41679134072457313,0.4042250173341168,0.12908674424079253,0.25969427466352535,0.5916183560963625,0.3097155138021366,0.33192408143283714,0.25763031532083586,0.2480355219527677,0.08723639217503336,0.15425965621550972,0.3730065217982467,0.33861074177701056,0.218746865582737,0.25879810495746125,0.24408631293959154,0.09102523276718093,0.15427795831829888,0.38475504273225797,0.35172294937067944,0.2304770844139591
1250,Çerkezköy,Tekirdağ,2023,0.5360970491821208,0.5331711467092691,0.1245846604477574,0.3768463755846723,0.7051626359812216,0.23239199066256006,0.3283162603965493,0.3455385033650739,0.33785622547888566,0.09381258010170603,0.2324043346202375,0.47452961253916154,0.27149674837420257,0.24212527791892405,0.34563693618964,0.3339984842632767,0.10657120346307139,0.21694821708568207,0.49023758754687535,0.30833279752427606,0.2732893704611933,0.7867830149277341,0.821296892224228,0.11484956362526498,0.6065184955727564,0.9052786573608905,0.1459736184516056,0.29876016178813414,0.5774846696075772,0.5996255758724137,0.12894554286943688,0.3888643516678001,0.7325004006188793,0.2232882527549351,0.34363604895107924,0.6429700974937544,0.6582568265290154,0.12561603343907837,0.4629257739362253,0.7949138107981649,0.19536839104760786,0.3319880368619396,0.5810097154273662,0.5878342195031571,0.15573997409096904,0.3690560695723562,0.7832399466298648,0.26805055054271043,0.41418387705750864,0.38767718585303196,0.38482469820290693,0.12190978145593649,0.2286272205574229,0.5486260746517339,0.3144620986341775,0.31999885409431095,0.39104133776684824,0.38474508760554543,0.1174177101682797,0.24414933548597445,0.5448026591546336,0.3002693035954373,0.3006533236686591
1250,Çerkezköy,Tekirdağ,2024,0.607002385822582,0.6113307756505841,0.12185130984259016,0.4473844846134164,0.7636086429408357,0.20074271977936758,0.31622415832741935,0.37956424109720777,0.37694265964954105,0.09145824147369819,0.2637462104238874,0.49800616103092643,0.24095589513205856,0.23425995060703902,0.4230313350941027,0.4160082014901403,0.11638509798623682,0.27936797787765416,0.5760502037205487,0.2751216950875451,0.29668222584289455,0.7255130459153818,0.7431149902665426,0.10857554944430012,0.5596441888809204,0.8545055548156072,0.14965347633040843,0.2948613659346868,0.5089022411233891,0.5097993716264613,0.10609705040717733,0.36133034979487755,0.6503436152124187,0.20848218347981867,0.28901326541754113,0.561429813734359,0.5645145478704467,0.10633278147700474,0.42002989928293144,0.6972957964465476,0.1893963927026437,0.27726589716361616,0.33484165186512455,0.322244303689486,0.08620271929284186,0.23636803602405193,0.4511188110624402,0.25744323865528124,0.21475077503838824,0.21292529193866874,0.20513590956128383,0.05936019999411817,0.1464605794993661,0.2909995263636928,0.278784166285029,0.1445389468643267,0.22352482879684243,0.2128412043717042,0.05934305340546909,0.15824289842275685,0.30267644160781126,0.2654875242490618,0.1444335431850544
1258,Çorlu,Tekirdağ,2017,0.5406595114807785,0.5429909059575411,0.13981313074445972,0.35550677460149605,0.7225873050042083,0.258597375567359,0.36708053040271227,0.35361279421526404,0.3476496676206884,0.10675112061270527,0.21490213889103815,0.4959558703881774,0.3018870424346689,0.28105373149713925,0.34204067967079743,0.3300491169684624,0.1174491407016939,0.1933839270840873,0.5019280933083239,0.3433776965205856,0.3085441662242366,0.8138130133728989,0.8456889301895038,0.09848680893818507,0.6660614135571649,0.9120791161486852,0.1210189654377734,0.24601770259152034,0.6162249596352379,0.6347813686049157,0.10553622443447523,0.46286148705283353,0.7363618896866876,0.17126249559405268,0.27350040263385406,0.6644614994825442,0.6698967832668921,0.1256986181015917,0.49417211774001624,0.8261929593482537,0.18917366649456846,0.3320208416082374,0.425155598834296,0.4179652208014782,0.14938035775366945,0.24610112604595877,0.6288093591316781,0.35135455857395476,0.38270823308571933,0.25628503310323947,0.24601915437370436,0.10853630365188696,0.1290117995400733,0.4021564278437384,0.423498408540171,0.2731446283036651,0.25671423845203234,0.230423575290934,0.1254421071555652,0.1212165602617191,0.41784925276541685,0.48864491471907334,0.2966326925036977
1258,Çorlu,Tekirdağ,2018,0.7396067983412924,0.753937643455136,0.12314725359087483,0.5664029584207493,0.8866445429895337,0.16650367988376494,0.3202415845687844,0.49342989727058817,0.5019751548518135,0.1169950791514541,0.33398989949683866,0.6425594056600786,0.2371057769272057,0.30856950616323997,0.49223377576704935,0.48824280113994223,0.14243382240944374,0.3085994049226731,0.6835599994608726,0.28936214746232863,0.3749605945381995,0.7639453982498907,0.7743992409094628,0.08604066816615702,0.6474478288650714,0.8681357259938937,0.11262672484612918,0.2206878971288223,0.5539142972869838,0.5527234481380368,0.08698863216575535,0.4394390468475094,0.6698717767966322,0.15704348595408507,0.23043272994912284,0.5799547654461761,0.5800520966419869,0.10243125816331654,0.4472916041718762,0.7129333324102104,0.17661939217710054,0.2656417282383342,0.2689793886851288,0.24802007173626564,0.08605904426150014,0.18559583751281936,0.3847546747103955,0.3199466125720217,0.19915883719757613,0.16538883471095248,0.1503657654665851,0.05800224812214829,0.11137781386099482,0.24018590453691277,0.3507023205255538,0.12880809067591795,0.16380069351696044,0.14648306960870716,0.06371291484280092,0.10356758306060292,0.24022236213021858,0.3889660872296849,0.13665477906961565
1258,Çorlu,Tekirdağ,2019,0.6594959689664952,0.6699233811347087,0.13653772422674118,0.4707121165311511,0.8339671770655259,0.20703344774147936,0.36325506053437484,0.46806556516923564,0.4667855242561873,0.1227106500126675,0.3066692065160185,0.6347883439435443,0.2621655151416656,0.32811913742752585,0.4784889169049198,0.46680757017408686,0.15075518744692396,0.2910000278272352,0.6815804114545316,0.31506516059363693,0.3905803836272964,0.7613838833093015,0.7802829598556703,0.09453741762599985,0.6220727284581061,0.8681644507783033,0.12416524659689356,0.24609172232019716,0.5613651893563397,0.560523361197047,0.10287682925228371,0.41992256867532624,0.6933330988204495,0.18326186091132957,0.27341053014512323,0.5991980929177471,0.6035180907432268,0.11235595815577032,0.4472635576321771,0.7441519835027431,0.18751054031007006,0.296888425870566,0.2793447188183929,0.25191605470437267,0.09182708557224023,0.1973017849069387,0.40429804826696425,0.3287231846038181,0.20699626336002555,0.1738755771924125,0.15426781121012567,0.06528016750720093,0.1152771049094255,0.25975649055732936,0.37544184503244654,0.14447938564790386,0.18377464382137804,0.1620889503258376,0.06896254429485951,0.127039933087206,0.27147396761779535,0.3752560356579359,0.14443403453058937
1258,Çorlu,Tekirdağ,2020,0.6223840385629309,0.6269406105981821,0.13792145528319963,0.4355661193590614,0.8027176315983742,0.2216018514897278,0.36715151223931275,0.43414858167898407,0.43165550314107726,0.11320132220907142,0.2870723013982204,0.5839762214847453,0.2607432731238868,0.2969039200865249,0.4317680546062747,0.4198862225252765,0.14485703604585934,0.2519868644275739,0.6308643130117119,0.3354973451612883,0.37887744858413797,0.7994969807441282,0.8291178643602042,0.09641124988661076,0.6533294378709501,0.8935463035054796,0.1205898861517606,0.2402168656345295,0.6073281873543878,0.6308676012765917,0.09703069745295097,0.46294308576228266,0.7089502656219446,0.15976649770798745,0.24600717985966197,0.6685683062684817,0.6854984261061551,0.12136473633517453,0.4902052759438178,0.8105504414933006,0.18152929954540387,0.3203451655494828,0.3628166209888151,0.3319857408150559,0.14043568843967777,0.20708985266102392,0.57424510247209,0.38707071373118573,0.3671552498110661,0.21211226594269983,0.1933599247558341,0.08862298582282951,0.1191856604046664,0.3378588885187235,0.41781169716403954,0.2186732281140571,0.2079844279429936,0.16990708394180432,0.11648643864990087,0.09573486311915023,0.3769688920708078,0.5600728852730676,0.28123402895165756
1258,Çorlu,Tekirdağ,2021,0.7181311349235944,0.7383298672764745,0.11468916937638698,0.5586401488250847,0.8475381884129655,0.1597050507893511,0.28889803958788074,0.49049450661071226,0.4980244926753759,0.09998465640021831,0.3535344155498274,0.6152520973972556,0.20384459979196567,0.2617176818474282,0.5610155931124324,0.5664098435999497,0.13071549863811488,0.38679265740753244,0.7304438973327295,0.23299797767282085,0.3436512399251971,0.8109504299559929,0.8339849372302617,0.09147331450256294,0.677717843597341,0.9042716243058985,0.11279766447318715,0.22655378070855747,0.6122645582005731,0.6269461594044534,0.10022714533636182,0.47072038230560304,0.7284827063766328,0.16369908072243533,0.2577623240710298,0.63831455698401,0.6425841192733728,0.11586852180831553,0.48245761743872684,0.7871133518947258,0.18152260596372094,0.3046557344559989,0.5423842013023346,0.5371360008027044,0.17101486209377675,0.31837549528448517,0.7792650363052834,0.3153020712682043,0.46088954102079827,0.3466611392528545,0.33204702796627283,0.13345399859273302,0.18358920977921725,0.5351368168199274,0.38496959561248,0.3515476070407102,0.3671999471948786,0.33986385314499046,0.15701674635350285,0.18365416231636392,0.5976954642436002,0.42760557988362585,0.4140413019272363
