ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum,NDVI_greenup_mean,NDVI_peak_mean,NDVI_harvest_mean,NDRE_greenup_mean,NDRE_peak_mean,NDRE_harvest_mean,EVI_greenup_mean,EVI_peak_mean,EVI_harvest_mean,clay_0_30_mean,sand_0_30_mean,silt_0_30_mean,phh2o_0_30_mean,soc_0_30_mean,cec_0_30_mean,bdod_0_30_mean,nitrogen_0_30_mean,cfvo_0_30_mean,awc_0_30
1258,Çorlu,Tekirdağ,2024,160.0,2694.8700000000003,615.275,0,135.59,,7.81,5.0200000000000005,0.1057432703610228,47,27.701935483870965,33.66193548387097,10.677814207650274,805.9199999999998,4080.68,0.4653029005524581,0.5875873159226604,0.3302891454841808,0.3267684858632139,0.4025651524477002,0.20656824366532,0.335322846380737,0.4278104482581009,0.2066423099580158,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1295,Merkez,Edirne,2017,252.0,2400.0550000000003,550.7,0,278.05999999999995,,58.8,11.7,0.1970094465124196,42,25.526129032258066,33.60096774193548,14.345792349726777,775.2200000000001,4016.24,0.5075066475093337,0.7746709732611236,0.6065280177685809,0.2687603004276497,0.5664311355718782,0.3897757178058498,0.3298813809156445,0.6274806913100462,0.4767207411866982,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2018,262.0,2478.4700000000003,527.24,0,255.97000000000003,,79.02000000000001,1.62,0.1917127138163484,38,24.903548387096777,30.955483870967743,13.20918032786885,733.86,4012.95,0.4700016099299395,0.7009350868058436,0.4383033250027463,0.2910203118140085,0.4836371622195926,0.2801619146373445,0.3256411805760378,0.5521909270557978,0.324806058069882,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2019,262.0,2444.41,540.6949999999999,0,249.86,,49.06,38.69,0.1798377745444139,44,25.4158064516129,33.05064516129032,14.052240437158472,756.7299999999999,3987.36,0.4905763113491293,0.7409227827606849,0.4776398937612721,0.29774926662919,0.5358325076606761,0.2970582850386432,0.3449255853912162,0.5969755800878701,0.3547910777797296,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2020,254.0,2437.1900000000005,570.1449999999999,0,232.21,,0.6900000000000001,5.71,0.1643408622039882,56,26.316129032258072,34.38032258064517,14.233551912568307,836.0299999999999,4054.02,0.4112947125666951,0.7834505769588108,0.6116353924526591,0.2280838862624721,0.5779864249322582,0.3889871368395914,0.2673083940193932,0.6312058447286079,0.4742036888803715,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2021,258.0,2375.25,598.9699999999999,0,223.95,,14.43,13.18,0.1669580034955597,54,27.21903225806452,35.25774193548387,13.4903825136612,823.1500000000002,3943.41,0.4464067087335561,0.7249639588830608,0.5006840009561063,0.2558422854517669,0.5284963457362765,0.3180332995108451,0.2854574461711794,0.5819122375261823,0.3936869259079538,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2022,250.0,2475.5550000000003,585.2600000000001,0,230.32,,22.35,52.86000000000001,0.1622056771806218,49,26.874838709677416,34.89290322580646,14.071912568306008,831.5500000000002,4073.07,0.5755703085453441,0.7499753808795548,0.5472948293637652,0.3470309437594321,0.5347428963019147,0.3418564142125117,0.393958574532084,0.5876924947797376,0.416752166512694,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2023,202.0,2509.65,629.6449999999999,0,222.94,,21.450000000000003,12.349999999999998,0.166507560570836,55,28.30967741935484,36.32774193548387,13.614590163934428,808.1800000000001,3806.9699999999993,0.35173627361389,0.7425996221092452,0.5618162397898144,0.1814145074965335,0.5434318185872666,0.3664130934229794,0.2143775827969165,0.5809975440249034,0.4495230466613639,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1295,Merkez,Edirne,2024,123.0,2781.3,639.84,0,184.0,,23.96,12.02,0.1225132004475646,56,28.700645161290325,36.40741935483871,14.36863387978142,779.2800000000002,4035.940000000001,0.462264046278438,0.7971186347010956,0.6257372314692062,0.2531081073851102,0.5939828206735932,0.3814648938285271,0.2810058563208098,0.6463594372398302,0.4925786264487672,35.35330777128564,26.776215061773332,37.87055623511415,7.127822326580659,16.259891495052056,25.235007996989395,1.4078286236065178,15.338191217992945,9.871617606339337,0.144080682175144
1307,Enez,Edirne,2017,256.0,2512.3,555.5749999999999,0,160.38,,31.68,6.6,0.1502766983184117,13,25.80258064516129,29.98451612903226,7.314426229508195,819.4899999999999,4238.02,0.4398444411718754,0.7631798444791814,0.5606830214473378,0.2075299388470727,0.5351390847153705,0.3449636884088702,0.268485561279677,0.6209888754482156,0.4376086725088408,33.34704617384148,31.319618831223384,35.33356255220343,7.05404419860516,24.59054110973175,22.46671644384755,1.4442541526154065,18.876399105180163,13.301773156465895,0.1442056554679942
