ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1270,Demirköy,Kırklareli,2021,362.0,3062.9700000000003,482.105,69,776.73,494.75000000000006,54.71,74.81999999999998,0.8801944646097158,3,15.39516129032258,21.19451612903225,9.326423611111112,680.8100000000001,3826.01
1270,Demirköy,Kırklareli,2022,317.0,2896.835,476.085,53,626.64,457.45,15.510000000000002,60.790000000000006,0.6695271957803659,2,15.161612903225809,21.873548387096776,9.54861111111111,762.4200000000001,3943.88
1270,Demirköy,Kırklareli,2023,292.0,3298.16,439.58,64,369.83,172.64,33.09,26.25,0.4003399924173053,5,13.853870967741935,19.211935483870967,9.918368055555556,575.88,3779.36
1270,Demirköy,Kırklareli,2024,256.0,3584.52,446.68,54,537.18,380.67,33.62,7.72,0.4961897011291543,15,14.19064516129032,19.92258064516129,10.481764705882354,673.8800000000001,4062.81
1295,Merkez,Edirne,2017,393.0,3188.985,531.135,41,472.69,241.06,51.78,62.53,0.4285052580550198,16,16.962903225806453,23.64806451612903,11.602256944444443,684.0300000000001,4037.23
1295,Merkez,Edirne,2018,353.0,3539.675,574.44,63,748.51,444.69000000000005,34.14,109.17,0.7098542466262228,12,18.432258064516127,24.756129032258062,10.727638888888889,701.0600000000002,3943.71
1295,Merkez,Edirne,2019,394.0,3449.5,564.4200000000001,61,508.44999999999993,317.59,52.16,39.81,0.4725824622884783,24,17.897096774193546,24.77193548387097,11.233263888888889,673.7900000000001,3915.13
1295,Merkez,Edirne,2020,361.0,3631.35,536.795,53,459.74,201.71,68.32,67.11,0.4173304635985683,14,17.11064516129032,23.886774193548398,11.59311418685121,647.6200000000001,4062.52
1295,Merkez,Edirne,2021,491.0,3457.36,534.4899999999999,65,766.32,524.36,62.82,63.43,0.762296726303387,9,17.01967741935484,23.34354838709677,10.538819444444446,695.1699999999998,3892.06
1295,Merkez,Edirne,2022,408.0,3348.3099999999995,558.62,52,539.45,394.35,27.95,48.02,0.4944896884234087,26,18.017741935483876,25.44516129032258,11.27670138888889,745.6100000000001,3999.72
1295,Merkez,Edirne,2023,559.0,3719.805,497.77,58,427.99,196.42,50.190000000000005,36.72,0.4112992986392858,13,15.911612903225809,21.90903225806451,11.1140625,566.0899999999999,3829.06
1295,Merkez,Edirne,2024,370.0,4118.15,526.735,48,424.34,269.43,44.82,9.53,0.33920741740881,29,16.817419354838712,23.703548387096777,11.899031141868512,655.75,4102.01
1307,Enez,Edirne,2017,335.0,3900.325,556.225,59,443.15,302.7900000000001,32.68,35.68,0.5085841818835534,8,17.9441935483871,21.24709677419355,5.832604166666666,710.1300000000002,4264.71
1307,Enez,Edirne,2018,334.0,4356.275,611.96,34,621.89,436.86,29.010000000000005,60.55,0.7417498931043742,0,19.66193548387097,22.973225806451616,5.4521875,686.61,4162.33
1307,Enez,Edirne,2019,321.0,4108.8150000000005,584.575,49,576.85,399.13000000000005,22.84,35.85,0.711402023912258,11,18.70387096774194,21.58129032258064,5.510243055555555,709.0600000000001,4098.429999999999
1307,Enez,Edirne,2020,309.0,4322.995,557.43,36,463.41,263.12,59.8,37.66,0.5436903279438609,1,18.04548387096774,21.127419354838707,5.596851211072664,708.0,4263.72
