ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum,NDVI_greenup_mean,EVI_greenup_mean,EVI2_greenup_mean,NDRE_greenup_mean,CIre_greenup_mean,NDWI_greenup_mean,GNDVI_greenup_mean,OSAVI_greenup_mean,NDVI_peak_mean,EVI_peak_mean,EVI2_peak_mean,NDRE_peak_mean,CIre_peak_mean,NDWI_peak_mean,GNDVI_peak_mean,OSAVI_peak_mean,NDVI_harvest_mean,EVI_harvest_mean,EVI2_harvest_mean,NDRE_harvest_mean,CIre_harvest_mean,NDWI_harvest_mean,GNDVI_harvest_mean,OSAVI_harvest_mean
1258,Çorlu,Tekirdağ,2021,250.0,2382.5199999999995,577.4,0,211.36,,13.469999999999995,12.929999999999998,0.1844493398684364,34,26.508064516129032,32.46129032258064,10.046939890710384,819.3400000000001,3896.35,0.4729255604619071,0.3248713538959683,0.3052313968198172,0.3008835468464957,0.9754057318724708,0.1075218424556805,0.503616205538104,0.3301098984138495,0.3356366037994979,0.235075058671666,0.2240388517785585,0.2121389159726235,0.5426095603884723,-0.0662002376346075,0.4287760540880967,0.2438800274164819,0.2160990218807195,0.135659374334941,0.1260903381520745,0.1318559741975943,0.2546663743273577,-0.162372653366449,0.3375025683311965,0.1478007070829597
1258,Çorlu,Tekirdağ,2022,174.0,2436.91,533.1850000000001,0,193.1,,21.9,42.79,0.1586001923201454,22,25.059677419354845,30.976129032258065,10.63912568306011,833.4399999999999,4065.29,0.4033516196658507,0.2759865312854603,0.2674757094193825,0.2648607104318727,0.7766373577506596,0.01597133671097,0.5008234461664957,0.2893107612141076,0.3253321488507487,0.2319675209212086,0.2172712162618048,0.2112834594709861,0.5827446785787159,-0.0644797319965148,0.4221553533483151,0.2362759280795,0.2361059757751149,0.1483749816666978,0.1382661105099796,0.150515451207668,0.2912395137819799,-0.1895100037374052,0.3537343680710156,0.1630274998219265
1258,Çorlu,Tekirdağ,2023,88.0,2486.13,603.845,0,186.24,,11.19,3.1899999999999995,0.1596350414261402,44,27.444193548387094,33.73064516129032,10.268415300546447,833.3900000000002,3850.99,0.4139542725899473,0.2733865312717607,0.2598283922422409,0.2698880309069697,0.7592598665549327,0.0596875257013099,0.4770222324001012,0.2870270813644515,0.248664667648926,0.1727829078680004,0.1648524690886638,0.1533396157657125,0.3445896329683705,-0.1255713740777951,0.3723783428088488,0.181616016151051,0.1879494809047751,0.1265964697408639,0.1218186427837046,0.1112129930438586,0.1886701587664201,-0.1705199746889794,0.342009569002189,0.1362237075395249
1258,Çorlu,Tekirdağ,2024,160.0,2694.8700000000003,615.275,0,135.59,,7.81,5.0200000000000005,0.1057432703610228,47,27.701935483870965,33.66193548387097,10.677814207650274,805.9199999999998,4080.68,0.3286659117838765,0.231585409034488,0.2238741577946351,0.2169094402732673,0.5324041093375266,-0.0018503989534954,0.4540020943986095,0.2412209402170637,0.2278780992267027,0.1608980757600584,0.1529104155096343,0.1339757633106618,0.2876622415221156,-0.1218243344941758,0.3590155296971047,0.1670475956077831,0.1879757849185536,0.1147852673286971,0.1056294331148737,0.1105418328573371,0.2057305298164657,-0.2227461666247295,0.310163064743244,0.1277616994841902
1295,Merkez,Edirne,2017,252.0,2400.0550000000003,550.7,0,278.05999999999995,,58.8,11.7,0.1970094465124196,42,25.526129032258066,33.60096774193548,14.345792349726777,775.2200000000001,4016.24,0.5237746118623281,0.3853883662573416,0.3630527588762515,0.3308881168056212,1.2180372933085393,0.1145042958101135,0.5426169934282058,0.3737121173694275,0.3470086417092645,0.24307164405971,0.2259067883520056,0.2245838163143951,0.7263287443093482,-0.0570673580305847,0.4212461085348301,0.2465732050220652,0.2796368772358676,0.1906672298581272,0.1787587158505565,0.1769996061473593,0.4559347163456545,-0.1179646489138113,0.3796474554444135,0.1980961505844502
1295,Merkez,Edirne,2018,262.0,2478.4700000000003,527.24,0,255.97000000000003,,79.02000000000001,1.62,0.1917127138163484,38,24.903548387096777,30.955483870967743,13.20918032786885,733.86,4012.95,0.3864161296760814,0.2697886469098763,0.2480620054027432,0.2472130785256904,0.7159407897045279,0.0026447597989547,0.4439895552872197,0.2730152556694158,0.4560226955315356,0.3260913840850687,0.2979284736719693,0.2971545921365269,1.0281251099180937,0.0418949671073323,0.4690753739924977,0.3218290840737227,0.3076497114990373,0.2068017932092035,0.1944329947480013,0.1947416306137601,0.4828801913962455,-0.0982894559048394,0.3993492987669715,0.2165877377432005
1295,Merkez,Edirne,2019,262.0,2444.41,540.6949999999999,0,249.86,,49.06,38.69,0.1798377745444139,44,25.4158064516129,33.05064516129032,14.052240437158472,756.7299999999999,3987.36,0.4687745193699233,0.3526759646407379,0.3151730082148387,0.3097296170155801,1.056166184623214,0.0948109017397699,0.491412868778764,0.3338869154842582,0.3819704139410385,0.2760955763547033,0.2509548898962805,0.2506366377113708,0.8410310102678115,-0.0312033115465751,0.4379551964622523,0.2719771002784839,0.2776468803946993,0.1875894696293784,0.1730284270393343,0.1747007598346631,0.4165988144172781,-0.1121354425738831,0.3738693906307826,0.194225628293907
1295,Merkez,Edirne,2020,254.0,2437.1900000000005,570.1449999999999,0,232.21,,0.6900000000000001,5.71,0.1643408622039882,56,26.316129032258072,34.38032258064517,14.233551912568307,836.0299999999999,4054.02,0.4212943085435526,0.2864213526189256,0.261130266442072,0.2737696257278345,0.8669572750355686,0.0311789630347382,0.4567565416445457,0.2907505638782893,0.3124822588864022,0.227376027687074,0.2108382713618026,0.2037054811754836,0.665399501136391,-0.0639441975449666,0.406420145986217,0.2260363020651399,0.2497251096778243,0.1760171845568743,0.1703410477892898,0.1538614111476758,0.3947510739768169,-0.0993520923890834,0.3778613318325455,0.1827502630459675
1295,Merkez,Edirne,2021,258.0,2375.25,598.9699999999999,0,223.95,,14.43,13.18,0.1669580034955597,54,27.21903225806452,35.25774193548387,13.4903825136612,823.1500000000002,3943.41,0.4776524305714718,0.3266596091365696,0.2955526248830809,0.3085170899610541,1.0310144840503537,0.0943551232210801,0.4871990214957243,0.3270923160717408,0.3787346253430246,0.2783915838523217,0.2560860077970845,0.2504876533846915,0.8323537043512276,-0.0082058031196259,0.4450941053155774,0.27405805216004,0.2767354408008793,0.1973496166334165,0.1823369258605468,0.1741390161069789,0.4371312616020155,-0.1025752665483999,0.3805967927880527,0.1995133076260055
1295,Merkez,Edirne,2022,250.0,2475.5550000000003,585.2600000000001,0,230.32,,22.35,52.86000000000001,0.1622056771806218,49,26.874838709677416,34.89290322580646,14.071912568306008,831.5500000000002,4073.07,0.4742214423537224,0.3502577716540859,0.3191871024637848,0.3195210994593477,1.1839197708858875,0.0822809014792811,0.5083549722291985,0.336728655782795,0.354463022289898,0.2595590642740671,0.2390548168183735,0.2249190369086919,0.7345910063420915,-0.013802930727832,0.4235768095003239,0.2561151897558675,0.3292313956853822,0.2250765644175971,0.2071988584743647,0.2109651106813405,0.5388626469175434,-0.0892968443901515,0.4049799898620017,0.2310467920492022
1295,Merkez,Edirne,2023,202.0,2509.65,629.6449999999999,0,222.94,,21.450000000000003,12.349999999999998,0.166507560570836,55,28.30967741935484,36.32774193548387,13.614590163934428,808.1800000000001,3806.9699999999993,0.4250842280992065,0.2923234615196984,0.2766772380150069,0.2707037516757387,0.8038904502574625,0.0887361883310974,0.4882315266124779,0.2995285231104886,0.3528401039298435,0.2542765189129329,0.2351140877849874,0.2341730192339411,0.7764002876998293,-0.0358645761535772,0.4309499388769026,0.2543156347631317,0.2712074983014238,0.1986616356973323,0.1845182387144666,0.1694236195674417,0.4448581661876984,-0.1004338417096934,0.3779484609558391,0.1975804000187268
1295,Merkez,Edirne,2024,123.0,2781.3,639.84,0,184.0,,23.96,12.02,0.1225132004475646,56,28.700645161290325,36.40741935483871,14.36863387978142,779.2800000000002,4035.940000000001,0.3630953257192296,0.2550939441356979,0.2381124876539881,0.2399141651826113,0.6685863033725923,0.014031121248394,0.4439450584768575,0.2598550655767499,0.2854845250193745,0.2076402945395764,0.1917915970892765,0.1836806141336374,0.628126143093527,-0.0907955207462083,0.3851948609761653,0.2063783325073033,0.2452153823076366,0.169716514869454,0.1570507625605521,0.1492946900788112,0.3655481427866207,-0.1452591509448437,0.3515128149111911,0.1740839249884519
1307,Enez,Edirne,2017,256.0,2512.3,555.5749999999999,0,160.38,,31.68,6.6,0.1502766983184117,13,25.80258064516129,29.98451612903226,7.314426229508195,819.4899999999999,4238.02,0.4170440761538898,0.2860211558493003,0.2650188776197227,0.2451951807309883,0.7346260603600077,0.0669833160933786,0.4525119864445071,0.2895591203630301,0.3848097794480012,0.297338015388565,0.2757436579620168,0.2501173283460591,0.8835745565569386,0.0188835559425358,0.4458187477867377,0.2844618532433573,0.292749492426648,0.2179220846925589,0.2081309876868425,0.1767092967384766,0.4488792980458068,-0.0473276922954867,0.3992460394976966,0.21792260962025
1307,Enez,Edirne,2018,276.0,2664.84,573.1500000000001,0,198.28,,56.56,0.17,0.1943268895427443,0,26.562903225806448,29.557741935483868,6.832240437158468,798.4799999999999,4150.03,0.3226366025761906,0.2245016135425591,0.2051532635445559,0.1926413632777465,0.4910204982887392,0.0188963465215889,0.3931198472750208,0.2277102763169163,0.3842859867603359,0.2936364358364399,0.2709035879913543,0.2519009165062305,0.9497554016505834,-0.0056078641755422,0.4347107234014108,0.2811789070072109,0.2969031793552004,0.2196751744532463,0.2060443707196893,0.184491714964353,0.4851221035038236,-0.0734405929517499,0.3872918213749911,0.217097957690329
1307,Enez,Edirne,2019,282.0,2557.26,542.53,0,175.67000000000002,,35.38,11.73,0.1680550582871994,10,25.52612903225806,29.41354838709677,6.953442622950819,824.9899999999999,4212.64,0.3405376512339393,0.2298052902625408,0.2070938367187386,0.2032868462502879,0.5551972221463921,-0.0091217617517299,0.4000543339113898,0.234705639863523,0.3988684671695104,0.3157647342188777,0.2883871922301336,0.2638482962412528,0.9576492989134856,0.0233245853445289,0.4485319644707292,0.2954960395499176,0.2920491046217102,0.2161894769476341,0.2019129866257756,0.1774871785706151,0.433901298725827,-0.0463993690441451,0.3861055062713324,0.214289106712216
1307,Enez,Edirne,2020,292.0,2505.085,556.035,0,177.70999999999998,,2.72,5.619999999999998,0.1659613397629723,15,25.85967741935484,30.2858064516129,7.215573770491804,878.3400000000001,4285.5,0.3598214638743837,0.242177307900248,0.220434888938546,0.2179315350315361,0.6349800739730677,0.010343635233351,0.4125259953578196,0.2472080816981014,0.3623196110906398,0.2766328774787651,0.2560103198057614,0.2364969353583788,0.862145256513962,0.0036385581347249,0.4318717965221655,0.2664818043694343,0.2864316624360632,0.2191591511785169,0.2077907206683856,0.1725013308020079,0.4801820182072648,-0.0467446513968311,0.3883462576728115,0.214421149414146
1307,Enez,Edirne,2021,202.0,2523.885,591.835,0,202.38,,6.430000000000001,6.0,0.1999666781704514,19,27.08096774193549,31.023870967741928,6.549125683060111,852.5899999999999,4231.27,0.3866138013022035,0.2582630080268865,0.236367236541024,0.2274088956226005,0.6308705900091506,0.0721427847970949,0.4227330749868244,0.2659757603935278,0.3896885005224946,0.3003623219119369,0.2815596295293202,0.2593830876482703,0.9673967355533952,0.0271785143778826,0.4587998927581881,0.289067755566666,0.2888360577107601,0.2135657212200886,0.2029534397363927,0.1725237688957296,0.4255164954412381,-0.0427074668912344,0.3978148137585225,0.2141013361516993
1307,Enez,Edirne,2022,195.0,2538.4350000000004,552.26,0,192.88,,20.98,78.08,0.1820536449611694,8,25.737419354838707,30.04290322580645,7.119071038251366,846.59,4259.530000000001,0.3522942311742465,0.2336371189262574,0.2160613315485592,0.2086416830750189,0.5452018811167761,0.0284535820880234,0.4152506918156974,0.2439781329161691,0.3972612168556459,0.3034380422082033,0.2795877858941028,0.2623566063523331,0.958236693545799,0.0257470657429813,0.4526191011643607,0.2912680441621376,0.3484531511441411,0.2547735162508364,0.2340309005481093,0.2163596056974336,0.5725111912146006,-0.0271137226508619,0.4113486501159611,0.2516132403129055
1307,Enez,Edirne,2023,157.0,2548.4450000000006,604.4449999999999,0,149.02,,10.38,1.16,0.1502411724007007,19,27.56032258064516,31.494516129032256,6.963333333333333,852.4700000000001,3944.62,0.286094009376536,0.1825436288084934,0.1669164051693696,0.1611760149309192,0.3821441261948065,0.0096056044358877,0.3606350404913523,0.1939566059019058,0.3602644768410267,0.2689550760426246,0.2497946027055282,0.2372664183738757,0.8060638235110177,-0.0054269945305572,0.4367967136636403,0.2635714792412654,0.2980987704346861,0.2233047615390029,0.2156470878119702,0.1763696945701658,0.4585767546406933,-0.0339891430053185,0.4077433900531872,0.2226670398940085
