ilce_id,ilce,il,year,NDVI_greenup_mean,NDVI_greenup_median,NDVI_greenup_stdDev,NDVI_greenup_p10,NDVI_greenup_p90,NDVI_greenup_cv,NDVI_greenup_range,NDRE_greenup_mean,NDRE_greenup_median,NDRE_greenup_stdDev,NDRE_greenup_p10,NDRE_greenup_p90,NDRE_greenup_cv,NDRE_greenup_range,EVI_greenup_mean,EVI_greenup_median,EVI_greenup_stdDev,EVI_greenup_p10,EVI_greenup_p90,EVI_greenup_cv,EVI_greenup_range,NDVI_peak_mean,NDVI_peak_median,NDVI_peak_stdDev,NDVI_peak_p10,NDVI_peak_p90,NDVI_peak_cv,NDVI_peak_range,NDRE_peak_mean,NDRE_peak_median,NDRE_peak_stdDev,NDRE_peak_p10,NDRE_peak_p90,NDRE_peak_cv,NDRE_peak_range,EVI_peak_mean,EVI_peak_median,EVI_peak_stdDev,EVI_peak_p10,EVI_peak_p90,EVI_peak_cv,EVI_peak_range,NDVI_harvest_mean,NDVI_harvest_median,NDVI_harvest_stdDev,NDVI_harvest_p10,NDVI_harvest_p90,NDVI_harvest_cv,NDVI_harvest_range,NDRE_harvest_mean,NDRE_harvest_median,NDRE_harvest_stdDev,NDRE_harvest_p10,NDRE_harvest_p90,NDRE_harvest_cv,NDRE_harvest_range,EVI_harvest_mean,EVI_harvest_median,EVI_harvest_stdDev,EVI_harvest_p10,EVI_harvest_p90,EVI_harvest_cv,EVI_harvest_range
1385,Havsa,Edirne,2019,0.5116339212364818,0.5214777701123026,0.17419249871863107,0.263651991248174,0.7402506097358094,0.3404631543929976,0.47659861848763535,0.33435601861184133,0.33009244395213455,0.14471764537808426,0.14264892966800238,0.5331521307567156,0.4328250048523548,0.3905032010887133,0.3801125940941057,0.36529383023427753,0.16407676797378482,0.17376614080250655,0.6073670103867014,0.43165306944069265,0.43360086958419486,0.6819295762371426,0.6553254880160057,0.1321997133403807,0.5204799296979036,0.87207613636804,0.19386124014425785,0.35159620667013647,0.4827583268549193,0.44339638980448093,0.13722527494287926,0.32616611548403807,0.6855259682490565,0.28425252825130204,0.3593598527650185,0.5304172189245493,0.497978444700365,0.13834905837100492,0.3731058887806801,0.7363256143874513,0.260830631877893,0.3632197256067712,0.39793722164997014,0.33004873271529833,0.19847784200045523,0.18947242787614327,0.7089681873231851,0.498766717969998,0.5194957594470418,0.2521655636912224,0.20902007863566993,0.13104074194592177,0.11912917009790698,0.4550384126110231,0.5196615272431949,0.33590924251311616,0.2848578043970562,0.22079211711454966,0.171044261139373,0.11522645115148004,0.5645155491395841,0.600454888365841,0.44928909798810407
1385,Havsa,Edirne,2020,0.43664015864403116,0.40412021757758165,0.16482752755861785,0.24806875408050516,0.6894544092017465,0.3774905360754798,0.44138565512124134,0.2711982546465668,0.22069339619623235,0.15037130441744795,0.11533404127654866,0.5056788674310634,0.5544700301018384,0.3903448261545147,0.28124458693292254,0.24030847507476624,0.13685856232491794,0.1426048449287784,0.4862382971397235,0.48661758726598714,0.3436334522109451,0.736531916906838,0.7724644207465212,0.1163759582601973,0.5497631602668865,0.8623420090122512,0.15800531597996914,0.3125788487453647,0.5398969029687798,0.5606046731273333,0.11456753847297294,0.3691705335996589,0.6777004372972212,0.2122026220987564,0.3085299036975623,0.5653521211210014,0.5800888136134783,0.11878962949524131,0.39634244433989924,0.7168835648805092,0.21011618256547931,0.32054112054060996,0.5172724052002807,0.5449424457919164,0.23047720956707105,0.20109144223270417,0.798820669000799,0.4455625454789792,0.5977292267680948,0.33324158798148124,0.3419719244883134,0.1560687677835064,0.1269464790075975,0.537103887150685,0.46833520608532025,0.41015740814308754,0.3727221444153486,0.3612694099799295,0.1967893774403637,0.1269334005461984,0.6348152768001615,0.5279787648492075,0.5078818762539631
1385,Havsa,Edirne,2021,0.4469950022795808,0.4257779261123151,0.16642421267365268,0.23823849972403685,0.6834923312210966,0.37231783761546344,0.44525383149705977,0.27689234210148145,0.2519926906426438,0.1426399456230958,0.11520045656016317,0.48245834430751866,0.5151458669478769,0.36725788774735546,0.29252185696696986,0.2597250181353442,0.1490434543347469,0.13090216356002535,0.5059373929945555,0.5095121980973071,0.37503522943453016,0.6967940429096987,0.7060145442826408,0.1281518508109993,0.5224571004261542,0.8564819503316909,0.18391639841789978,0.3340248499055367,0.5036330980096795,0.5019415944729775,0.12419935338732849,0.34569890534534403,0.6698862292766571,0.24660681332929685,0.32418732393131305,0.5419255232868765,0.5488912200730953,0.138581212859042,0.35736590903991067,0.7284735726132087,0.2557200332963132,0.371107663573298,0.47859771849016,0.46289521227018354,0.2055865026987885,0.21288445397804495,0.7441991295730859,0.4295601394577383,0.5313146755950409,0.30950426373222706,0.29882523043954856,0.14088764320098893,0.13472581518757468,0.49801421202424356,0.4552042078582811,0.3632883968366689,0.3443706513156345,0.29494907942569465,0.18857358350011144,0.12299296134362336,0.6113982096859838,0.5475890084700437,0.48840524834236043
1385,Havsa,Edirne,2022,0.5907400725332543,0.6112490565322791,0.17777546188809873,0.33793125481441105,0.8106357604144384,0.300936858956849,0.47270450560002736,0.3977036548018969,0.404253178116718,0.16046133712587682,0.17773745995314166,0.6074031653086136,0.40346960654863834,0.42966570535547194,0.43055753178129497,0.42376268889956553,0.1868105245907895,0.18954470501382412,0.6817693916139274,0.4338805172398688,0.4922246866001032,0.6838807552526114,0.6747700402016469,0.12481260353542459,0.5204968909271587,0.8525705278679739,0.1825063837179062,0.33207363694081526,0.4784635355454261,0.45511335781462675,0.12785495276875447,0.3262361438279088,0.6582662377540351,0.2672198470109238,0.33203009392612637,0.5224021853753589,0.5097962864458347,0.11886755668591147,0.3769714114077479,0.6856130935664946,0.2275403128348366,0.30864168215874666,0.48317687065966164,0.45900256348466245,0.18968581418557495,0.24413576585833086,0.7559087380206873,0.39258049319828714,0.5117729721623564,0.3164208371474241,0.29484886078113703,0.1335820813332579,0.15427082569380743,0.5136734357901982,0.4221658805327681,0.35940261009639074,0.33851386935164307,0.2908899137515671,0.17190326705238626,0.14651182481474853,0.6073105054796585,0.507817500599409,0.4607986806649099
1385,Havsa,Edirne,2023,0.31641377999586096,0.29100356825702955,0.12280094438640982,0.19334891971972615,0.45878296632978466,0.38810239044587813,0.26543404661005854,0.18938530547934032,0.16596854486852475,0.09506810370056512,0.09963806573654906,0.3026837826447682,0.5019824714485883,0.20304571690821915,0.20309234998820433,0.17777741801257108,0.10317817167938036,0.1114244451869711,0.3144938208911355,0.5080357368722799,0.2030693757041644,0.7004503940150261,0.7197232293231147,0.12704466920708835,0.522432673160704,0.8544620064351831,0.18137568383516817,0.33202933327447914,0.5151406519724668,0.5136551710835644,0.12317768344204609,0.35754301775552466,0.6856253000159577,0.23911466309327434,0.328082282260433,0.5216054157584504,0.5293654958343157,0.12824255132471324,0.34963006620506343,0.6855881294801268,0.24586123427848172,0.3359580632750634,0.4745086303310674,0.45116072846596633,0.23083042459341088,0.19333327366447373,0.7753159860868094,0.4864620153112056,0.5819827124223357,0.31612725547248327,0.2909365573045123,0.16989134427774988,0.11914097023954172,0.548827386604977,0.5374144156720386,0.42968641636543525,0.3506829157033163,0.30283689389077917,0.20337761729950757,0.1191144575210727,0.6424951180410088,0.5799473204778772,0.523380660519936
1385,Havsa,Edirne,2024,0.5215110200204158,0.5019631049772598,0.1663906297958118,0.31850731668171584,0.7714346707368097,0.3190548682735372,0.4529273540550939,0.33275994902803047,0.2832681498091136,0.16460637876463557,0.15431706022852143,0.5877044537829973,0.49467004441321677,0.43338739355447586,0.33685935275060425,0.29502125487535735,0.14810113109037185,0.18161786360535914,0.5722943485726615,0.4396527211759484,0.39067648496730234,0.7597571758490425,0.7939123345225044,0.11920080764167733,0.5654818891368297,0.8915929915835556,0.15689329621463366,0.3261111024467259,0.5610793575903615,0.59174532433108,0.11678752038104093,0.38079560608477203,0.6932627063087048,0.20814795411936424,0.31246710022393276,0.5875269841976886,0.5995892880828739,0.12182423411651618,0.40824199645266795,0.7441051507799017,0.20735087475663122,0.33586315432723374,0.5547769179416557,0.6542496301625904,0.23488839610974124,0.18534746769158927,0.8028409832274362,0.42339251780919224,0.617493515535847,0.35416125027803097,0.3926662545468242,0.16053834960359745,0.11138246216365376,0.544794836330935,0.45329168416242127,0.4334123741672812,0.41027155459639,0.470558829115196,0.2050484774842237,0.11529108057349456,0.650302853227762,0.49978721455827674,0.5350117726542675
1388,Hayrabolu,Tekirdağ,2017,0.6445933566363353,0.699267269635296,0.1916351117113877,0.33985512531164813,0.8476153431562653,0.2972961321093847,0.5077602178446172,0.4253678303940737,0.46486401370895153,0.15194183346638696,0.1914280693646949,0.5897969821561634,0.3572010448595123,0.39836891279146847,0.5107870187327336,0.535145891968387,0.2101878908379457,0.19918736913855942,0.7772446505893893,0.4114981061175428,0.5780572814508299,0.6481942947243203,0.6396502563303481,0.09350455527514333,0.530264539738697,0.7763604532146251,0.14425390046808603,0.24609591347592807,0.4206269994878473,0.40818165185501104,0.08746500680897977,0.31837797610495866,0.5370647567182354,0.20793959235968348,0.21868678061327673,0.485987677891978,0.4628913977504298,0.110342515478127,0.36525648630022556,0.6425620884417492,0.22704796952208564,0.27730560214152367,0.285903233330644,0.22846822859985613,0.15106700639223747,0.18558606532781743,0.4941133102946163,0.5283850925097098,0.30852724496679884,0.18373931046854544,0.14645536960176925,0.10437314575125306,0.11529008320220711,0.3222356301415974,0.5680501656673019,0.20694554693939027,0.18925298203981325,0.14253489884810278,0.12766421516631907,0.11143141535495922,0.326128090836875,0.6745691073943674,0.2146966754819158
1388,Hayrabolu,Tekirdağ,2018,0.4615448991342064,0.47268401077587463,0.15163081760725436,0.24607171150504645,0.6600452523377605,0.3285288557877956,0.413973540832714,0.30076018957172923,0.31055791569976565,0.12271360938302071,0.12694731285410776,0.4550574067164115,0.4080114777084032,0.3281100938623037,0.33240394641688537,0.3261833989152524,0.1392523853707333,0.1464909783656929,0.5175545560826628,0.4189251868751568,0.37106357771696985,0.6664139168067816,0.6532978692190372,0.10440936841243667,0.5361391551975411,0.8251654073453499,0.1566734514079916,0.28902625214780886,0.44032941643930407,0.4238063875884223,0.10648885768879886,0.3183737380913405,0.5996130917742751,0.24183907255144174,0.2812393536829346,0.5024178808219433,0.4863371991751915,0.1244698827146064,0.3574561211243351,0.6776965464655406,0.24774174539922175,0.32024042534120545,0.3160769782777097,0.23033766175969128,0.18680902550216255,0.1759773909851946,0.6679504021739245,0.5910238275501024,0.49197301118872994,0.20107680553699675,0.14645570394363597,0.1232882077422479,0.10749283629120647,0.41210934845214,0.6131398766406387,0.3046165121609335,0.2088926112737968,0.13861849603816218,0.16251451686177432,0.09576984883063193,0.5058653650016428,0.7779811639616375,0.41009551617101087
1388,Hayrabolu,Tekirdağ,2019,0.4775466400353395,0.4805063084157065,0.16133769561861624,0.2617129370557141,0.6913851914111093,0.3378469914617699,0.42967225435539524,0.3013535318917883,0.3008109952491232,0.1404926367757401,0.11325555751368602,0.48825084016127845,0.46620537643537213,0.3749952826475924,0.3462764387706672,0.33205248432057416,0.16119197369894336,0.14459404174444648,0.5664045522671387,0.4655008416720433,0.42181051052269225,0.6768080267934243,0.651375891234851,0.12208035010622295,0.5302732021391664,0.8740154019994962,0.1803766286351748,0.34374219986032983,0.4631682713101374,0.43556631306813226,0.1196674062627428,0.3261809322753899,0.6542992431344151,0.25836702053067345,0.3281183108590252,0.5172374440390011,0.47849720963388814,0.14751200808087023,0.3535187569852134,0.7519722597793411,0.28519205208536186,0.3984535027941277,0.3149375628072129,0.21287062274627677,0.19516348497096844,0.16606712459319475,0.6659791799385668,0.6196894496527128,0.4999120553453721,0.1949902559245236,0.138634259554245,0.12014345771261273,0.09969483938911432,0.40424268869912583,0.616151084796348,0.3045478493100115,0.22135580777491853,0.1365135628208009,0.16987321422000204,0.09799010796490243,0.5273688836829729,0.7674215369706242,0.4293787757180704
1388,Hayrabolu,Tekirdağ,2020,0.4311894025900646,0.41600431283246153,0.1882652684630556,0.20120405704578348,0.693345683205133,0.4366184960302491,0.49214162615934953,0.2737952284517001,0.2636590809272245,0.15673293225188648,0.08008580134324594,0.49019116856182987,0.5724458133847118,0.4101053672185839,0.3185316784717222,0.2772998988399209,0.18466253926599446,0.11338238870089092,0.5820234120019184,0.5797305315188234,0.4686410233010275,0.6570492023715192,0.616178998733206,0.12707821649993348,0.5165845666135056,0.8623253770360222,0.19340745874321735,0.3457408104225166,0.45101932494296787,0.41601313145271857,0.11313355633041931,0.33009359038425606,0.6308339370183411,0.25083970924023097,0.30074034663408505,0.47928344964526226,0.42769815481989076,0.15071996650004008,0.32225609805325667,0.7246079114621292,0.31446937425357424,0.40235181340887255,0.3443795628886183,0.216737336975977,0.21714173231547837,0.16212945055135913,0.7050268778168579,0.6305302512556702,0.5428974272654987,0.2129259372559382,0.1386185419169484,0.13857233429714297,0.09578226437646824,0.4394396949832457,0.6508006308812356,0.34365743060677745,0.24081615357649283,0.1346931087497104,0.1845338915893975,0.09577594867209459,0.5567001941300387,0.7662853544032799,0.4609242454579441
1388,Hayrabolu,Tekirdağ,2021,0.2887419670967667,0.25387712489481146,0.12646756233905795,0.16803334807085687,0.4492213000550039,0.43799508471407833,0.28118795198414703,0.16776995257763105,0.14448075844227856,0.09428229386328962,0.08221838322205054,0.28514687067341926,0.5619736574680321,0.2029284874513687,0.17534234815836364,0.14448612905504857,0.10402786820841996,0.09000246895747314,0.2928851665344944,0.5932843337678203,0.20288269757702126,0.6351766590147679,0.6083970610527148,0.10467000573120892,0.524409732400957,0.8095337937544724,0.16478880992504374,0.2851240613535154,0.43861524969950816,0.4120993529964974,0.09574485425976609,0.34571222569370663,0.587837565427228,0.21828893164421467,0.24212533973352135,0.46787752356666046,0.4277342084949098,0.12451592298577795,0.3457425760473702,0.6698841211271789,0.2661293110140984,0.3241415450798087,0.3155512139653285,0.24022861222494038,0.17466995113295553,0.18559530869318105,0.6621624178954372,0.5535391511824371,0.4765671092022561,0.19629194483953702,0.15035626222473444,0.11396373653361279,0.11141539208171261,0.40036960790403187,0.5805828488111158,0.2889542158223193,0.19813619096623272,0.1347319955606411,0.15282068806501983,0.09969541570713368,0.47853774880849115,0.7712911372716569,0.37884233310135745
