site_id,season,date,t2m_mean,t2m_max,t2m_min,tp_sum,ssr_sum,GDD,GDD_cum,evaporation_mm,drought_index_7d,temp_amplitude,dew_depression,NDVI_int,EVI_int,NDWI_int,NDVI_trend_7d,sin_doy,cos_doy,surveyed
EVR_01,2025,2025-02-05,2.0329,5.3983,-1.0971,0.0334,125.96083,0.0,109.23055,12.3,-59.2384,6.4954,8.0059,0.2251900971924841,0.12447745019130461,-0.5955790174669943,-0.0023274732188069414,0.580454927809098,0.8142923779467267,True
EVR_01,2025,2025-02-06,0.9585,4.5424,-1.5136,0.0334,147.38992,0.0,109.23055,12.7,-64.74270000000001,6.056,8.1094,0.24043736323491274,0.12502719719250685,-0.5618995600910697,0.008701042035653334,0.5943761565849831,0.804187157621448,True
EVR_01,2025,2025-02-07,0.7827,4.7154,-2.3871,0.0692,126.85726,0.0,109.23055,9.799999999999999,-67.6799,7.1025,5.7137,0.23934549285206277,0.13946084412404985,-0.5609981562832048,-0.0006725626967275522,0.6081214998935418,0.7938439653781019,True
EVR_01,2025,2025-02-08,1.0332,4.0808,-0.9458,2.8176,80.3735,0.0,109.23055,7.2,-64.1269,5.0266,4.5486,0.25047828698109714,0.13992109145818626,-0.5584491591223136,0.024873281167837685,0.6216868902665479,0.7832658619336791,True
EVR_01,2025,2025-02-09,0.4624,3.3566,-1.1697,2.3673,77.46536,0.0,109.23055,7.1000000000000005,-61.540000000000006,4.5263,4.9315,0.24691127703492283,0.14778711019094612,-0.5463297916646775,-0.011618342124634584,0.6350683134867438,0.7724559775191742,True
EVR_01,2025,2025-02-10,0.9006,4.9914,-1.8131,1.258,112.910424,0.0,109.23055,9.2,-62.394400000000005,6.804499999999999,4.8802,0.2501759628232689,0.13264284046895639,-0.580524092604549,0.018411751462523718,0.6482618097757122,0.7614175109532997,True
EVR_01,2025,2025-02-11,0.1458,4.727,-3.5273,0.3346,139.74147,0.0,109.23055,9.799999999999999,-61.1865,8.2543,5.2159,0.24878940445467496,0.13970390001094565,-0.5767702239269249,0.01274709638667959,0.6612634749656386,0.7501537286959042,True
EVR_01,2025,2025-02-12,1.1004,6.2644,-2.0954,4.8063,126.872136,0.0,109.23055,9.9,-54.0136,8.3598,3.8304,0.25119262605585346,0.15330578484767896,-0.580782607327823,0.026002528863369373,0.6740694616546161,0.7386679638813748,True
EVR_01,2025,2025-02-13,2.6516,7.3549,-2.2052,0.3787,156.35366,0.0,109.23055,10.0,-50.968300000000006,9.5601,3.8120000000000003,0.197181574759363,0.10583230214540984,-0.5924069001910899,-0.043255788475549756,0.6866759803451553,0.726963615332308,True
EVR_01,2025,2025-02-14,7.393,12.3811,1.0064,0.1355,116.13307,1.6937499999999996,110.9243,10.5,-51.602000000000004,11.3747,4.1623,0.23381977179471275,0.13004406786255945,-0.6146200138149899,-0.005525721057350025,0.6990793005655562,0.7150441465537444,True
EVR_01,2025,2025-02-15,9.1676,13.9177,5.6554,74.803,105.0673,4.78655,115.71085,13.0,14.58339999999999,8.2623,1.9377000000000004,0.18216202682426613,0.11393597917680544,-0.6365534638615323,-0.06831626015683101,0.7112757519738152,0.7029130847082615,True
EVR_01,2025,2025-02-16,6.9148,8.6393,5.6612,18.6259,40.37955,2.1502499999999998,117.8611,8.200000000000001,29.74199999999999,2.9781000000000004,1.5652999999999997,0.21572196921453585,0.12577853228218983,-0.5956948538937146,-0.03118930782038698,0.7232617254437388,0.6905740195722293,True
EVR_01,2025,2025-02-17,4.958,5.9775,4.4597,257.7149,19.964686,0.21860000000000035,118.0797,8.8,286.59889999999996,1.5178000000000003,1.1626000000000003,0.20403008855494778,0.0960155750562524,-0.5822606728345485,-0.046145874268321146,0.7350336741329413,0.6780306024735382,True
EVR_01,2025,2025-02-18,4.3964,6.9998,0.4264,22.9442,62.22905,0.0,118.0797,13.2,305.8085,6.5733999999999995,3.2984,0.17931220801284206,0.1039728276711035,-0.636824262411387,-0.0694771964418329,0.746588114532413,0.6652865452111116,True
EVR_01,2025,2025-02-19,0.6098,3.4414,-2.026,21.3989,105.75907,0.0,118.0797,9.5,322.80109999999996,5.4674,3.2929999999999997,0.2015467554505108,0.1127930737070743,-0.617366037379353,-0.049645870605342673,0.7579216274973472,0.6523456189565257,True
EVR_01,2025,2025-02-20,-0.8797,3.5072,-3.9111,2.2137,147.1097,0.0,118.0797,14.0,320.6361,7.4183,6.7896,0.19671238265198304,0.126440147105553,-0.6278493443544383,-0.00046919210737994543,0.7690308592589181,0.6392116531380588,True
EVR_01,2025,2025-02-21,-1.9925,1.9179,-4.987,0.038,168.27349,0.0,118.0797,14.4,316.6386,6.9049,7.403600000000001,0.20002171895658458,0.09745994025105055,-0.5986445455646505,-0.03379805283812817,0.7799125224167177,0.6258885343075018,True
EVR_01,2025,2025-02-22,-1.9492,3.0092,-5.5175,0.2244,160.26515,0.0,118.0797,11.6,243.45999999999998,8.5267,7.0697,0.20522454369214066,0.10413630905754157,-0.6141038183655587,0.023062516867874527,0.7905633969115482,0.612380204990065,True
EVR_01,2025,2025-02-23,-1.0404,3.6534,-5.0989,1.5461,147.79958,0.0,118.0797,9.4,225.18019999999999,8.7523,4.9882,0.2118182875203055,0.11127745924169387,-0.6176610405631633,-0.00390368169423036,0.8009803309782905,0.5986906625177214,True
EVR_01,2025,2025-02-24,0.2341,5.0652,-3.9167,0.1548,171.55499,0.0,118.0797,11.1,-34.6799,8.9819,4.5961,0.23872993632922787,0.13179522590612924,-0.5861569199023942,0.03469984777428009,0.8111602420785621,0.5848239578463322,True
EVR_01,2025,2025-02-25,4.1815,8.9665,-1.1405,4.2624,115.33209,0.0,118.0797,7.8,-47.9617,10.107,2.798,0.24969565258000714,0.1309312219036557,-0.5440045150187685,0.07038344456716508,0.8211001178128892,0.5707841943569036,True
EVR_01,2025,2025-02-26,5.7651,10.5837,0.5252,0.5222,131.679256,0.5544500000000001,118.63415,11.700000000000001,-71.03840000000001,10.0585,2.0472,0.2529294863725661,0.14385578820712558,-0.5718502079793777,0.051382730922055336,0.8307970168121247,0.5565755266413303,True
EVR_01,2025,2025-02-27,8.5452,13.4968,4.3247,3.4086,114.792344,3.91075,122.5449,11.2,-67.0435,9.1721,2.313299999999999,0.2532351036338542,0.15589788494715057,-0.5849932103259242,0.056522720981871166,0.8402480696078469,0.5422021592729844,True
EVR_01,2025,2025-02-28,8.1937,13.2359,4.781,5.7089,125.09995,4.00845,126.55335,13.799999999999999,-60.7726,8.454900000000002,2.3786999999999994,0.23369588909272992,0.11235515231975148,-0.621297922717157,0.03367417013614535,0.8494504794814806,0.527668345562516,True
EVR_01,2025,2025-03-01,7.4103,11.9382,3.7142,0.3881,166.66154,2.8262,129.37955,17.4,-66.40889999999999,8.224,3.1558,0.23931355617322958,0.13778574288473797,-0.570189963276989,0.03408901248108892,0.8584015232918917,0.512978386299228,True
EVR_01,2025,2025-03-02,7.3584,13.2946,1.9795,34.1904,145.95437,2.6370500000000003,132.0166,15.9,-40.264599999999994,11.315100000000001,2.5749999999999993,0.22727802830348898,0.11877911026698094,-0.6063100839353252,0.01545974078318349,0.8670985522812081,0.4981366284784055,True
EVR_01,2025,2025-03-03,5.1263,8.6723,1.6316,9.2988,152.14813,0.15195000000000025,132.16855,20.5,-40.5206,7.0407,4.9886,0.22533378156443387,0.12953732715646368,-0.5844369974197309,-0.013396154764794,0.8755389928586302,0.4831474640149687,True
EVR_01,2025,2025-03-04,4.299,8.5139,0.5805,0.3292,148.43312,0.0,132.16855,16.2,-52.8538,7.9334,4.9801,0.24426741363311075,0.1345201653176675,-0.5646112736217678,-0.0054282389468963965,0.8837203473619977,0.4680153284438345,True
EVR_01,2025,2025-03-05,5.6591,12.9385,-0.607,0.0069,198.8109,1.16575,133.33429999999998,19.7,-61.36909999999999,13.545499999999999,4.5603,0.2158070820318441,0.1094155782390023,-0.5926761999093249,-0.03712240434072203,0.8916401947968874,0.45274469960737107,True
EVR_01,2025,2025-03-06,8.06,16.132,0.5732,0.0004,207.78864,3.3526000000000007,136.6869,23.5,-77.0773,15.558800000000002,6.7029000000000005,0.24284681032226216,0.14247723616134692,-0.6052516865961277,-0.01038829331159205,0.8992961915530253,0.4373400963303323,True
EVR_01,2025,2025-03-07,8.0105,16.077,0.9178,0.0,214.84098,3.4974000000000007,140.1843,26.599999999999998,-95.58619999999999,15.159200000000002,9.0083,0.2585388258525708,0.1500161037123762,-0.5702096504892974,0.024842936759840895,0.9066860720977985,0.4218060770826634,True
EVR_01,2025,2025-03-08,8.0368,15.52,1.9253,0.0291,206.22646,3.72265,143.90695,24.8,-103.3452,13.5947,7.679099999999999,0.235262460494702,0.14090161783226704,-0.6002718447216421,-0.004051095678527572,0.9138076496466615,0.4061472386305789,True
EVR_01,2025,2025-03-09,8.2322,15.4068,1.5137,0.0108,207.81763,3.4602500000000003,147.3672,23.400000000000002,-145.0248,13.8931,5.1854000000000005,0.24891521163231387,0.1095436144994302,-0.5474657612101109,0.021637183328824888,0.9206588168102428,0.3903682146763026,True
EVR_01,2025,2025-03-10,10.7611,17.6301,2.8656,0.0111,215.88808,5.24785,152.61505,25.6,-159.4125,14.764499999999998,5.2437000000000005,0.27160686002854145,0.13857805485022376,-0.5580299614776487,0.04627307846410758,0.9272375462179537,0.374473674486883,True
EVR_01,2025,2025-03-11,13.4336,18.7726,7.855,0.0309,205.95246,8.3138,160.92885,25.9,-169.4108,10.9176,4.844799999999999,0.2723444968649141,0.15739219254625492,-0.548756851449104,0.02807708323180333,0.9335418911179212,0.35846832151248087,True
EVR_01,2025,2025-03-12,15.5112,21.202,9.4604,0.2835,174.05592,10.3312,171.26005,27.3,-176.73420000000002,11.741600000000002,7.4778,0.23291035639887805,0.13314484278422153,-0.5480861371917647,0.01710327436703396,0.9395699859530622,0.342356891994542,True
EVR_01,2025,2025-03-13,16.1588,21.606,10.9886,1.6859,177.14995,11.2973,182.55735,32.4,-183.9487,10.617400000000002,10.2135,0.25247472702446433,0.13888770142763507,-0.5669359322450087,0.009627916702202172,0.945320046913132,0.3261441535642696,True
EVR_01,2025,2025-03-14,17.1536,22.3365,13.6361,0.1122,214.82776,12.9863,195.54365,34.0,-191.23649999999998,8.7004,6.9375,0.2600268725086252,0.15044744361866838,-0.6065099522527275,0.0014880466560543981,0.9507903724625832,0.3098349038318025,True
EVR_01,2025,2025-03-15,17.3028,24.3587,10.7271,0.0171,202.05813,12.5429,208.08655,32.7,-199.1485,13.631599999999999,8.447300000000002,0.2446896413098683,0.1486620460167988,-0.563006374406586,0.009427180815166303,0.9559793438440766,0.2934339689665273,True
EVR_01,2025,2025-03-16,17.4897,24.7027,10.9166,0.0189,201.46554,12.809650000000001,220.8962,36.8,-212.54039999999998,13.7861,9.585799999999999,0.22068095459413226,0.13827910099551882,-0.5905704421623331,-0.02823425703818161,0.9608854255574977,0.27694620226893646,True
EVR_01,2025,2025-03-17,13.821,19.4832,8.88,22.9706,187.3382,9.1816,230.0778,26.1,-190.08089999999999,10.6032,3.9841999999999995,0.2565312974600355,0.13048520411483355,-0.5343349381516306,-0.015075562568505951,0.9655071658143364,0.2603764827344581,True
EVR_01,2025,2025-03-18,5.4914,8.8803,2.0678,64.3103,121.12546,0.4740500000000001,230.55185,23.8,-123.7015,6.8125,5.1475,0.25644792989765186,0.14702181229795572,-0.5702628222511652,-0.015896566967262216,0.969843196967294,0.24372971360968387,True
EVR_01,2025,2025-03-19,3.6035,8.0644,0.2367,3.2038,198.01995,0.0,230.55185,24.299999999999997,-117.7812,7.827699999999999,10.7201,0.2599856573265569,0.13817714334056333,-0.5488742569175662,0.02707530092767882,0.9738922359149924,0.22701082094141847,True
EVR_01,2025,2025-03-20,5.6326,10.953,-0.1845,0.0033,179.37754,0.38424999999999976,230.9361,22.1,-109.1638,11.1375,7.7643,0.2531514341647059,0.15231154485882853,-0.5600036774703836,0.0006767071402415947,0.9776530844816641,0.2102247521189836,True
EVR_01,2025,2025-03-21,6.8076,12.8369,0.6067,0.0047,224.778,1.7218,232.6579,25.7,-100.9713,12.2302,6.5003,0.23693702428734315,0.133255624940901,-0.5515091171776956,-0.023089848221282072,0.981124629771712,0.19337647441020586,True
EVR_01,2025,2025-03-22,7.777,13.123,2.7084,0.0091,242.79736,2.9156999999999993,235.5736,26.1,-94.3793,10.4146,5.775,0.26030885818691135,0.1286061173488747,-0.5779340037401346,0.01561921687704304,0.984305844499033,0.17647097349152166,True
EVR_01,2025,2025-03-23,11.1043,17.7517,3.6205,10.8604,212.61582,5.6861,241.2597,26.700000000000003,-73.43780000000001,14.1312,4.909400000000001,0.2765988497114585,0.14608489537491737,-0.5321027938210837,0.05591789511732623,0.9871957872910085,0.15951325197263655,True
EVR_01,2025,2025-03-24,14.7425,18.9259,10.7679,29.6846,148.57818,9.846899999999998,251.1066,28.2,-68.8238,8.158,6.613199999999999,0.26263446107786137,0.15164571027772938,-0.5662751375427093,0.006103163617825869,0.9897936029670716,0.14250832791617088,True
EVR_01,2025,2025-03-25,15.0444,18.3757,12.8661,21.1515,110.00342,10.620899999999999,261.7275,22.4,-110.5826,5.509599999999999,5.725999999999999,0.26207841872241167,0.13510935316430686,-0.5488642977938359,0.005630488824759805,0.992098522791769,0.12546123335273648,True
EVR_01,2025,2025-03-26,15.5205,21.1179,10.097,1.4817,200.11368,10.60745,272.33495,31.0,-119.00470000000001,11.0209,5.2806999999999995,0.2565101077722288,0.13326088930675845,-0.5155892404053282,-0.00347554955432805,0.9941098647022418,0.10837701279187609,True
EVR_01,2025,2025-03-27,15.3441,21.4554,10.1296,0.0648,181.16029,10.7925,283.12745,29.9,-126.7432,11.325800000000001,7.3618999999999994,0.24974690911793845,0.12997268493357825,-0.55422849055495,-0.0034045250467674704,0.9958270335100595,0.09126072172931188,True
EVR_01,2025,2025-03-28,12.5779,16.8642,7.739,21.4085,114.10942,7.3016000000000005,290.42905,18.4,-98.0394,9.1252,4.039299999999999,0.2410553086960614,0.12924504352930913,-0.5497093871982394,0.0041182844087182535,0.9972495210773451,0.07411742515094437,True
EVR_01,2025,2025-03-29,11.7319,17.3834,7.4325,18.0273,167.30216,7.407950000000001,297.837,24.5,-78.4212,9.9509,2.343499999999999,0.2452659312327095,0.12410124220216165,-0.5977350863053951,-0.01504292695420184,0.998376906467142,0.056952196034039754,True
EVR_01,2025,2025-03-30,12.2535,17.5434,7.6723,38.2776,195.63163,7.607849999999999,305.44485,27.799999999999997,-52.104,9.871099999999998,2.2249,0.25042867727103524,0.12732750106435425,-0.5759505047375182,-0.026170172440423245,0.9992088560679753,0.03977011384605572,True
EVR_01,2025,2025-03-31,11.869,16.1563,8.5613,40.9402,146.13226,7.3588000000000005,312.80365,23.0,-35.648399999999995,7.595000000000002,2.216899999999999,0.25542429485136625,0.13753685338028587,-0.5672211113088821,-0.007210166226495118,0.9997451236925734,0.022576263041545485,True
EVR_01,2025,2025-04-01,11.6001,14.9449,9.1851,52.6869,132.3317,7.065000000000001,319.86865,25.1,-6.812999999999999,5.7598,2.1173,0.2356344360501505,0.12516278814950474,-0.5692760561067305,-0.026443982672261168,0.9999855506507186,0.005375731557583884,True
EVR_01,2025,2025-04-02,10.0194,11.5865,8.9476,23.669,49.88176,5.267049999999999,325.1357,12.1,34.274300000000004,2.6388999999999996,1.6829,0.2445293880152609,0.13324328356900214,-0.5969993884931538,-0.011980719756967934,0.9999300657962057,-0.011826390691832589,True
EVR_01,2025,2025-04-03,11.6672,15.2022,8.7176,21.2529,179.2755,6.959899999999999,332.0956,28.299999999999997,57.062400000000004,6.4846,3.302299999999999,0.24150653079026999,0.13606854657889336,-0.5781700785091348,-0.008240378327668468,0.9995786855478958,-0.029025013321975237,True
EVR_01,2025,2025-04-04,11.4211,15.5514,6.6506,20.0478,199.7071,6.100999999999999,338.1966,30.599999999999998,43.50170000000001,8.9008,3.347899999999999,0.22221627142628028,0.12651280658618017,-0.5904282056289683,-0.018839037269781117,0.9989315138848577,-0.046215046983708354,True
EVR_01,2025,2025-04-05,11.7215,16.0571,7.0336,34.8821,198.33354,6.545349999999999,344.74195,27.400000000000002,57.4565,9.023499999999999,2.694700000000001,0.21654137338561097,0.1107573734682811,-0.5888999102526957,-0.028724557847098542,0.9979887423155984,-0.06339140486951038,True
EVR_01,2025,2025-04-06,10.5979,17.2635,4.8923,95.558,206.4481,6.0779,350.81985,34.3,108.2369,12.371200000000002,3.3511999999999995,0.23968954436503062,0.13720145677213108,-0.5822813813623349,-0.010739132906004617,0.9967506498213929,-0.08054900421874167,True
EVR_01,2025,2025-04-07,2.8,4.6693,0.8864,273.7018,54.03522,0.0,350.81985,18.8,345.19849999999997,3.7828999999999997,1.4757999999999998,0.21444397215440764,0.11604141598107519,-0.5916752477673695,-0.040980322696958615,0.9952176027737294,-0.09768276782171598,True
EVR_01,2025,2025-04-08,4.6054,9.4431,-1.1309,15.7993,192.7849,0.0,350.81985,26.599999999999998,306.8109,10.574,5.8997,0.23464848271190622,0.12699783810147974,-0.5734123902854074,-0.0009859533382442776,0.9933900548258936,-0.11478762552212701,True
EVR_01,2025,2025-04-09,5.3736,10.4018,-0.7945,4.0119,198.38114,0.0,350.81985,28.0,271.25379999999996,11.196299999999999,6.4146,0.22096428511840008,0.12789013179770967,-0.5774935925089639,-0.023565102896860812,0.9912685467787256,-0.13185851571739118,True
EVR_01,2025,2025-04-10,8.9075,14.1094,2.278,8.3797,236.12144,3.1936999999999998,354.01355,34.2,252.48059999999998,11.8314,5.538600000000001,0.2554445727542747,0.13683920395362897,-0.5571146992285507,0.013938041964004694,0.9888537064205885,-0.1488903868564548,True
EVR_01,2025,2025-04-11,5.706,10.7272,-0.6364,2.2082,236.7692,0.045399999999999885,354.05895,35.3,229.941,11.3636,8.5394,0.24449578177115303,0.12827106821345735,-0.5640657100639513,0.022279510344872744,0.986146248341595,-0.16587819893463143,True
