ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum,NDVI_greenup_mean,EVI_greenup_mean,EVI2_greenup_mean,NDRE_greenup_mean,CIre_greenup_mean,NDWI_greenup_mean,GNDVI_greenup_mean,OSAVI_greenup_mean,NDVI_peak_mean,EVI_peak_mean,EVI2_peak_mean,NDRE_peak_mean,CIre_peak_mean,NDWI_peak_mean,GNDVI_peak_mean,OSAVI_peak_mean,NDVI_grainfill_mean,EVI_grainfill_mean,EVI2_grainfill_mean,NDRE_grainfill_mean,CIre_grainfill_mean,NDWI_grainfill_mean,GNDVI_grainfill_mean,OSAVI_grainfill_mean,clay_0_30_mean,sand_0_30_mean,silt_0_30_mean,phh2o_0_30_mean,soc_0_30_mean,cec_0_30_mean,bdod_0_30_mean,nitrogen_0_30_mean,cfvo_0_30_mean,awc_0_30
1250,Çerkezköy,Tekirdağ,2019,380.0,3533.1400000000003,537.73,70,602.3399999999999,420.3,45.89,31.91,0.7594270768468212,3,17.195483870967745,21.890645161290323,7.0010763888888885,653.04,3666.96,0.4995502087588596,0.3570690937250706,0.3367626860200532,0.3228568890812631,0.9195635139123746,0.1068019251472285,0.5266890383878596,0.3589850636359177,0.5858408828617018,0.435852867306525,0.4077630517865345,0.4019186122179141,1.561638821394801,0.1880646835166574,0.5801442388349239,0.4237927336310132,0.4143430288855564,0.3084836563680668,0.2830297103350552,0.2680528246434859,0.7888668845768356,-0.0094425087588616,0.4756809555738663,0.3011573136004851,31.9667908052483,26.242462258012768,41.79087608069002,7.100608838302079,23.69421701576953,24.282936125449567,1.3650246400568329,20.502382465203077,12.247519678354616,0.1536602060877509
1250,Çerkezköy,Tekirdağ,2020,430.0,3752.65,503.47,52,512.21,291.21,75.82999999999998,57.650000000000006,0.6027197344743304,1,16.2,20.675806451612896,7.446262975778548,654.86,3874.39,0.4644124411938137,0.3091285366733141,0.2916586667750588,0.3011873037233208,0.866913247853568,0.0473625445207648,0.5152175167503033,0.3232763763182441,0.5577410102140167,0.4442547260103321,0.4105072868301864,0.3926093998823932,1.6052777454331633,0.1795372649113972,0.5624283360253177,0.4121211198128035,0.5027140566383564,0.3861726182794087,0.3462000098133335,0.3257711641788891,1.07511363639818,0.0784816162120062,0.514575356266012,0.3635383532910311,31.9667908052483,26.242462258012768,41.79087608069002,7.100608838302079,23.69421701576953,24.282936125449567,1.3650246400568329,20.502382465203077,12.247519678354616,0.1536602060877509
1250,Çerkezköy,Tekirdağ,2021,527.0,3643.27,516.915,42,650.78,403.28,48.96,65.54,0.8156656637291524,2,16.624838709677416,20.809354838709677,7.114513888888889,681.22,3707.88,0.5731483658079607,0.4229764723555249,0.3937524732712511,0.3701729795673073,1.1922091055904238,0.1917405535079421,0.5724420508558787,0.4130716288639572,0.6203977045399344,0.4650138134237383,0.4343696670480285,0.4334918808172608,1.7329288389851296,0.2456606641383394,0.6042791708490516,0.4495151539006626,0.4764062689258606,0.3207280309441689,0.3035847912742445,0.294128026798686,1.0648990043741546,0.0754040073387105,0.5132470056313655,0.3280046203357618,31.9667908052483,26.242462258012768,41.79087608069002,7.100608838302079,23.69421701576953,24.282936125449567,1.3650246400568329,20.502382465203077,12.247519678354616,0.1536602060877509
1250,Çerkezköy,Tekirdağ,2022,382.0,3393.71,501.945,55,584.62,381.41,17.490000000000002,47.02,0.7204421570493217,1,15.900645161290322,20.910000000000004,7.197361111111111,761.58,3809.49,0.4143197653301497,0.2712896393702501,0.256697862777573,0.2469020661833038,0.6023740646525975,0.0740567202118312,0.4807935666957622,0.2889010763162387,0.535872943836224,0.4178087216631579,0.3934866894891125,0.3676684660553642,1.412244736317278,0.1601861502061449,0.5424596852485035,0.3972715659527942,0.4037352327841162,0.2772281722482834,0.2659019976680649,0.253111045477054,0.6711320675371256,-0.0105774481131645,0.4791393303135633,0.2897150681048715,31.9667908052483,26.242462258012768,41.79087608069002,7.100608838302079,23.69421701576953,24.282936125449567,1.3650246400568329,20.502382465203077,12.247519678354616,0.1536602060877509
1250,Çerkezköy,Tekirdağ,2023,351.0,3764.72,462.485,49,381.76,164.4,33.57,21.58,0.485962425171175,1,14.684838709677422,18.50032258064516,7.158333333333335,576.3999999999999,3629.44,0.4520443237521045,0.2857647451452083,0.263813253431105,0.2899034534338097,0.7839997477865995,0.0502282695528214,0.4899488789614748,0.3040758381562079,0.6434835778912757,0.5193534870184535,0.4825380087069475,0.4639259228225502,2.299078605251819,0.274792404532251,0.6164640372774359,0.4763627025832695,0.4971295521823579,0.3410594995112158,0.3281478916225295,0.3294741350965785,1.04127416271677,0.0972425934512254,0.5367988025938962,0.3535868827278161,31.9667908052483,26.242462258012768,41.79087608069002,7.100608838302079,23.69421701576953,24.282936125449567,1.3650246400568329,20.502382465203077,12.247519678354616,0.1536602060877509
1250,Çerkezköy,Tekirdağ,2024,334.0,4064.28,482.81,55,565.8199999999999,405.67,35.77,8.19,0.6264416083397577,8,15.438709677419356,19.517741935483876,7.605813148788927,676.01,3874.4,0.5144793171725113,0.3496585919744784,0.3270697210496434,0.317903815125664,0.9125922750851364,0.1185657859107063,0.5367314297384336,0.3595620119838846,0.5645404874622502,0.4350680782957351,0.4046672861542702,0.3889392987066886,1.529847167986933,0.188296822472359,0.5589397756774742,0.4138672378185044,0.3342819208347025,0.2370833813455241,0.2255760384130074,0.2158861303726796,0.504253859574623,-0.0371638321411214,0.4422191014350413,0.2444051107670884,31.9667908052483,26.242462258012768,41.79087608069002,7.100608838302079,23.69421701576953,24.282936125449567,1.3650246400568329,20.502382465203077,12.247519678354616,0.1536602060877509
1258,Çorlu,Tekirdağ,2017,443.0,3444.4750000000004,519.705,65,535.49,357.32000000000005,28.89,45.42999999999999,0.5494985196144898,10,16.690967741935488,21.734193548387097,8.684548611111111,696.88,4022.21,0.4241748172982912,0.2590976493588547,0.2473893243972728,0.2753095806920029,0.7326422268546946,-0.0172783461523961,0.4710719857044601,0.2859334531352075,0.5905368448404034,0.4648950699767813,0.4404867447780091,0.4362283661756002,2.2060965689876224,0.1923217208612116,0.5901560609946288,0.4355727357109356,0.5056288363904055,0.3570024867551422,0.3422767460397471,0.3159302529497838,1.0956982505207666,0.1046617037152436,0.542267902407867,0.3564144917267232,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2018,324.0,3889.63,576.5649999999999,54,693.3799999999999,450.12,38.52,83.98,0.7380063893221427,2,18.40322580645161,23.19,8.399687499999999,674.3399999999999,3904.03,0.6078666931746534,0.3884410929361834,0.3754951046373497,0.3927173974113626,1.593591592230707,0.2177270924042466,0.5936275494794083,0.4121976686332727,0.5962902401529754,0.4400035433192051,0.4204042377413071,0.4225213009817101,1.742078780909891,0.2233183818500306,0.5918123992332085,0.4320031244899927,0.3218718772444642,0.2177880751972006,0.1999027275124283,0.2044285316556768,0.4991740981012349,-0.0710402273377004,0.4125474230305304,0.2261811349702351,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2019,418.0,3695.905,566.9650000000001,66,537.84,379.59,40.370000000000005,21.8,0.5843458230059949,14,18.18129032258064,23.116774193548384,8.343715277777777,660.11,3843.55,0.5425920073935738,0.383598792369291,0.3556847931375078,0.3813759388001589,1.3942345009125698,0.1472943657772203,0.5506496339637628,0.3781329086721263,0.6146434313646092,0.4739288943732532,0.4379554882884607,0.4463262599695977,2.0278049579479998,0.2423661028098824,0.5971387632850688,0.4464670264772362,0.3632052501213549,0.2607181578607307,0.2435446753948764,0.240123155616519,0.6983083499935555,-0.0109805247934116,0.4588889572053574,0.2618242525083577,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2020,391.0,3929.29,540.555,50,461.77,224.69,84.86999999999999,60.78,0.4697044771942579,6,17.358387096774194,22.42354838709677,8.739307958477507,655.2299999999999,4067.94,0.4886761536007007,0.3238296790357184,0.3022077229356676,0.3385891952641591,1.0879780508434065,0.0656303571401353,0.5208786189187843,0.334944374722481,0.5969171769270134,0.4821121171682842,0.4487848567265465,0.4470716452680707,2.1130736985628675,0.211845384767066,0.5934430400609886,0.4417727704889359,0.4584776318037191,0.3152361431633196,0.2938576113612698,0.2891853321291874,0.9356755605458786,0.0448986822881697,0.5050822281148175,0.3195457358804673,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2021,527.0,3818.0,544.74,39,644.16,399.12,69.66,56.11,0.725921769251223,8,17.46903225806452,22.21129032258065,8.008993055555555,680.8100000000001,3826.01,0.5601689904323573,0.4220820689889904,0.3896118271996412,0.3801462889649928,1.3382828229431118,0.1927696637176251,0.5622304398771703,0.4031606811486526,0.6202464712770969,0.4745057292631342,0.4462676973381478,0.4590715147813928,2.268267817250304,0.2479564340172197,0.6090094139478059,0.4508457440737676,0.4729255604619071,0.3248713538959683,0.3052313968198172,0.3008835468464957,0.9754057318724708,0.1075218424556805,0.503616205538104,0.3301098984138494,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2022,382.0,3608.46,550.65,50,487.48,339.54,19.1,32.1,0.5113887740971701,10,17.546774193548384,23.60354838709678,8.661701388888888,762.4200000000001,3943.88,0.4090576211743158,0.2545967393628411,0.241420709182495,0.264086558998711,0.7014895810713847,0.0080454039250302,0.4708958580360759,0.2771132493749176,0.5671440780994876,0.4501568491252672,0.4277183975449513,0.4297086714929619,2.28803680596158,0.1922086153702585,0.5773799502006599,0.4203160991951766,0.4033516196658507,0.2759865312854603,0.2674757094193825,0.2648607104318726,0.7766373577506596,0.01597133671097,0.5008234461664957,0.2893107612141076,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2023,351.0,3967.485,497.89,47,361.31,143.14,35.46,27.91,0.3936481887557017,6,15.881612903225806,20.64645161290322,8.55875,575.88,3779.36,0.4504397446745266,0.2883395441272692,0.2690047332345332,0.3045852041282059,0.8835035613167213,0.0113292909602739,0.4903674831197152,0.30421494005883,0.5911319533037269,0.4474335931056713,0.4144929089350203,0.4520257562268698,2.387701740517469,0.2260171474829794,0.588419315971884,0.4254701290579464,0.4139542725899474,0.2733865312717607,0.2598283922422409,0.2698880309069697,0.7592598665549326,0.0596875257013099,0.4770222324001012,0.2870270813644515,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1258,Çorlu,Tekirdağ,2024,431.0,4276.360000000001,512.235,48,542.39,395.52,31.230000000000008,4.199999999999999,0.5123006590920146,24,16.412903225806453,21.41258064516129,8.750588235294117,673.8800000000001,4062.81,0.5078770455299814,0.3389053433811834,0.3158151101696632,0.3367421511548769,1.1338549353596898,0.10036993191338,0.5264392845077035,0.3490492705630664,0.5935907283421563,0.4634082808486528,0.4328004291853394,0.4432359059592362,2.251555657325188,0.2189725915022565,0.5898576988162487,0.4341054718143449,0.3286659117838765,0.2315854090344879,0.2238741577946351,0.2169094402732673,0.5324041093375265,-0.0018503989534954,0.4540020943986095,0.2412209402170637,32.76979350280189,27.549256173640423,39.680625164765246,7.18790568066837,23.75806297946314,25.39492065186737,1.37668312849405,20.533934991863703,13.238977900724644,0.1501980622260275
1270,Demirköy,Kırklareli,2021,362.0,3062.9700000000003,482.105,69,776.73,494.75000000000006,54.71,74.81999999999998,0.8801944646097158,3,15.39516129032258,21.19451612903225,9.326423611111112,680.8100000000001,3826.01,0.5792183646536375,0.4023139932143904,0.3829750555029658,0.3622317630205627,1.1057074679453212,0.1283668849208466,0.581100553618851,0.4099192716029206,0.6466013376352125,0.5113913374022367,0.4736698541188134,0.4346941757540962,1.6652905315066262,0.2572857426215298,0.6128638004831233,0.4743125124043514,0.5204599735359624,0.3884591094516352,0.3484962956917491,0.3401289826444978,1.1268253650831614,0.1144782115376386,0.5220454957472204,0.3699822715299912,31.477224914067925,30.50258934857314,38.0197912784196,6.699285625543602,26.143077768788626,25.42794653580165,1.3572482212126828,21.484311405143558,9.03767962893943,0.1494785413543955
