ilce_id,ilce,il,year,crop,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1163,Babaeski,Kırklareli,2004,aycicegi_yaglik,154.0,2213.675,505.72,0,232.29999999999995,,29.24,43.07,0.18004528663116456,29,24.24612903225806,32.020645161290325,13.69174863387978,811.5,3913.5899999999997
1163,Babaeski,Kırklareli,2005,aycicegi_yaglik,149.0,2326.2650000000003,544.35,0,236.76999999999995,,66.3,28.179999999999996,0.18457905675224914,42,25.300322580645165,32.47741935483871,13.19497267759563,771.1199999999999,3869.6200000000003
1163,Babaeski,Kırklareli,2006,aycicegi_yaglik,170.0,2313.7799999999997,508.77,0,243.17000000000002,,32.04,11.84,0.1811332465388713,42,24.351290322580642,31.77483870967742,13.267540983606558,793.3299999999999,3987.07
1163,Babaeski,Kırklareli,2007,aycicegi_yaglik,170.0,2564.635,611.9600000000002,0,154.98,,0.29000000000000004,18.169999999999998,0.10111067607185537,54,27.761612903225803,36.381290322580654,14.914863387978142,870.1200000000001,4190.389999999999
1163,Babaeski,Kırklareli,2008,aycicegi_yaglik,186.0,2424.2200000000003,557.43,0,186.76,,18.590000000000003,8.27,0.13171303862708925,45,25.966129032258067,33.76903225806451,13.794863387978141,832.6800000000001,4015.2800000000007
1163,Babaeski,Kırklareli,2009,aycicegi_yaglik,187.0,2351.51,563.9,0,219.61999999999995,,54.55,8.01,0.15668201958825387,38,26.169354838709673,33.32,13.928852459016394,784.03,4084.36
1163,Babaeski,Kırklareli,2010,aycicegi_yaglik,172.0,2425.7700000000004,525.24,0,266.83000000000004,,83.03000000000002,1.39,0.20745531182175822,42,24.87322580645161,31.17483870967742,12.859453551912567,722.4999999999998,3898.2200000000003
1163,Babaeski,Kırklareli,2011,aycicegi_yaglik,149.0,2317.3849999999998,581.83,0,246.61,,18.52,16.02,0.18065973691360393,48,26.659677419354836,34.475806451612904,13.777486338797813,818.9300000000002,3958.1800000000007
1163,Babaeski,Kırklareli,2012,aycicegi_yaglik,218.0,2691.225,653.525,0,160.2,,2.3699999999999997,6.47,0.10393904643081626,55,29.02064516129032,37.28806451612903,14.535737704918033,841.9599999999998,4212.359999999999
1163,Babaeski,Kırklareli,2013,aycicegi_yaglik,266.0,2486.4800000000005,549.8550000000001,0,131.23,,7.52,0.24999999999999997,0.09189604639485524,50,25.687096774193545,33.34225806451612,13.723715846994539,803.5100000000001,4128.34
1163,Babaeski,Kırklareli,2014,aycicegi_yaglik,250.0,2316.225,529.69,0,441.9,,52.059999999999995,34.47,0.35850786169618043,41,24.992903225806447,32.2141935483871,12.6251912568306,780.4300000000002,3760.33
1163,Babaeski,Kırklareli,2015,aycicegi_yaglik,260.0,2417.43,567.345,0,236.07999999999998,,5.5,21.47,0.1726871656484569,49,26.182258064516127,34.557096774193546,13.567486338797817,851.7500000000001,4017.7899999999995
1163,Babaeski,Kırklareli,2016,aycicegi_yaglik,202.0,2532.93,584.58,0,177.58,,10.11,6.0600000000000005,0.12669487010219385,52,26.742258064516125,34.68677419354839,13.72174863387978,831.27,4045.44
1163,Babaeski,Kırklareli,2017,aycicegi_yaglik,223.0,2428.81,553.2599999999999,0,273.96999999999997,,59.83,12.01,0.1916481994462084,39,25.581290322580646,33.62580645161291,14.356775956284153,802.7799999999997,4059.7899999999995
1163,Babaeski,Kırklareli,2018,aycicegi_yaglik,279.0,2519.5899999999997,541.5949999999999,0,258.65,,79.18,1.89,0.19450844666115316,42,25.350000000000005,31.60258064516129,13.068852459016396,740.6800000000001,4002.0599999999995
1163,Babaeski,Kırklareli,2019,aycicegi_yaglik,278.0,2482.7200000000003,544.5500000000001,0,230.70000000000005,,45.38,31.68,0.1655446088164147,44,25.515483870967746,33.28645161290322,14.009344262295082,764.9699999999999,3977.57
1163,Babaeski,Kırklareli,2020,aycicegi_yaglik,300.0,2469.95,572.3299999999999,0,229.10999999999999,,1.84,7.41,0.15966457135756312,54,26.26612903225806,34.483548387096775,14.179945355191258,860.68,4106.630000000001
1163,Babaeski,Kırklareli,2021,aycicegi_yaglik,282.0,2390.16,599.15,0,220.56,,14.399999999999999,13.81,0.166668432710007,55,27.134516129032253,35.18,13.302240437158469,819.3400000000001,3896.35
1163,Babaeski,Kırklareli,2022,aycicegi_yaglik,313.0,2495.07,581.8800000000001,0,221.16,,20.27,46.8,0.15562847823231865,50,26.649677419354834,34.76258064516129,14.103169398907104,833.4399999999999,4065.29
1163,Babaeski,Kırklareli,2023,aycicegi_yaglik,192.0,2558.1450000000004,630.4299999999998,0,218.67,,19.77,10.48,0.16027555197817375,57,28.345161290322583,36.51870967741936,13.636120218579235,833.3900000000002,3850.9900000000002
1163,Babaeski,Kırklareli,2024,aycicegi_yaglik,225.0,2786.885,648.5999999999999,0,172.17,,20.090000000000003,10.34,0.1138738987891553,58,28.8141935483871,36.67161290322581,14.260928961748634,805.9199999999998,4080.6799999999994
1163,Babaeski,Kırklareli,2025,aycicegi_yaglik,112.0,2658.195,668.6700000000001,0,144.03,,4.16,18.22,0.09366072677482871,53,29.44354838709678,37.96870967741936,14.841530054644808,841.8700000000001,4157.780000000001
1163,Babaeski,Kırklareli,2004,bugday,323.0,2355.0750000000003,503.85499999999996,15,293.20000000000005,96.31000000000002,44.540000000000006,90.51,0.3403826299458685,8,16.31903225806452,23.144516129032258,11.795989847715736,688.84,3124.8399999999997
1163,Babaeski,Kırklareli,2005,bugday,366.0,3400.7200000000003,548.385,58,504.59000000000003,308.97,72.94,18.12,0.5011884587422811,8,17.638709677419353,24.06935483870968,11.059131944444443,641.15,3813.6400000000003
1163,Babaeski,Kırklareli,2006,bugday,317.0,3177.28,519.9350000000001,50,525.26,325.17999999999995,24.919999999999995,51.24,0.5276976087280704,19,16.74290322580645,22.970967741935485,10.563749999999999,711.84,3835.2099999999996
1163,Babaeski,Kırklareli,2007,bugday,404.0,3641.1449999999995,601.2300000000001,74,349.51,206.56,70.25,11.91,0.30290416571105655,24,19.07225806451613,26.241290322580646,11.502708333333333,686.8200000000002,3997.12
1163,Babaeski,Kırklareli,2008,bugday,358.0,3434.5150000000003,541.045,63,452.59000000000003,322.27000000000004,26.43,39.209999999999994,0.41014354656444946,20,17.49225806451613,24.314838709677424,10.73038062283737,745.67,3951.0600000000004
1163,Babaeski,Kırklareli,2009,bugday,322.0,3496.0499999999997,570.7500000000001,50,409.39,235.28,23.58,18.5,0.37668569007196684,22,18.240645161290324,25.288387096774198,11.190104166666666,736.5500000000002,3906.9199999999996
1163,Babaeski,Kırklareli,2010,bugday,280.0,3410.175,546.365,48,829.0000000000001,555.19,26.780000000000005,71.56,0.871577322882701,12,17.63967741935484,23.79677419354838,10.323506944444444,742.0799999999999,3713.16
1163,Babaeski,Kırklareli,2011,bugday,318.0,3323.385,510.345,36,525.15,331.51,28.71,68.39999999999999,0.5381394206449684,12,16.49064516129032,22.68,10.498541666666666,674.77,3724.83
1163,Babaeski,Kırklareli,2012,bugday,410.0,3282.9849999999997,562.53,70,501.64000000000004,343.05999999999995,88.09,3.69,0.44202246684739516,25,18.034193548387098,24.098387096774193,11.228166089965399,640.3700000000001,4040.29
1163,Babaeski,Kırklareli,2013,bugday,388.0,3673.025,604.975,51,608.44,444.13,8.86,70.62,0.5608765840090376,18,19.369032258064514,26.12129032258065,10.660694444444443,759.2800000000001,3907.6099999999997
1163,Babaeski,Kırklareli,2014,bugday,428.0,3599.5449999999996,541.72,61,483.57000000000005,163.81000000000003,80.24,109.8,0.48053671825471,8,17.49806451612903,23.233870967741936,10.904722222222224,654.2499999999998,3772.58
1163,Babaeski,Kırklareli,2015,bugday,379.0,3292.585,564.465,59,669.39,446.65999999999997,22.220000000000002,63.5,0.6911799285676673,5,18.105806451612903,24.404193548387095,10.11263888888889,736.1900000000002,3773.48
1163,Babaeski,Kırklareli,2016,bugday,374.0,3756.54,518.965,54,556.3299999999999,350.76,63.26,23.0,0.5046855588604869,20,16.607741935483872,22.417419354838703,11.116297577854672,645.83,4025.5599999999995
1163,Babaeski,Kırklareli,2017,bugday,458.0,3272.91,530.49,46,483.78999999999996,257.82,47.9,57.769999999999996,0.43327810169677455,16,16.99,23.632258064516126,11.577569444444443,696.88,4022.21
1163,Babaeski,Kırklareli,2018,bugday,442.0,3645.125,575.925,60,758.1700000000001,454.41,35.48000000000001,107.69000000000001,0.7224146068705211,12,18.41064516129032,24.698387096774194,10.704583333333334,674.3399999999999,3904.03
1163,Babaeski,Kırklareli,2019,bugday,445.0,3559.9700000000003,574.69,61,496.35,317.1700000000001,51.559999999999995,35.63999999999999,0.46317007533802573,26,18.274516129032257,25.027419354838706,11.310555555555554,660.11,3843.5499999999997
1163,Babaeski,Kırklareli,2020,bugday,352.0,3752.7149999999997,543.2449999999999,51,439.13,192.16,71.26,68.47000000000001,0.39133526993992257,15,17.3441935483871,24.115161290322586,11.677889273356401,655.2299999999999,4067.9399999999996
1163,Babaeski,Kırklareli,2021,bugday,483.0,3555.51,533.905,58,716.1500000000001,478.68,58.6,63.760000000000005,0.7228070521708525,9,17.102258064516132,23.206129032258065,10.520138888888889,680.8100000000001,3826.01
1163,Babaeski,Kırklareli,2022,bugday,438.0,3445.385,551.33,50,520.54,379.26000000000005,25.990000000000006,44.26999999999998,0.47852092784451133,27,17.686774193548384,25.150645161290324,11.32576388888889,762.4200000000001,3943.88
1163,Babaeski,Kırklareli,2023,bugday,411.0,3837.175,506.35,55,403.3,173.08000000000004,46.510000000000005,34.35,0.38595429117729285,14,16.13741935483871,22.204838709677418,11.180208333333333,575.88,3779.36
1163,Babaeski,Kırklareli,2024,bugday,408.0,4160.43,523.115,50,445.49999999999994,290.63,42.85,8.760000000000002,0.3591494330327114,31,16.666774193548388,23.37258064516129,11.814636678200692,673.8800000000001,4062.8100000000004
1163,Babaeski,Kırklareli,2025,bugday,309.0,3745.26,556.6,68,349.28999999999996,202.5,58.28000000000001,5.659999999999999,0.28004599146133613,27,17.771290322580644,24.93290322580646,12.280868055555556,675.4599999999999,4186.51
1250,Çerkezköy,Tekirdağ,2004,aycicegi_yaglik,175.0,1986.545,455.14500000000004,0,202.3,,15.339999999999998,66.38,0.21239169639820102,3,22.4741935483871,27.10516129032258,8.44655737704918,793.22,3829.49
1250,Çerkezköy,Tekirdağ,2005,aycicegi_yaglik,149.0,2131.785,497.0350000000001,0,191.20000000000002,,45.38,17.980000000000008,0.20463419664122276,3,23.692258064516135,28.199032258064523,8.232513661202187,741.5400000000001,3712.84
1250,Çerkezköy,Tekirdağ,2006,aycicegi_yaglik,186.0,2120.7749999999996,461.73999999999995,0,170.65,,14.03,12.530000000000001,0.1723529318149354,7,22.74483870967742,26.852258064516132,8.308743169398907,776.9599999999999,3885.34
1250,Çerkezköy,Tekirdağ,2007,aycicegi_yaglik,98.0,2318.665,530.5899999999999,0,106.41999999999999,,0.21,19.39,0.09595636534615146,13,25.018064516129037,30.09741935483871,9.428907103825138,818.34,3998.22
1250,Çerkezköy,Tekirdağ,2008,aycicegi_yaglik,164.0,2221.7799999999997,498.40999999999997,0,175.62,,18.18,2.53,0.16950062710110167,8,23.99032258064516,28.857741935483876,8.665245901639343,808.1,3886.46
1250,Çerkezköy,Tekirdağ,2009,aycicegi_yaglik,180.0,2137.67,521.775,0,194.51999999999998,,25.990000000000006,6.51,0.19095696087381725,6,24.65322580645161,29.27387096774193,8.329562841530054,776.9800000000001,3980.0
1250,Çerkezköy,Tekirdağ,2010,aycicegi_yaglik,189.0,2282.665,505.61499999999995,0,250.04000000000002,,55.77,1.87,0.2563038181908587,16,24.17967741935485,28.19451612903226,8.265081967213115,732.05,3806.8899999999994
1250,Çerkezköy,Tekirdağ,2011,aycicegi_yaglik,198.0,2055.04,521.015,0,239.3,,18.06,10.81,0.24981336050453098,3,24.52548387096774,29.462258064516128,7.9576502732240435,789.43,3822.1899999999996
1250,Çerkezköy,Tekirdağ,2012,aycicegi_yaglik,160.0,2424.2799999999997,572.405,0,152.6,,1.5700000000000003,13.879999999999999,0.1395656676698086,20,26.28354838709678,30.982258064516127,8.95464480874317,798.8800000000001,3998.2
1250,Çerkezköy,Tekirdağ,2013,aycicegi_yaglik,210.0,2283.5549999999994,491.33,0,104.48,,6.609999999999999,3.0500000000000003,0.09990126622738128,2,23.59161290322581,28.22193548387097,8.669890710382514,788.59,3973.45
1250,Çerkezköy,Tekirdağ,2014,aycicegi_yaglik,175.0,2221.5950000000003,506.31500000000005,0,424.98,,32.8,51.96,0.4434586146573827,4,24.135483870967743,28.81999999999999,8.415355191256833,773.7599999999998,3681.81
1250,Çerkezköy,Tekirdağ,2015,aycicegi_yaglik,195.0,2222.75,503.00000000000006,0,240.5,,2.07,12.850000000000001,0.24295918331465835,10,24.01290322580645,28.924838709677413,8.407978142076502,816.5599999999998,3850.1000000000004
1250,Çerkezköy,Tekirdağ,2016,aycicegi_yaglik,181.0,2339.4849999999997,516.96,0,167.07,,10.589999999999998,15.930000000000003,0.1629519334080408,4,24.48,29.088709677419356,8.590437158469944,800.3399999999999,3909.34
1250,Çerkezköy,Tekirdağ,2017,aycicegi_yaglik,244.0,2154.745,493.51499999999993,0,305.87000000000006,,69.3,26.84,0.3013912998239427,7,23.69322580645161,28.41838709677419,8.890382513661203,765.2900000000002,3863.42
1250,Çerkezköy,Tekirdağ,2018,aycicegi_yaglik,210.0,2344.5099999999998,520.8,0,321.81000000000006,,83.59,3.8600000000000003,0.3370030294850312,1,24.61483870967742,28.843225806451613,7.870710382513661,760.83,3806.1099999999997
1250,Çerkezköy,Tekirdağ,2019,aycicegi_yaglik,250.0,2236.675,486.38500000000005,0,234.29999999999998,,58.97,33.04,0.23556863666848582,3,23.52645161290323,28.098064516129035,8.29224043715847,743.0199999999999,3865.42
1250,Çerkezköy,Tekirdağ,2020,aycicegi_yaglik,245.0,2211.5299999999997,497.5299999999999,0,202.31,,4.930000000000001,9.719999999999999,0.1978728792012617,2,23.88677419354839,28.284838709677423,8.529617486338799,803.9700000000001,3954.7500000000005
1250,Çerkezköy,Tekirdağ,2021,aycicegi_yaglik,220.0,2187.8100000000004,536.8900000000001,0,222.63000000000002,,17.92,13.039999999999997,0.2250211585791207,16,25.12967741935484,29.785806451612903,8.39415300546448,772.84,3821.6
1250,Çerkezköy,Tekirdağ,2022,aycicegi_yaglik,163.0,2219.985,493.71500000000003,0,250.23999999999998,,46.67,45.26,0.24281484393836897,3,23.731612903225805,28.196451612903232,8.666721311475408,826.1899999999999,3973.69
1250,Çerkezköy,Tekirdağ,2023,aycicegi_yaglik,105.0,2286.835,554.205,0,206.84999999999997,,12.629999999999999,7.15,0.21196275647730142,17,25.791612903225808,31.065483870967746,8.205956284153006,809.2,3725.74
1250,Çerkezköy,Tekirdağ,2024,aycicegi_yaglik,140.0,2496.8999999999996,574.9400000000002,0,172.32,,17.54,7.75,0.16104049283072872,14,26.322580645161292,30.924193548387095,8.491147540983608,774.4100000000002,3954.74
1250,Çerkezköy,Tekirdağ,2025,aycicegi_yaglik,130.0,2337.4900000000002,575.4050000000001,0,129.1,,0.3,14.059999999999999,0.11954116811242851,16,26.330645161290327,31.580967741935485,8.817486338797815,813.4899999999999,3994.51
1250,Çerkezköy,Tekirdağ,2004,bugday,387.0,2221.5299999999997,464.235,19,351.89000000000004,170.43,29.42,64.30999999999999,0.5338989852621945,2,14.929677419354837,19.310322580645167,7.614873096446701,692.52,3078.3600000000006
1250,Çerkezköy,Tekirdağ,2005,bugday,273.0,3386.575,498.55,62,504.78999999999996,348.4599999999999,33.989999999999995,14.49,0.6540120943996041,1,15.89741935483871,20.360967741935482,7.319895833333334,606.2200000000001,3636.17
1250,Çerkezköy,Tekirdağ,2006,bugday,300.0,3176.295,496.8400000000001,58,552.39,409.65,9.75,29.23,0.7243542120105521,2,15.893870967741936,20.185483870967747,6.8403125,718.4199999999998,3672.0200000000004
1250,Çerkezköy,Tekirdağ,2007,bugday,444.0,3603.585,558.23,74,333.82,229.14,36.2,9.610000000000001,0.37777312163301996,10,17.654516129032256,22.885161290322586,7.585590277777778,664.51,3864.92
1250,Çerkezköy,Tekirdağ,2008,bugday,437.0,3472.1,509.795,74,497.25,373.02,22.880000000000003,21.33,0.5773691347479321,5,16.300322580645158,21.075483870967744,7.272318339100345,733.3199999999999,3826.4500000000003
1250,Çerkezköy,Tekirdağ,2009,bugday,315.0,3495.7099999999996,518.1899999999999,59,484.11000000000007,332.95000000000005,10.97,10.589999999999998,0.5810241901361978,3,16.580645161290327,20.927419354838708,7.09,733.42,3794.61
1250,Çerkezköy,Tekirdağ,2010,bugday,315.0,3512.125,533.4050000000001,44,879.53,613.0,24.400000000000002,89.49000000000001,1.136292977420864,1,17.108387096774194,21.75870967741936,7.157118055555555,717.1299999999999,3624.41
1250,Çerkezköy,Tekirdağ,2011,bugday,318.0,3329.8450000000003,470.51000000000005,50,647.08,450.2,23.820000000000004,48.720000000000006,0.8965388641843632,1,15.062903225806451,19.104193548387098,6.743020833333333,644.9900000000001,3547.22
1250,Çerkezköy,Tekirdağ,2012,bugday,470.0,3313.24,529.7449999999999,72,529.18,373.15,56.910000000000004,4.88,0.6199828964083272,6,16.99806451612903,21.32741935483871,7.327474048442906,598.29,3825.3599999999997
1250,Çerkezköy,Tekirdağ,2013,bugday,350.0,3719.6800000000003,571.76,55,623.24,486.9000000000001,8.030000000000001,46.91,0.747295782219883,2,18.264193548387098,22.886774193548387,7.071215277777778,712.5800000000002,3755.56
1250,Çerkezköy,Tekirdağ,2014,bugday,374.0,3629.33,527.77,60,418.19,155.32000000000002,71.65,88.44,0.5121337062274534,2,17.013870967741937,21.378387096774198,7.56638888888889,666.13,3671.2599999999993
1250,Çerkezköy,Tekirdağ,2015,bugday,379.0,3381.085,532.865,62,661.63,449.87,39.14000000000001,43.24,0.8785978573611516,1,16.92838709677419,21.414193548387097,6.733402777777777,696.1400000000001,3596.07
1250,Çerkezköy,Tekirdağ,2016,bugday,374.0,3792.2650000000003,513.03,52,556.88,376.87,52.18,31.17,0.6507445685011757,9,16.44806451612903,20.770967741935483,7.49719723183391,647.2200000000001,3840.8999999999996
1250,Çerkezköy,Tekirdağ,2017,bugday,420.0,3235.2250000000004,483.15999999999997,68,602.17,407.96999999999997,34.87,43.46,0.733195593705806,4,15.481612903225805,19.640645161290323,7.397812499999999,673.3499999999999,3787.32
1250,Çerkezköy,Tekirdağ,2018,bugday,343.0,3691.445,553.215,57,754.47,484.52,43.900000000000006,91.09,0.9442192424517879,0,17.60161290322581,21.6383870967742,7.191770833333332,587.6999999999999,3710.5499999999997
1250,Çerkezköy,Tekirdağ,2019,bugday,380.0,3533.1400000000003,537.73,70,602.3399999999999,420.29999999999995,45.89,31.91,0.7594270768468212,3,17.195483870967745,21.890645161290323,7.0010763888888885,653.04,3666.9599999999996
1250,Çerkezköy,Tekirdağ,2020,bugday,430.0,3752.6499999999996,503.47,52,512.21,291.21,75.82999999999998,57.650000000000006,0.6027197344743304,1,16.2,20.675806451612896,7.446262975778548,654.86,3874.3899999999994
1250,Çerkezköy,Tekirdağ,2021,bugday,527.0,3643.27,516.915,42,650.78,403.28,48.959999999999994,65.54,0.8156656637291524,2,16.624838709677416,20.809354838709673,7.114513888888889,681.22,3707.88
1250,Çerkezköy,Tekirdağ,2022,bugday,382.0,3393.71,501.94499999999994,55,584.62,381.40999999999997,17.490000000000002,47.02,0.7204421570493217,1,15.900645161290322,20.910000000000004,7.197361111111111,761.58,3809.49
1250,Çerkezköy,Tekirdağ,2023,bugday,351.0,3764.72,462.485,49,381.76,164.4,33.57,21.58,0.485962425171175,1,14.684838709677422,18.500322580645157,7.158333333333335,576.3999999999999,3629.4399999999996
1250,Çerkezköy,Tekirdağ,2024,bugday,334.0,4064.2799999999997,482.81,55,565.8199999999999,405.67,35.77,8.19,0.6264416083397577,8,15.438709677419356,19.517741935483873,7.605813148788927,676.01,3874.3999999999996
1250,Çerkezköy,Tekirdağ,2025,bugday,339.0,3692.5299999999997,513.86,58,406.78,280.65999999999997,52.919999999999995,1.9100000000000001,0.4479465819785669,6,16.33451612903226,21.298387096774192,7.752847222222223,665.4399999999999,3945.1099999999997
1258,Çorlu,Tekirdağ,2004,aycicegi_yaglik,188.0,2189.0,496.47999999999996,0,211.27,,17.29,49.809999999999995,0.18995656840574002,11,23.86612903225807,29.843225806451613,10.317704918032787,811.5,3913.5899999999997
1258,Çorlu,Tekirdağ,2005,aycicegi_yaglik,186.0,2337.7650000000003,543.0699999999999,0,175.09000000000003,,33.56999999999999,15.559999999999999,0.15565486495774844,22,25.281290322580638,30.934516129032264,10.207158469945355,771.1199999999999,3869.6200000000003
1258,Çorlu,Tekirdağ,2006,aycicegi_yaglik,203.0,2296.4449999999997,493.51,0,180.57999999999998,,10.030000000000001,8.41,0.15483508688763464,26,23.83709677419355,29.380645161290317,10.198415300546449,793.3299999999999,3987.07
1258,Çorlu,Tekirdağ,2007,aycicegi_yaglik,93.0,2543.505,572.1249999999999,0,109.78,,0.08,11.18,0.08221164081541311,38,26.437419354838706,32.920645161290324,11.570655737704918,870.1200000000001,4190.389999999999
1258,Çorlu,Tekirdağ,2008,aycicegi_yaglik,194.0,2402.9699999999993,539.985,0,140.44,,13.530000000000001,4.51,0.1155346451905991,24,25.347096774193552,31.245806451612907,10.3848087431694,832.6800000000001,4015.2800000000007
1258,Çorlu,Tekirdağ,2009,aycicegi_yaglik,191.0,2318.62,557.5350000000001,0,207.54000000000002,,41.72,4.119999999999999,0.172476763170626,13,25.95483870967742,31.488064516129032,10.426775956284153,784.03,4084.36
1258,Çorlu,Tekirdağ,2010,aycicegi_yaglik,196.0,2429.07,534.205,0,230.06,,49.58999999999999,1.0,0.20536818979058272,32,25.14451612903226,30.22741935483871,9.847103825136612,722.4999999999998,3898.2200000000003
1258,Çorlu,Tekirdağ,2011,aycicegi_yaglik,190.0,2228.0,556.04,0,300.02000000000004,,10.309999999999999,12.370000000000001,0.2610248239420063,22,25.83,31.59290322580645,10.142732240437159,818.9300000000002,3958.1800000000007
1258,Çorlu,Tekirdağ,2012,aycicegi_yaglik,180.0,2615.075,609.665,0,154.98000000000002,,3.09,11.239999999999998,0.11778741815107713,42,27.554516129032255,33.71935483870968,10.90289617486339,841.9599999999998,4212.359999999999
1258,Çorlu,Tekirdağ,2013,aycicegi_yaglik,196.0,2450.59,530.3050000000001,0,98.93999999999998,,3.7600000000000002,1.03,0.08053400132244974,22,24.94741935483871,30.833548387096773,10.396174863387978,803.5100000000001,4128.34
1258,Çorlu,Tekirdağ,2014,aycicegi_yaglik,249.0,2375.3949999999995,534.005,0,409.55000000000007,,45.279999999999994,54.52000000000001,0.37436103909242985,27,25.165161290322576,30.688387096774196,9.901366120218578,780.4300000000002,3760.33
1258,Çorlu,Tekirdağ,2015,aycicegi_yaglik,165.0,2396.0699999999997,546.5400000000001,0,219.35999999999999,,1.5700000000000003,6.77,0.18562454212942253,29,25.406451612903226,31.744516129032263,10.330273224043717,851.7500000000001,4017.7899999999995
1258,Çorlu,Tekirdağ,2016,aycicegi_yaglik,181.0,2533.7299999999996,561.385,0,126.71999999999998,,4.6899999999999995,4.47,0.10429026480161628,27,25.937741935483874,31.875161290322577,10.402732240437157,831.27,4045.44
1258,Çorlu,Tekirdağ,2017,aycicegi_yaglik,234.0,2367.5649999999996,537.8,0,234.37,,44.309999999999995,17.209999999999997,0.19106693212693032,25,25.10129032258065,31.197741935483872,10.87431693989071,802.7799999999997,4059.7899999999995
1258,Çorlu,Tekirdağ,2018,aycicegi_yaglik,220.0,2524.5299999999997,557.21,0,272.72,,79.53,1.01,0.23649844176997356,15,25.91161290322581,30.81548387096775,9.810601092896176,740.6800000000001,4002.0599999999995
1258,Çorlu,Tekirdağ,2019,aycicegi_yaglik,235.0,2419.7349999999997,520.565,0,172.78,,31.849999999999998,19.75,0.14638918836270112,22,24.761612903225803,30.468064516129036,10.292950819672132,764.9699999999999,3977.57
1258,Çorlu,Tekirdağ,2020,aycicegi_yaglik,267.0,2400.71,535.4399999999999,0,219.83,,7.03,10.909999999999998,0.17905306069366572,24,25.127096774193554,31.142258064516124,10.639562841530056,860.68,4106.630000000001
1258,Çorlu,Tekirdağ,2021,aycicegi_yaglik,250.0,2382.5199999999995,577.4,0,211.36,,13.469999999999997,12.929999999999998,0.18444933986843645,34,26.508064516129032,32.46129032258064,10.046939890710384,819.3400000000001,3896.35
1258,Çorlu,Tekirdağ,2022,aycicegi_yaglik,174.0,2436.91,533.1850000000001,0,193.09999999999997,,21.900000000000002,42.79,0.15860019232014544,22,25.059677419354845,30.976129032258065,10.63912568306011,833.4399999999999,4065.29
1258,Çorlu,Tekirdağ,2023,aycicegi_yaglik,88.0,2486.13,603.845,0,186.23999999999998,,11.19,3.1899999999999995,0.15963504142614027,44,27.444193548387098,33.73064516129032,10.268415300546447,833.3900000000002,3850.9900000000002
1258,Çorlu,Tekirdağ,2024,aycicegi_yaglik,160.0,2694.8700000000003,615.275,0,135.59,,7.81,5.0200000000000005,0.10574327036102284,47,27.701935483870965,33.66193548387097,10.677814207650274,805.9199999999998,4080.6799999999994
1258,Çorlu,Tekirdağ,2025,aycicegi_yaglik,141.0,2579.965,626.445,0,125.8,,0.5,11.979999999999999,0.09596138461906702,40,28.054516129032255,34.56741935483871,11.147650273224043,841.8700000000001,4157.780000000001
1258,Çorlu,Tekirdağ,2004,bugday,444.0,2389.975,496.21,19,346.40000000000003,152.72999999999996,29.31,79.83,0.46412268912433796,4,16.031612903225803,21.078387096774193,8.817258883248732,688.84,3124.8399999999997
1258,Çorlu,Tekirdağ,2005,bugday,428.0,3614.795,541.47,62,457.99,300.4699999999999,66.02,12.169999999999998,0.5107748855192539,3,17.39032258064516,22.56451612903226,8.423125,641.15,3813.6400000000003
1258,Çorlu,Tekirdağ,2006,bugday,356.0,3367.775,519.7549999999999,56,519.59,365.19,14.969999999999999,28.529999999999998,0.5887675282988115,10,16.732258064516127,21.74032258064516,7.997499999999999,711.84,3835.2099999999996
1258,Çorlu,Tekirdağ,2007,bugday,444.0,3815.01,602.3349999999999,72,292.87,174.95999999999998,47.46,10.53,0.2861409530613221,18,19.179354838709678,25.106129032258067,8.854513888888889,686.8200000000002,3997.12
1258,Çorlu,Tekirdağ,2008,bugday,477.0,3646.27,543.35,72,464.48,339.24999999999994,18.57,31.619999999999997,0.47961940145888615,15,17.490645161290324,22.776129032258062,8.241833910034604,745.67,3951.0600000000004
1258,Çorlu,Tekirdağ,2009,bugday,385.0,3676.31,561.5350000000001,51,432.14,269.43999999999994,16.21,13.069999999999999,0.4554805553767524,12,18.020967741935483,23.27516129032258,8.33184027777778,736.5500000000002,3906.9199999999996
1258,Çorlu,Tekirdağ,2010,bugday,336.0,3664.9,549.625,37,783.6599999999999,552.5199999999999,24.03,76.96000000000001,0.9297944082970713,6,17.718387096774194,22.47225806451613,7.8880902777777795,742.0799999999999,3713.16
1258,Çorlu,Tekirdağ,2011,bugday,353.0,3503.375,499.27000000000004,49,632.52,400.79999999999995,36.78,85.81,0.7547079647644088,3,16.04193548387097,20.835483870967742,7.811145833333334,674.77,3724.83
1258,Çorlu,Tekirdağ,2012,bugday,470.0,3455.62,559.0550000000001,73,512.44,352.4,64.56000000000002,2.42,0.5167463254448027,14,17.960645161290326,22.826451612903224,8.518339100346022,640.3700000000001,4040.29
1258,Çorlu,Tekirdağ,2013,bugday,350.0,3904.7200000000003,597.6299999999999,53,597.46,456.59999999999997,10.27,45.06,0.6289739975388886,8,19.110000000000003,24.22548387096774,8.058020833333334,759.2800000000001,3907.6099999999997
